arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.85856550000608,None,space,3.9673109999857843,72.85856550000608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.84796320000896,None,space,1.5214983000187203,76.84796320000896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.40005639998708,None,space,8.593859400018118,78.40005639998708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,87.03047910000896,None,87.03047910000896,None,87.03047910000896,None,87.03047910000896,None,87.03047910000896,None,87.03047910000896,None,left,1,3.2036724000354297,87.03047910000896,None,90.26839540002402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,91.01945339998929,None,91.01945339998929,None,91.01945339998929,None,91.01945339998929,None,91.01945339998929,None,91.01945339998929,None,right,1,1.3509802999906242,91.01945339998929,None,92.38808880001307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,93.13945199997397,None,93.13945199997397,None,93.13945199997397,None,93.13945199997397,None,93.13945199997397,None,93.13945199997397,None,left,1,1.630568900029175,93.13945199997397,None,94.79154890001519,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,95.54339110001456,None,95.54339110001456,None,95.54339110001456,None,95.54339110001456,None,95.54339110001456,None,95.54339110001456,None,right,1,2.4274565000087023,95.54339110001456,None,97.99675059999572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0647133999737,None,space,23.1942476000404,99.0647133999737,None,122.36761050001951,None,right,1,3.3946432000375353,122.80045669997344,None,122.80045669997344,125.80514650000259,122.80045669997344,125.80514650000259,122.80045669997344,125.80514650000259,122.80045669997344,125.80514650000259,122.80045669997344,125.80514650000259,125.78853259998141,126.28895939997165,125.78853259998141,126.28895939997165,125.78853259998141,126.28895939997165,125.78853259998141,126.28895939997165,125.78853259998141,126.28895939997165,125.78853259998141,126.28895939997165,125.78853259998141,126.28895939997165,125.78853259998141,126.28895939997165,122.80045669997344,None,126.28895939997165,126.28895939997165,3,126.30575980001595,None,127.05701689998386,None,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.55743360001361,None,right,1,2.224683699954767,128.05856849998236,130.06158209999558,128.05856849998236,129.56088860001182,128.05856849998236,129.56088860001182,128.05856849998236,129.56088860001182,128.05856849998236,129.56088860001182,128.05856849998236,129.56088860001182,129.54434600000968,130.0448598000221,129.54434600000968,130.0448598000221,129.54434600000968,130.0448598000221,129.54434600000968,130.0448598000221,129.54434600000968,130.0448598000221,129.54434600000968,130.0448598000221,129.54434600000968,130.0448598000221,129.54434600000968,130.0448598000221,128.05856849998236,None,130.0448598000221,131.54715990001569,1.5,131.56359739997424,None,132.31550749996677,None,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,2,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.81581270002062,None,left,0,1.3824528999975882,133.31662439997308,134.6183033999987,133.31662439997308,134.11766789999092,133.31662439997308,134.11766789999092,133.31662439997308,134.11766789999092,133.31662439997308,134.11766789999092,133.31662439997308,134.11766789999092,134.10142550000455,134.60232890001498,134.10142550000455,134.60232890001498,134.10142550000455,134.60232890001498,134.10142550000455,134.60232890001498,134.10142550000455,134.60232890001498,134.10142550000455,134.60232890001498,134.10142550000455,134.60232890001498,134.10142550000455,134.60232890001498,133.31662439997308,None,134.60232890001498,136.80499809997855,0.8,136.82198659999995,None,137.57315529999323,None,,,,,,,,,,11042,001,2024_Mar_15_1548,MFTM_A_new1021,2021.2.3,59.81551698438745,
