arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.16218500002287,None,space,1.2654701999854296,102.16218500002287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.44747380004264,None,space,0.6520394999533892,103.44747380004264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.11501299985684,None,space,0.6326040998101234,104.11501299985684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7825597000774,None,104.7825597000774,None,104.7825597000774,None,104.7825597000774,None,104.7825597000774,None,104.7825597000774,None,right,1,2.35723159997724,104.7825597000774,None,107.18621090007946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,107.93734929990023,None,107.93734929990023,None,107.93734929990023,None,107.93734929990023,None,107.93734929990023,None,107.93734929990023,None,left,1,3.4341749001760036,107.93734929990023,None,111.39235290000215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1436014000792,None,112.1436014000792,None,112.1436014000792,None,112.1436014000792,None,112.1436014000792,None,112.1436014000792,None,left,1,1.4038831000216305,112.1436014000792,None,113.57886769995093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,114.33010239992291,None,114.33010239992291,None,114.33010239992291,None,114.33010239992291,None,114.33010239992291,None,114.33010239992291,None,right,1,1.249383700080216,114.33010239992291,None,115.5988711998798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.60020200000145,None,space,3.0193231001030654,116.60020200000145,None,119.72165079996921,None,right,1,1.9122144000139087,120.1552353000734,None,120.1552353000734,123.15983320004307,120.1552353000734,123.15983320004307,120.1552353000734,123.15983320004307,120.1552353000734,123.15983320004307,120.1552353000734,123.15983320004307,123.1431336000096,123.64380869991146,123.1431336000096,123.64380869991146,123.1431336000096,123.64380869991146,123.1431336000096,123.64380869991146,123.1431336000096,123.64380869991146,123.1431336000096,123.64380869991146,123.1431336000096,123.64380869991146,123.1431336000096,123.64380869991146,120.1552353000734,None,123.64380869991146,123.64380869991146,3,123.66060579987243,None,124.41148880007677,None,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,1,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.91259699990042,None,right,1,0.9903798000887036,125.41328099998645,127.41619640006684,125.41328099998645,126.9155873998534,125.41328099998645,126.9155873998534,125.41328099998645,126.9155873998534,125.41328099998645,126.9155873998534,125.41328099998645,126.9155873998534,126.89889819989912,127.39952029986307,126.89889819989912,127.39952029986307,126.89889819989912,127.39952029986307,126.89889819989912,127.39952029986307,126.89889819989912,127.39952029986307,126.89889819989912,127.39952029986307,126.89889819989912,127.39952029986307,126.89889819989912,127.39952029986307,125.41328099998645,None,127.39952029986307,128.90180059988052,1.5,128.91849690000527,None,129.6703254999593,None,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,2,2,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.17028729990125,None,left,1,1.4844349001068622,130.67102800006978,131.97293789987452,130.67102800006978,131.4722802999895,130.67102800006978,131.4722802999895,130.67102800006978,131.4722802999895,130.67102800006978,131.4722802999895,130.67102800006978,131.4722802999895,131.45555369998328,131.9563553999178,131.45555369998328,131.9563553999178,131.45555369998328,131.9563553999178,131.45555369998328,131.9563553999178,131.45555369998328,131.9563553999178,131.45555369998328,131.9563553999178,131.45555369998328,131.9563553999178,131.45555369998328,131.9563553999178,130.67102800006978,None,131.9563553999178,134.15947670000605,0.8,134.1761811999604,None,134.9273808998987,None,,,,,,,,,,11033,002,2024_Jan_12_1042,MFTM_A_new1021,2021.2.3,60.0282252208682,
