arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.051061799999843,None,right,4.127441500000714,10.051061799999843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.207257800000662,None,right,0.09488520000013523,14.207257800000662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3238508000004,None,left,9.32671560000017,14.3238508000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.689687300000514,None,23.689687300000514,None,23.689687300000514,None,23.689687300000514,None,23.689687300000514,None,23.689687300000514,None,right,1,1.2169007000002239,23.689687300000514,None,24.940236000000368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,25.692161599999963,None,25.692161599999963,None,25.692161599999963,None,25.692161599999963,None,25.692161599999963,None,25.692161599999963,None,left,1,0.8138201000001573,25.692161599999963,None,26.525840700000117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.27799270000014,None,27.27799270000014,None,27.27799270000014,None,27.27799270000014,None,27.27799270000014,None,27.27799270000014,None,right,1,0.6284488999999667,27.27799270000014,None,27.927917800000614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,28.679250500000308,None,28.679250500000308,None,28.679250500000308,None,28.679250500000308,None,28.679250500000308,None,28.679250500000308,None,left,1,0.7468536999995194,28.679250500000308,None,29.446862300000248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.481522900000527,None,right,14.18511690000014,30.481522900000527,None,44.75294290000056,None,left,1,3.1195582000000286,45.20384460000059,None,45.20384460000059,48.208382700000584,45.20384460000059,48.208382700000584,45.20384460000059,48.208382700000584,45.20384460000059,48.208382700000584,45.20384460000059,48.208382700000584,48.191988700000365,48.692848000000595,48.191988700000365,48.692848000000595,48.191988700000365,48.692848000000595,48.191988700000365,48.692848000000595,48.191988700000365,48.692848000000595,48.191988700000365,48.692848000000595,48.191988700000365,48.692848000000595,48.191988700000365,48.692848000000595,45.20384460000059,None,48.692848000000595,48.692848000000595,3,48.70953999999983,None,49.46073820000038,None,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,1,1,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.96076730000004,None,left,1,0.9486777000001894,50.46218080000017,52.46513899999991,50.46218080000017,51.96536490000017,50.46218080000017,51.96536490000017,50.46218080000017,51.96536490000017,50.46218080000017,51.96536490000017,50.46218080000017,51.96536490000017,51.947523300000285,52.44893310000043,51.947523300000285,52.44893310000043,51.947523300000285,52.44893310000043,51.947523300000285,52.44893310000043,51.947523300000285,52.44893310000043,51.947523300000285,52.44893310000043,51.947523300000285,52.44893310000043,51.947523300000285,52.44893310000043,50.46218080000017,None,52.44893310000043,53.95040750000044,1.5,53.96696130000055,None,54.71898940000028,None,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.218989500000134,None,right,1,0.498181800000566,55.72066290000021,57.02220290000059,55.72066290000021,56.52086440000039,55.72066290000021,56.52086440000039,55.72066290000021,56.52086440000039,55.72066290000021,56.52086440000039,55.72066290000021,56.52086440000039,56.505907200000365,57.00558700000056,56.505907200000365,57.00558700000056,56.505907200000365,57.00558700000056,56.505907200000365,57.00558700000056,56.505907200000365,57.00558700000056,56.505907200000365,57.00558700000056,56.505907200000365,57.00558700000056,56.505907200000365,57.00558700000056,55.72066290000021,None,57.00558700000056,59.20933049999985,0.8,59.22495170000002,None,59.97597540000061,None,,,,,,,,,,12010,001,2024_Jun_15_1926,MFTM_A_new1021,2021.2.3,59.5357166670381,
