arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016387599986047,None,space,2.046658099978231,10.016387599986047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.086437799967825,None,right,24.472646299982443,12.086437799967825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.590032099979,None,right,5.248958499985747,36.590032099979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88114810001571,None,41.88114810001571,None,41.88114810001571,None,41.88114810001571,None,41.88114810001571,None,41.88114810001571,None,right,1,4.790157899959013,41.88114810001571,None,46.705692399991676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,47.45536500005983,None,47.45536500005983,None,47.45536500005983,None,47.45536500005983,None,47.45536500005983,None,47.45536500005983,None,right,0,3.3598339000018314,47.45536500005983,None,50.8437865000451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,51.59537640004419,None,51.59537640004419,None,51.59537640004419,None,51.59537640004419,None,51.59537640004419,None,51.59537640004419,None,left,1,3.2275936999358237,51.59537640004419,None,54.84979999996722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6007919999538,None,55.6007919999538,None,55.6007919999538,None,55.6007919999538,None,55.6007919999538,None,55.6007919999538,None,right,1,2.838280100026168,55.6007919999538,None,58.455914200050756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,0,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.388932800036855,None,right,48.018065799959004,59.388932800036855,None,107.51171039999463,None,None,0,0,107.94581740000285,None,107.94581740000285,110.94925439998042,107.94581740000285,110.94925439998042,107.94581740000285,110.94925439998042,107.94581740000285,110.94925439998042,107.94581740000285,110.94925439998042,110.93307839997578,111.43367090006359,110.93307839997578,111.43367090006359,110.93307839997578,111.43367090006359,110.93307839997578,111.43367090006359,110.93307839997578,111.43367090006359,110.93307839997578,111.43367090006359,110.93307839997578,111.43367090006359,110.93307839997578,111.43367090006359,107.94581740000285,None,111.43367090006359,111.43367090006359,3,111.4500789999729,None,112.20220080006402,None,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,1,1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.70272970001679,None,right,0,2.156296599889174,113.20281509996857,115.20620640006382,113.20281509996857,114.70573130005505,113.20281509996857,114.70573130005505,113.20281509996857,114.70573130005505,113.20281509996857,114.70573130005505,113.20281509996857,114.70573130005505,114.68842889997177,115.18974659999367,114.68842889997177,115.18974659999367,114.68842889997177,115.18974659999367,114.68842889997177,115.18974659999367,114.68842889997177,115.18974659999367,114.68842889997177,115.18974659999367,114.68842889997177,115.18974659999367,114.68842889997177,115.18974659999367,113.20281509996857,None,115.18974659999367,116.69188010005746,1.5,116.70820740005001,None,117.45973090000916,None,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,2,2,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.96027739997953,None,right,0,1.60269050009083,118.46061299997382,119.76266500004567,118.46061299997382,119.26257600006647,118.46061299997382,119.26257600006647,118.46061299997382,119.26257600006647,118.46061299997382,119.26257600006647,118.46061299997382,119.26257600006647,119.24591830000281,119.74612240004353,119.24591830000281,119.74612240004353,119.24591830000281,119.74612240004353,119.24591830000281,119.74612240004353,119.24591830000281,119.74612240004353,119.24591830000281,119.74612240004353,119.24591830000281,119.74612240004353,119.24591830000281,119.74612240004353,118.46061299997382,None,119.74612240004353,121.94919289997779,0.8,121.96617450006306,None,122.71757560002152,None,,,,,,,,,,11019,001,2024_Jan_05_0918,MFTM_A_new1021,2021.2.3,59.96595131093479,
