b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,22.988829200039618,None,right,1.5291393999941647,22.988829200039618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,24.557908400020096,None,right,0.19218710000859573,24.557908400020096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,24.791709700017236,None,right,0.15025919995969161,24.791709700017236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,24.97520580003038,None,right,0.12717290001455694,24.97520580003038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,25.142012000025716,None,right,0.5278982000309043,25.142012000025716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,25.709933800040744,None,right,0.40034039999591187,25.709933800040744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.145663300005253,None,space,2.0739023000351153,26.145663300005253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,28.26346079999348,None,space,5.27860389999114,28.26346079999348,None,34.62329350004438,35.62483000004431,35.62483000004431,36.628428900032304,36.628428900032304,None,33.6389627000317,34.640182800008915,37.594326700025704,37.79492850002134,37.77937310002744,38.07911769999191,38.07911769999191,None,38.57915400003549,None,d,1,0.6354319000383839,38.57915400003549,None,None,None,39.296856600034516,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.24856740003452,40.45070950000081,40.43198130000383,40.73334470001282,40.73334470001282,None,41.23324110003887,None,k,1,0.7493611000245437,41.23324110003887,None,None,None,42.00117050000699,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.003313400025945,43.20477910002228,43.186120700032916,43.48706290003611,43.48706290003611,None,43.98741430003429,None,j,1,0.4994008000358008,43.98741430003429,None,None,None,44.504907900001854,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.50621580000734,45.70720950001851,45.6897592000314,45.99257750000106,45.99257750000106,None,46.491058800020255,None,f,1,0.4754704999504611,46.491058800020255,None,None,None,46.99206520000007,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.993558900023345,48.19458060001489,48.177003999997396,48.477513000019826,48.477513000019826,None,48.97829920001095,None,k,1,0.9806051999912597,48.97829920001095,None,None,None,49.97967229998903,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.98135820002062,51.181585900019854,51.16596290003508,51.466585999995004,51.466585999995004,None,51.966082700004335,None,j,1,0.47290689998771995,51.966082700004335,None,None,None,52.467015100002754,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46850489999633,53.66854790004436,53.65294180001365,53.95353180001257,53.95353180001257,None,54.45323059998918,None,f,1,0.5214923999737948,54.45323059998918,None,None,None,55.021144600003026,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.02281260001473,56.224501400021836,56.20580420002807,56.50740659999428,56.48959680000553,None,56.99040780001087,None,d,1,0.632582199992612,56.99040780001087,None,None,None,57.64122920000227,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.642897700017784,58.84396259998903,58.82646479998948,59.12817800004268,59.110262600006536,None,59.61168720002752,None,j,1,0.9232574000488967,59.61168720002752,None,None,None,60.56223979999777,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.56386110000312,61.764656400016975,61.74734310002532,62.04812719998881,62.04812719998881,None,62.548764600011054,None,f,1,0.9782805999857374,62.548764600011054,None,None,None,63.550111300020944,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5520534000243,64.75288260000525,64.73541530000512,65.03587090002839,65.03587090002839,None,65.53668260003906,None,d,1,0.6303984999540262,65.53668260003906,None,None,None,66.18764320004266,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.18888010003138,67.38929760002065,67.37422980001429,67.67323160002707,67.67323160002707,None,68.17381400003796,None,k,1,0.5932805000338703,68.17381400003796,None,None,None,68.79148990003159,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.79288110003108,69.99316430004546,69.97702839999693,70.27681760000996,70.27681760000996,None,70.77780380001059,None,f,1,0.445346399967093,70.77780380001059,None,None,None,71.24503520003054,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.24672390002524,72.44785480003338,72.43029360001674,72.73140129999956,72.73140129999956,None,73.23137450002832,None,d,1,0.5118880000081845,73.23137450002832,None,None,None,73.76712830003817,None,,,,,,,,,,,,,,,,,,,,,11015,2,1,2024_Jun_03_1336,stroop_task_switching2,2021.2.3,59.85730020375173,
