b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.362148199987132,None,right,4.040443800011417,10.362148199987132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,14.434585899987724,None,right,19.439971099985996,14.434585899987724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,33.9314695999783,None,right,10.807384400017327,33.9314695999783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,44.78061719998368,None,right,5.430402199999662,44.78061719998368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,50.25551339998492,None,right,12.227908400003798,50.25551339998492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,62.524015499977395,None,right,0.8473744999791961,62.524015499977395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.40940699999919,None,space,9.674253700010013,63.40940699999919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,73.12263279999024,None,space,2.969141399982618,73.12263279999024,None,77.16364059998887,78.1644347999827,78.1644347999827,79.16793599998346,79.16793599998346,None,76.17803959999583,77.18072030000621,80.15101750000031,80.35126629998558,80.33503809999092,80.63551639998332,80.63551639998332,None,81.11974719999125,None,d,1,0.5329368999809958,81.11974719999125,None,None,None,81.73651779998909,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.68790649998118,82.88805549999233,82.87149499999941,83.17198499999358,83.17198499999358,None,83.67273960000603,None,k,1,1.1231896999815945,83.67273960000603,None,None,None,84.84164159998181,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.84271569998236,86.043144700001,86.0098786999879,86.31069230000139,86.31069230000139,None,86.81073769999784,None,j,1,0.6824676000105683,86.81073769999784,None,None,None,87.51179829999455,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.51330669998424,88.71368029998848,88.69722449997789,88.99806079998962,88.99806079998962,None,89.49802689999342,None,f,1,0.4820274999947287,89.49802689999342,None,None,None,89.9989562999981,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.00142570000025,91.20102079998469,91.18416199999047,91.48576009998214,91.48576009998214,None,91.98556569998618,None,k,1,0.9386683999910019,91.98556569998618,None,None,None,92.9530007999856,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.95510099999956,94.15521749999607,94.13984099999652,94.43948139998247,94.43948139998247,None,94.94011759999557,None,j,1,0.7039921999967191,94.94011759999557,None,None,None,95.6737248999998,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.67577909998363,96.87591099998099,96.86016169999493,97.1621944999788,97.1621944999788,None,97.67766879999544,None,f,1,0.5106276999867987,97.67766879999544,None,None,None,98.21133570000529,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.21365209997748,99.41377640000428,99.39638799999375,99.69689359999029,99.69689359999029,None,100.19763809998403,None,d,1,0.36690760002238676,100.19763809998403,None,None,None,100.58178979999502,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.58302659998299,101.784911499999,101.76749629998812,102.06890559999738,102.06890559999738,None,102.56788079999387,None,j,1,0.7883213000022806,102.56788079999387,None,None,None,103.40366989999893,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.404017199995,104.60450659997878,104.58831930000451,104.88879539998015,104.88879539998015,None,105.38920919998782,None,f,1,0.6873397000017576,105.38920919998782,None,None,None,106.10605659999419,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.1087256000028,107.30918789998395,107.29221959999995,107.59221149998484,107.59221149998484,None,108.09297219998552,None,d,1,0.4322727999824565,108.09297219998552,None,None,None,108.54383849998703,None,,,,,,,,,,,,,,,,,,,,,11032,1,1,2024_May_31_1012,stroop_task_switching2,2021.2.3,59.93389292207231,
