b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6.290151499968488,None,space,7.637347599957138,6.290151499968488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,13.968417099968065,None,right,0.8898200999828987,13.968417099968065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,14.903285899956245,None,right,35.027742000005674,14.903285899956245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,49.97303249995457,None,right,7.422830499999691,49.97303249995457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,57.43475479999324,None,right,5.552911099977791,57.43475479999324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,63.02585849998286,None,right,17.617908899963368,63.02585849998286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,80.68551939999452,None,right,0.7672111000283621,80.68551939999452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4881303999573,None,space,1.4539698000298813,81.4881303999573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,82.98987839999609,None,space,4.143024899996817,82.98987839999609,None,88.21521239995491,89.21675510000205,89.21675510000205,90.21774079999886,90.21774079999886,None,87.2289067999809,88.2313473999966,91.18487180001102,91.38699729996733,91.36848859995371,91.66935929999454,91.66935929999454,None,92.16950550000183,None,d,1,0.6352903999504633,92.16950550000183,None,None,None,92.8206081999815,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.82219539996004,94.02347129996633,94.00639729999239,94.30852969997795,94.30852969997795,None,94.8082084999769,None,k,1,0.9399902999866754,94.8082084999769,None,None,None,95.77507269999478,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.77675869996892,96.97827570000663,96.96119459997863,97.26070179999806,97.26070179999806,None,97.76211259997217,None,j,1,0.7221119999885559,97.76211259997217,None,None,None,98.51257079996867,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5139513000031,99.71598089998588,99.69756120000966,99.99865749996388,99.99865749996388,None,100.49941779999062,None,f,1,0.6649832999682985,100.49941779999062,None,None,None,101.18313039996428,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.18564679997507,102.38551649998408,102.37046760000521,102.6700620999909,102.6700620999909,None,103.16989709995687,None,k,1,0.6986185999703594,103.16989709995687,None,None,None,103.88742539996747,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8896883999696,105.0899500999949,105.07382230000803,105.37384509999538,105.37384509999538,None,105.874027199985,None,j,1,0.4742710999562405,105.874027199985,None,None,None,106.3742990999599,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.37674799998058,107.57748089998495,107.5606332999887,107.8609671999584,107.8609671999584,None,108.36204809998162,None,f,1,0.6345768999890424,108.36204809998162,None,None,None,109.01173959998414,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.01325989997713,110.21416470000986,110.19772130000638,110.49826560000656,110.49826560000656,None,110.99829129996942,None,d,1,0.37422050000168383,110.99829129996942,None,None,None,111.39875669998582,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.40007400000468,112.60031159996288,112.58577559998957,112.88506070000585,112.88506070000585,None,113.38573290000204,None,j,1,0.707148099958431,113.38573290000204,None,None,None,114.1195502000046,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.12180639995495,115.32412959996145,115.30505550000817,115.60577219998231,115.60577219998231,None,116.10580669995397,None,f,1,0.5707629999960773,116.10580669995397,None,None,None,116.70666109997546,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.70866679999745,117.90906169998925,117.89277579996269,118.19285419996595,118.19285419996595,None,118.69288509996841,None,d,1,0.3439735000138171,118.69288509996841,None,None,None,119.06029309995938,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.06156559998635,120.26183769997442,120.24620439996943,120.54607719997875,120.54607719997875,None,121.04740360000869,None,k,1,0.613862500002142,121.04740360000869,None,None,None,121.68081529997289,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.68358989997068,122.88319779996527,122.86711419996573,123.16832779999822,123.16832779999822,None,123.68404299998656,None,f,1,0.8653041000361554,123.68404299998656,None,None,None,124.56855839997297,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.5709649999626,125.7717593999696,125.75358509999933,126.05470209999476,126.05470209999476,None,126.55476809997344,None,d,1,0.44221169996308163,126.55476809997344,None,None,None,127.02226120000705,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.02454389998456,128.22483530000318,128.20812739996472,128.50772669998696,128.50772669998696,None,129.0098902999889,None,k,1,0.7316469000070356,129.0098902999889,None,None,None,129.75955749995774,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.76112789998297,130.962168500002,130.94606499996735,131.2462641999591,131.2462641999591,None,131.7468318999745,None,j,1,0.5383635999751277,131.7468318999745,None,None,None,132.31450489995768,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.3149754999904,133.51695269998163,133.49930179998046,133.80114569998113,133.80114569998113,None,134.30061320000095,None,d,1,0.6331082999822684,134.30061320000095,None,None,None,134.9505513999611,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.95314090000466,136.15270109998528,136.13696879998315,136.4376304000034,136.4376304000034,None,136.937512399978,None,k,1,0.5246000000042841,136.937512399978,None,None,None,137.4879264999763,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.49018929997692,138.69056519999867,138.6749915999826,138.9905526000075,138.97483989998,None,139.4742941999575,None,j,1,0.8681837000185624,139.4742941999575,None,None,None,140.35892099997727,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.3613433999708,141.56230629998026,141.54410769999959,141.84527220000746,141.84527220000746,None,142.34527890000027,None,f,1,0.9170764000155032,142.34527890000027,None,None,None,143.28005139995366,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.28288610000163,144.48188849998405,144.46604919998208,144.76709209999535,144.76709209999535,None,145.26632160000736,None,k,1,0.6511454000137746,145.26632160000736,None,None,None,145.93383499997435,None,,,,,,,,,,,,,,,,,,,,,11036,1,1,2024_Jun_01_1840,stroop_task_switching2,2021.2.3,60.03961413150619,
