b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19.755501300000105,None,right,5.004282599999897,19.755501300000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,24.81384590000016,None,right,50.28055360000053,24.81384590000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,75.15752340000017,None,right,0.14965859999938402,75.15752340000017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,75.35743599999932,None,right,0.13753929999984393,75.35743599999932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,75.53967709999961,None,right,0.11706930000036664,75.53967709999961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,75.7074948999998,None,right,0.5301001999996515,75.7074948999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.27652630000011,None,space,0.9876238999995621,76.27652630000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,red,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,77.32655199999954,None,space,9.649504300000444,77.32655199999954,None,88.09334200000012,89.09445030000006,89.09445030000006,90.09571199999937,90.09571199999937,None,87.10767529999976,88.1091851000001,91.03107029999956,91.23019039999963,91.21390009999959,91.51481139999942,91.51481139999942,None,91.99788389999958,None,k,1,1.548311200000171,91.99788389999958,None,None,None,93.66684489999989,None,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,green,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.58502619999945,94.78621209999983,94.76860820000002,95.0701369999997,95.05342010000004,None,95.55395339999995,None,d,1,1.3926524999997127,95.55395339999995,None,None,None,96.9719873999993,None,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,yellow,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.97444009999981,98.17489039999964,98.15818829999989,98.4582405000001,98.4582405000001,None,98.95884579999984,None,f,1,0.8755333999997674,98.95884579999984,None,None,None,99.85963110000012,None,,,,,,,,,,,,,,,,,,,,,12009,2,2,2024_Jun_15_1841,stroop_task_switching2_b,2021.2.3,60.22986124232226,
