b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.237910500029102,None,right,2.4678570000105537,10.237910500029102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,12.741079200000968,None,right,32.34126709995326,12.741079200000968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,45.12362139998004,None,right,5.111466200032737,45.12362139998004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,50.28154190001078,None,right,6.1770040999981575,50.28154190001078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,56.49113610002678,None,right,14.951875200029463,56.49113610002678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,71.48040230001789,None,right,0.5867043999605812,71.48040230001789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.11527020001085,None,space,2.2323809000081383,72.11527020001085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,74.38464840000961,None,space,2.290300299995579,74.38464840000961,None,77.75776830001269,78.75951870001154,78.75951870001154,79.76011939998716,79.76011939998716,None,76.77261859999271,77.77553620003164,80.74478230002569,80.94466300000204,80.92907549999654,81.22926829999778,81.22926829999778,None,81.71231410000473,None,d,1,0.555331599956844,81.71231410000473,None,None,None,82.29632189997938,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.29821570002241,83.49967950000428,83.48176480003167,83.78251639998052,83.78251639998052,None,84.2835184999858,None,k,1,0.8800944000249729,84.2835184999858,None,None,None,85.18441799998982,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.18589560000692,86.38682580000022,86.36962770001264,86.67061099997954,86.67061099997954,None,87.17146320000757,None,f,0,0.912475099961739,87.17146320000757,None,None,None,88.10512770002242,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.10713489999762,89.30792659998406,89.29093080002349,89.59205849998398,89.59205849998398,None,90.091573600017,None,f,1,0.904197700030636,90.091573600017,None,None,None,91.02630169998156,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0283043999807,92.22921950003365,92.2117146999808,92.51281450001989,92.51281450001989,None,93.01315369998338,None,k,1,0.7108371999929659,93.01315369998338,None,None,None,93.74707979999948,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.74867770000128,94.94973370002117,94.93230280000716,95.23372590000508,95.23372590000508,None,95.73421750002308,None,j,1,0.9415040000458248,95.73421750002308,None,None,None,96.7016293000197,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.70320330001414,97.9038529000245,97.88741560000926,98.18740990001243,98.18740990001243,None,98.68805460003205,None,k,0,0.5163152000168338,98.68805460003205,None,None,None,99.22217180003645,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.22380219999468,100.42478250002023,100.4073037999915,100.70842260000063,100.70842260000063,None,101.20916760002729,None,d,1,0.5628326000296511,101.20916760002729,None,None,None,101.79268449998926,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.79475749999983,102.99517379997997,102.98021449998487,103.27856549998978,103.27856549998978,None,103.77906500000972,None,j,1,0.8653472000150941,103.77906500000972,None,None,None,104.6639251000015,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.66573419998167,105.86610470002051,105.84965160000138,106.14944100001594,106.14944100001594,None,106.6498473000247,None,f,1,0.3863137000007555,106.6498473000247,None,None,None,107.05056060000788,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.05194119998487,108.25220779998926,108.23608850000892,108.53812530002324,108.51950739999302,None,109.02140840003267,None,d,1,0.5271566000301391,109.02140840003267,None,None,None,109.57149810000556,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.57307729998138,110.77289950003615,110.75657880003564,111.05861549999099,111.05861549999099,None,111.5584150000359,None,k,1,0.885655999998562,111.5584150000359,None,None,None,112.45867180003552,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.46059570001671,113.66113130003214,113.6450957999914,113.94539000000805,113.94539000000805,None,114.44515240000328,None,f,1,0.951312399993185,114.44515240000328,None,None,None,115.41320840001572,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.41478039999492,116.61507519998122,116.59837640001206,116.90085710003041,116.90085710003041,None,117.4009729999816,None,d,1,0.41147369996178895,117.4009729999816,None,None,None,117.83355989999836,None,,,,,,,,,,,,,,,,,,,,,11030,1,1,2024_Jun_01_0855,stroop_task_switching2,2021.2.3,59.81125957951243,
