b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,8.88833390000218,None,right,1.6390555999969365,8.88833390000218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,10.574888300005114,None,right,43.48209889999998,10.574888300005114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,54.090259200005676,None,right,0.15853439999045804,54.090259200005676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,54.29126480000559,None,right,0.13374239999393467,54.29126480000559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,54.45771320001222,None,right,0.15085540000291076,54.45771320001222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,54.64098820000072,None,right,0.14358970000466798,54.64098820000072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8256878000102,None,space,0.8411424000078114,54.8256878000102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,red,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,55.70935700001428,None,space,13.724865900003351,55.70935700001428,None,70.51491330000863,71.51864110000315,71.51864110000315,72.51926650000678,72.51926650000678,None,69.53112100000726,70.53291340000578,73.48604270000942,73.68947570001183,73.67029160000675,73.97160670001176,73.97160670001176,None,74.47100030000729,None,k,1,0.6183078000030946,74.47100030000729,None,None,None,75.17180440000084,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,green,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.124461600004,76.32554190000519,76.30726580000191,76.60763700000825,76.59225670000887,None,77.09170030000678,None,d,1,0.7659306999994442,77.09170030000678,None,None,None,77.87633100000676,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,yellow,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.87787740000931,79.08013820000633,79.06140950000554,79.3617047000007,79.3617047000007,None,79.8626149000047,None,f,1,0.7793137000116985,79.8626149000047,None,None,None,80.66363910000655,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,blue,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.66609430000244,81.86621380000724,81.84962690000248,82.150306800002,82.150306800002,None,82.6508862000046,None,j,1,0.3109878999966895,82.6508862000046,None,None,None,82.98426080000354,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,green,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.98544040000706,84.18586700000742,84.1692422000051,84.47061160000158,84.47061160000158,None,84.97014889999991,None,d,1,0.4164420000015525,84.97014889999991,None,None,None,85.40438000000722,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,yellow,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.40614840001217,86.60667820001254,86.5902317,86.89048560000083,86.89048560000083,None,87.39114120000158,None,f,1,0.2831529999966733,87.39114120000158,None,None,None,87.69149760001164,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,blue,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.69321860000491,88.89330420001352,88.87589650000155,89.17686180000601,89.17686180000601,None,89.67739230000007,None,k,0,0.43631720000121277,89.67739230000007,None,None,None,90.16160250001121,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,red,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1634342000034,91.36558850000438,91.3465947000077,91.64823030000844,91.64823030000844,None,92.14866340000299,None,k,1,0.4050730000017211,92.14866340000299,None,None,None,92.58146660000784,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,yellow,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.58331450000696,93.78474860001006,93.76684300000488,94.06811990001006,94.06811990001006,None,94.56809840000642,None,f,1,0.4980299000017112,94.56809840000642,None,None,None,95.08532320000813,None,,,,,,,,,,,,,,,,,,,,,11034,2,2,2024_Jun_22_2132,stroop_task_switching2_b,2021.2.3,59.726274487397426,
