b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,8.528503399982583,None,right,2.323091200029012,8.528503399982583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,10.898991899972316,None,right,28.137680600048043,10.898991899972316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,39.07484630000545,None,right,20.330560299975332,39.07484630000545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,59.438761900004465,None,right,6.65441599994665,59.438761900004465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,66.13238660001662,None,right,24.521551800018642,66.13238660001662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,90.68586959998356,None,right,1.8639982999884523,90.68586959998356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.58980549999978,None,space,3.776381900010165,92.58980549999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,96.41110179998213,None,space,6.875309099967126,96.41110179998213,None,104.35656200000085,105.35809320001863,105.35809320001863,106.3607319999719,106.3607319999719,None,103.37160750001203,104.3738271999755,107.32757269998547,107.5305816999753,107.51207589998376,107.81231359997764,107.81231359997764,None,108.31369450001512,None,d,1,0.9730633000144735,108.31369450001512,None,None,None,109.3138044999796,None,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.31556469999487,110.51640139997471,110.49987820000388,110.80041089997394,110.80041089997394,None,111.30026109999744,None,k,1,2.778148599958513,111.30026109999744,None,None,None,114.10441799997352,None,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.10625229997095,115.30663669999922,115.29029520001495,115.59082179999677,115.59082179999677,None,116.09144170000218,None,j,1,1.1868803999968804,116.09144170000218,None,None,None,117.29259189998265,None,,,,,,,,,,,,,,,,,,,,,11019,2,1,2024_Jun_01_1041,stroop_task_switching2,2021.2.3,59.8381020174731,
