b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19.537941700022202,None,right,9.014764299965464,19.537941700022202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,28.60230800003046,None,right,38.36655160004739,28.60230800003046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,67.02745740005048,None,right,13.741876799962483,67.02745740005048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,80.83157560002292,None,right,3.7702315999777056,80.83157560002292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,84.65408840001328,None,right,4.3960459000081755,84.65408840001328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,89.11070750001818,None,right,0.7471946000005119,89.11070750001818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.89572900003986,None,space,2.4487446999992244,89.89572900003986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,92.38065350003308,None,space,10.642475999949966,92.38065350003308,None,104.14961630001199,105.15149390004808,105.15149390004808,106.1521818000474,106.1521818000474,None,103.16461140004685,104.16636810003547,107.06957520003198,107.27063880005153,107.25445500004571,107.5545654000016,107.5545654000016,None,108.05571650003549,None,d,1,0.6102743999799713,108.05571650003549,None,None,None,108.75541690003593,None,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.70808500004932,109.90787960001035,109.89124810002977,110.19203720003134,110.19203720003134,None,110.69189590000315,None,k,1,1.1587895000120625,110.69189590000315,None,None,None,111.87692950002383,None,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.87936660001287,113.07966950000264,113.06357550004032,113.36340970004676,113.36340970004676,None,113.86408130003838,None,j,1,1.05097989999922,113.86408130003838,None,None,None,114.9315806000377,None,,,,,,,,,,,,,,,,,,,,,11022,2,1,2024_Jun_01_2058,stroop_task_switching2,2021.2.3,59.561389920021334,
