b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,8.194763600000442,None,right,3.8188205000005837,8.194763600000442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,12.04989569999998,None,right,58.044679200000246,12.04989569999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,70.13830750000125,None,right,0.21298019999994722,70.13830750000125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,70.38901679999981,None,right,0.14546030000019528,70.38901679999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,70.57289740000124,None,right,0.37757799999963026,70.57289740000124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,70.9893731000011,None,right,0.22554909999962547,70.9893731000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.25708889999987,None,space,1.751311899999564,71.25708889999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,red,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,73.0425148000013,None,space,5.726476199999524,73.0425148000013,None,79.83676569999989,80.83793429999969,80.83793429999969,81.84005460000117,81.84005460000117,None,78.85154030000012,79.85430559999986,82.82437010000103,83.02506110000104,83.00857170000018,83.30959280000025,83.30959280000025,None,83.79198990000077,None,k,1,0.9270111000005272,83.79198990000077,None,None,None,84.82702690000042,None,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,green,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7623980999997,85.9632959999999,85.92870930000026,86.23039609999978,86.23039609999978,None,86.73065200000019,None,d,1,1.5089382000005571,86.73065200000019,None,None,None,88.2655833000008,None,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
condition/block_color_b,instruction/instr_color,instruction/i8_b,XX,yellow,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26736429999983,89.46743020000031,89.45086700000138,89.75183920000018,89.75183920000018,None,90.25185910000073,None,f,1,0.44369449999976496,90.25185910000073,None,None,None,90.71937980000075,None,,,,,,,,,,,,,,,,,,,,,12010,1,2,2024_Jun_15_1951,stroop_task_switching2_b,2021.2.3,59.716109614806875,
