b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,key_resp.rt,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,绿,green,d,diamond,color_mix,颜色,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,461.74661189998733,461.946984899987,461.93091629998526,462.2307799999835,462.2307799999835,None,462.7315217999858,None,d,1,462.7315217999858,None,None,None,,,0.5649409999896307,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,red,k,diamond,color_mix,颜色,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,463.31583849998424,463.516727899987,463.5001779999875,463.8015977999894,463.8015977999894,None,464.3021011999808,None,k,1,464.3021011999808,None,None,None,,,0.9621914000017568,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,yellow,d,square,color_mix,单词,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,465.2854082999984,465.4863368999795,465.46890509998775,465.7711132999975,465.7711132999975,None,466.2708033999952,None,d,1,466.2708033999952,None,None,None,,,0.705400999984704,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,yellow,f,diamond,color_mix,颜色,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0046345999872,467.2050931999984,467.18810139998095,467.48859939997783,467.48859939997783,None,467.9891438999912,None,f,1,467.9891438999912,None,None,None,,,0.9392260999884456,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,square,color_mix,单词,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,468.95753689997946,469.1585592000047,469.1428988999978,469.4424006000045,469.4424006000045,None,469.94341799998074,None,d,1,469.94341799998074,None,None,None,,,0.568901199992979,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,square,color_mix,单词,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,470.5432676000055,470.74401919997763,470.7272677999863,471.0286857000028,471.0286857000028,None,471.5287157999992,None,k,1,471.5287157999992,None,None,None,,,0.5592257999815047,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,green,f,square,color_mix,单词,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,472.1129643000022,472.31353220000165,472.295856599987,472.5976737999881,472.5976737999881,None,473.0971687999845,None,f,1,473.0971687999845,None,None,None,,,1.5514792999892961,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,blue,k,square,color_mix,单词,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,474.6661041000043,474.8675442999811,474.8497531999892,475.1525644999929,475.1525644999929,None,475.65241579999565,None,j,0,475.65241579999565,None,None,None,,,0.8278223999950569,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,square,color_mix,单词,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,476.5022964999953,476.70260609997786,476.6859152999823,476.98729589997674,476.98729589997674,None,477.48815069999546,None,f,1,477.48815069999546,None,None,None,,,0.6242573999916203,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,green,j,square,color_mix,单词,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,478.13789739998174,478.3390636999975,478.32192529999884,478.62453370000003,478.62453370000003,None,479.1396268999961,None,d,0,479.1396268999961,None,None,None,,,1.028572700015502,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,diamond,color_mix,颜色,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,480.19113890000153,480.39222069998505,480.37562159998924,480.67630189997726,480.67630189997726,None,481.1763506999996,None,d,1,481.1763506999996,None,None,None,,,1.056124099995941,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,blue,j,diamond,color_mix,颜色,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2608089999994,482.46131929999683,482.4446490999835,482.74581209997996,482.74581209997996,None,483.24709849999635,None,j,1,483.24709849999635,None,None,None,,,0.7139091000135522,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,diamond,color_mix,颜色,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,483.980387299991,484.1814397999842,484.16390169999795,484.465764099994,484.465764099994,None,484.96494869998423,None,d,1,484.96494869998423,None,None,None,,,0.6195202999806497,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,square,color_mix,单词,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,485.59920669998974,485.8002627999813,485.78279709999333,486.0834459000034,486.0834459000034,None,486.58542950000265,None,j,1,486.58542950000265,None,None,None,,,0.8632535999931861,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,square,color_mix,单词,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,487.46862309999415,487.67066639999393,487.6523856999993,487.95339239999885,487.95339239999885,None,488.4536131999921,None,k,1,488.4536131999921,None,None,None,,,0.6677746000059415,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,green,k,square,color_mix,单词,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,489.13798040000256,489.33899729998666,489.32248599999,489.62318470000173,489.62318470000173,None,490.12391449999996,None,d,0,490.12391449999996,None,None,None,,,0.6685654000029899,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,490.82450610000524,491.026234799996,491.00746520000394,491.3083981999953,491.3083981999953,None,491.80855869999505,None,f,1,491.80855869999505,None,None,None,,,0.7361643000040203,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,green,d,diamond,color_mix,颜色,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5598127999983,492.7604853999801,492.7431248999783,493.0444012999942,493.0444012999942,None,493.5446328999824,None,d,1,493.5446328999824,None,None,None,,,1.4240055000118446,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,square,color_mix,单词,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,494.99689700000454,495.1979247999843,495.1816615999851,495.4813087999937,495.4813087999937,None,495.98200419999193,None,f,1,495.98200419999193,None,None,None,,,0.5547874000039883,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,square,color_mix,单词,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,496.56591760000447,496.7664844999963,496.74902259997907,497.05214299997897,497.05214299997897,None,497.5507188999909,None,j,1,497.5507188999909,None,None,None,,,0.7544447999971453,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,red,k,diamond,color_mix,颜色,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,498.3351323999814,498.53658709998126,498.51869309999165,498.8203401999781,498.8203401999781,None,499.3201504999888,None,k,1,499.3201504999888,None,None,None,,,0.7050030999816954,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,500.05439760000445,500.25533220000216,500.2387003999902,500.5398032999947,500.5398032999947,None,501.0394047999871,None,f,1,501.0394047999871,None,None,None,,,0.5375138999952469,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,blue,j,diamond,color_mix,颜色,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,501.6068888999871,501.8091968999943,501.79042639999534,502.09222959997714,502.09222959997714,None,502.5916030999797,None,j,1,502.5916030999797,None,None,None,,,0.6252970999921672,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,blue,d,square,color_mix,单词,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,503.24260470000445,503.4435606999905,503.42717749997973,503.7275500999822,503.7275500999822,None,504.2274417000008,None,d,1,504.2274417000008,None,None,None,,,0.6057342999847606,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,diamond,color_mix,颜色,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,504.8616192000045,505.06211820000317,505.0465611999971,505.3469123999821,505.3469123999821,None,505.8464834000042,None,j,1,505.8464834000042,None,None,None,,,0.5951522999966983,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,blue,k,square,color_mix,单词,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4641619999893,506.66512859999784,506.6484028999985,506.94882979997783,506.94882979997783,None,507.44889499997953,None,d,0,507.44889499997953,None,None,None,,,1.4165895000041928,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,green,d,diamond,color_mix,颜色,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,508.8845561000053,509.08600539999316,509.0681671999919,509.3694456999947,509.3694456999947,None,509.87005769999814,None,j,0,509.87005769999814,None,None,None,,,1.4912881999916863,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,square,color_mix,单词,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,511.38835319998907,511.58986999999615,511.5717766000016,511.8720830999955,511.8720830999955,None,512.3729972000001,None,f,1,512.3729972000001,None,None,None,,,0.8046773000096437,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,513.2076059999818,513.4089922999847,513.3920577999961,513.6934194999922,513.6934194999922,None,514.1939979000017,None,f,1,514.1939979000017,None,None,None,,,0.5838408000126947,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,red,d,square,color_mix,单词,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7934246999794,514.9937639999844,514.9770014999958,515.2781839999952,515.2781839999952,None,515.7781946999894,None,d,1,515.7781946999894,None,None,None,,,1.1191822999971919,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,diamond,color_mix,颜色,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,516.9131026999967,517.1135543999844,517.0979608999914,517.3977343000006,517.3977343000006,None,517.8981107999862,None,k,1,517.8981107999862,None,None,None,,,0.7113416999927722,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,diamond,color_mix,颜色,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,518.6334722999891,518.8338759999897,518.8169508999854,519.1173881999857,519.1173881999857,None,519.6177582999808,None,j,1,519.6177582999808,None,None,None,,,0.6005601999931969,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,520.2347212999885,520.4360233999905,520.4193771999853,520.7194801000005,520.7194801000005,None,521.2208322999941,None,f,1,521.2208322999941,None,None,None,,,0.5569565999903716,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,blue,j,diamond,color_mix,颜色,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8055481000047,522.0042983999883,521.9885117999802,522.2877057000005,522.2877057000005,None,522.788628099981,None,j,1,522.788628099981,None,None,None,,,1.5492203999892808,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,yellow,f,diamond,color_mix,颜色,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,524.3579253999924,524.5585353999923,524.543294699979,524.8438979999919,524.8438979999919,None,525.3435476000013,None,f,1,525.3435476000013,None,None,None,,,0.9301930000074208,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,blue,f,square,color_mix,单词,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,526.2939423999924,526.4951384000015,526.4797553999815,526.7960106999963,526.7787918999966,None,527.2789798000013,None,f,1,527.2789798000013,None,None,None,,,1.6514539000054356,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,diamond,color_mix,颜色,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9480259999982,529.1489771999768,529.1324965999811,529.4342203999986,529.4342203999986,None,529.9337918999954,None,j,1,529.9337918999954,None,None,None,,,0.6199708000058308,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,yellow,k,square,color_mix,单词,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,530.5669703999883,530.7675015999994,530.7529465999978,531.051890999981,531.051890999981,None,531.5519468999992,None,k,1,531.5519468999992,None,None,None,,,1.9619278000027407,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,red,j,square,color_mix,单词,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,533.5381630999909,533.7390464000055,533.7218391999777,534.0230364000017,534.0230364000017,None,534.5235590999946,None,j,1,534.5235590999946,None,None,None,,,1.366888700023992,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,square,color_mix,单词,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9085680999851,536.1094551999995,536.0933695999847,536.3924353999901,536.3924353999901,None,536.8934107999958,None,j,1,536.8934107999958,None,None,None,,,0.44457960000727326,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,red,k,diamond,color_mix,颜色,,incompatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,537.3608498999965,537.561504799989,537.5443450000021,537.845476699993,537.845476699993,None,538.3456276999786,None,d,0,538.3456276999786,None,None,None,,,0.7763631999841891,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,diamond,color_mix,颜色,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,539.1466511999897,539.3486303999962,539.3302484999876,539.631684699998,539.631684699998,None,540.1317398999818,None,d,1,540.1317398999818,None,None,None,,,0.5264170999871567,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,diamond,color_mix,颜色,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,540.6826440999866,540.8826130999951,540.8675590999774,541.1673568999977,541.1673568999977,None,541.6680262000009,None,j,1,541.6680262000009,None,None,None,,,0.6303369000088423,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,square,color_mix,单词,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,542.3182130999921,542.5202436999825,542.5017206000048,542.8027368999901,542.8027368999901,None,543.3029667999945,None,f,1,543.3029667999945,None,None,None,,,0.60330280000926,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,blue,d,square,color_mix,单词,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,543.9204390999803,544.1218293999846,544.1050390999881,544.4047493999824,544.4047493999824,None,544.9055491999898,None,d,1,544.9055491999898,None,None,None,,,1.9125257999985479,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,yellow,j,square,color_mix,单词,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,546.8416052999964,547.041716799984,547.0259643000027,547.3263309999893,547.3263309999893,None,547.8278330999892,None,j,1,547.8278330999892,None,None,None,,,0.7101835000212304,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,2,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,548.5611233999953,548.7630292999966,548.74460179999,549.0459580000024,549.0459580000024,None,549.5464391999994,None,f,1,549.5464391999994,None,None,None,,,0.5688303000060841,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,green,d,diamond,color_mix,颜色,,incompatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1298620000016,550.3309659999795,550.3143505000044,550.615499699983,550.615499699983,None,551.1159163999837,None,d,1,551.1159163999837,None,None,None,,,0.7263979999988806,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,diamond,color_mix,颜色,,compatible,1,block_switch1_b,instruction/ready_test.png,instruction/i11.png,,,,,,,,,,,,,,,,,0,0,0,0,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,551.8659064999956,552.0671175000025,552.0494632000045,552.3511653000023,552.3511653000023,None,552.850718599977,None,k,1,552.850718599977,None,None,None,,,0.5920515999896452,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
