b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.441660900018178,None,right,1.3651206999784335,13.441660900018178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,14.894812000042293,None,right,20.56829150003614,14.894812000042293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,35.55883560003713,None,right,6.0642980999546126,35.55883560003713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,41.71796360000735,None,right,3.2093538000481203,41.71796360000735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,45.02298230002634,None,right,13.41639769996982,45.02298230002634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,58.49204080004711,None,right,0.6593234000029042,58.49204080004711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.194689900032245,None,space,1.6736779999919236,59.194689900032245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,60.91232340002898,None,space,2.1263788000214845,60.91232340002898,None,64.15237320004962,65.15345010004239,65.15345010004239,66.15513960004319,66.15513960004319,None,63.184069900016766,64.1849430000293,67.14096640003845,67.35617490002187,67.32326010003453,67.6240308000124,67.6240308000124,None,68.07431080000242,None,d,1,1.7183276999858208,68.07431080000242,None,None,None,69.82824160001474,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82813610002631,71.029017199995,71.01231489999918,71.31278219999513,71.31278219999513,None,71.81347390002338,74.8180721999961,None,0,,71.81347390002338,74.8180721999961,74.78464410000015,None,75.31766270002117,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3198750000447,76.52006500004791,76.50358840002446,76.80388750002021,76.80388750002021,None,77.30487450002693,None,j,1,1.2072323000174947,77.30487450002693,None,None,None,78.54001040000003,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.54185420001158,79.7420993000269,79.72524220001651,80.02589660004014,80.02589660004014,None,80.52640610001981,None,f,1,1.009725499956403,80.52640610001981,None,None,None,81.56044990004739,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.56240700004855,82.76299020001898,82.7468169000349,83.04607120004948,83.04607120004948,None,83.54790610005148,None,k,1,1.893435700039845,83.54790610005148,None,None,None,85.46712370001478,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4687782000401,86.66908260004129,86.65241910004988,86.95305609999923,86.95305609999923,None,87.4538065000088,None,j,1,0.9786790999933146,87.4538065000088,None,None,None,88.45446130004711,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.45684340002481,89.65723820001585,89.6400183000369,89.94004600000335,89.94004600000335,None,90.44157110003289,None,f,1,1.3512039000052027,90.44157110003289,None,None,None,91.80970840004738,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.81171070004348,93.01205890002893,92.99532570003066,93.29577120003523,93.29577120003523,None,93.79668970004423,None,d,1,0.6598287000088021,93.79668970004423,None,None,None,94.48093800002243,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,yellow,j,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.48223880003206,95.68290559999878,95.66615720000118,95.9664996000356,95.9664996000356,None,96.46755460003624,None,j,1,0.8853446000139229,96.46755460003624,None,None,None,97.36906470003305,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,blue,f,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.37005389999831,98.57044310000492,98.55379400000675,98.85318220005138,98.85318220005138,None,99.35547980002593,None,f,1,0.8132426000083797,99.35547980002593,None,None,None,100.18946320004761,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,red,d,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.19123670004774,101.39156680001179,101.37472429999616,101.67533220001496,101.67533220001496,None,102.1759946999955,None,d,1,0.6332092000520788,102.1759946999955,None,None,None,102.82678780000424,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
condition/block_color,instruction/instr_color,instruction/i8,XX,green,k,diamond,color_single,颜色,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.82881000003545,104.02856380003504,104.01200980000431,104.31262270000298,104.31262270000298,None,104.81333840003936,None,k,1,0.9639787999913096,104.81333840003936,None,None,None,105.79819590004627,None,,,,,,,,,,,,,,,,,,,,,11045,2,1,2024_Jun_01_1634,stroop_task_switching2,2021.2.3,59.99649620587999,
