arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.7904395000078,None,space,16.004655900062062,1920.7904395000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.8152716999175,None,space,9.04374039999675,1936.8152716999175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.878026099992,None,space,7.613181299995631,1945.878026099992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.5394592999946,None,1953.5394592999946,None,1953.5394592999946,None,1953.5394592999946,None,1953.5394592999946,None,1953.5394592999946,None,left,1,3.1597581000532955,1953.5394592999946,None,1956.7464414999122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.495324099902,None,1957.495324099902,None,1957.495324099902,None,1957.495324099902,None,1957.495324099902,None,1957.495324099902,None,right,1,1.3481308999471366,1957.495324099902,None,1958.864306799951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.6154164999025,None,1959.6154164999025,None,1959.6154164999025,None,1959.6154164999025,None,1959.6154164999025,None,1959.6154164999025,None,left,1,1.4923591999104246,1959.6154164999025,None,1961.1343251999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.8862809999846,None,1961.8862809999846,None,1961.8862809999846,None,1961.8862809999846,None,1961.8862809999846,None,1961.8862809999846,None,right,1,2.6611277000047266,1961.8862809999846,None,1964.572772399988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.6248965999112,None,space,6.2907302000094205,1965.6248965999112,None,1972.0171194999712,None,left,1,1.752369900001213,1972.4511769999517,None,1972.4511769999517,1975.4559526999947,1972.4511769999517,1975.4559526999947,1972.4511769999517,1975.4559526999947,1972.4511769999517,1975.4559526999947,1972.4511769999517,1975.4559526999947,1975.439257399994,1975.9399632000132,1975.439257399994,1975.9399632000132,1975.439257399994,1975.9399632000132,1975.439257399994,1975.9399632000132,1975.439257399994,1975.9399632000132,1975.439257399994,1975.9399632000132,1975.439257399994,1975.9399632000132,1975.439257399994,1975.9399632000132,1972.4511769999517,None,1975.9399632000132,1975.9399632000132,3,1975.9565535999136,None,1976.7077238999773,None,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,1,1,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.2093478000024,None,right,1,1.341283299960196,1977.7267309000017,1979.7289537999313,1977.7267309000017,1979.2281642999733,1977.7267309000017,1979.2281642999733,1977.7267309000017,1979.2281642999733,1977.7267309000017,1979.2281642999733,1977.7267309000017,1979.2281642999733,1979.195350999944,1979.6961162999505,1979.195350999944,1979.6961162999505,1979.195350999944,1979.6961162999505,1979.195350999944,1979.6961162999505,1979.195350999944,1979.6961162999505,1979.195350999944,1979.6961162999505,1979.195350999944,1979.6961162999505,1979.195350999944,1979.6961162999505,1977.7267309000017,None,1979.6961162999505,1981.1976814999944,1.5,1981.2318367999978,None,1981.9830695999553,None,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,2,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.483018299914,None,left,1,1.1161466999910772,1982.983835299965,1984.2857629999053,1982.983835299965,1983.7857104999712,1982.983835299965,1983.7857104999712,1982.983835299965,1983.7857104999712,1982.983835299965,1983.7857104999712,1982.983835299965,1983.7857104999712,1983.768978399923,1984.2690781999845,1983.768978399923,1984.2690781999845,1983.768978399923,1984.2690781999845,1983.768978399923,1984.2690781999845,1983.768978399923,1984.2690781999845,1983.768978399923,1984.2690781999845,1983.768978399923,1984.2690781999845,1983.768978399923,1984.2690781999845,1982.983835299965,None,1984.2690781999845,1986.4729011999443,0.8,1986.4896977999015,None,1987.2410352999577,None,,,,,,,,,,11043,002,2024_Mar_21_1305,MFTM_A_new1021,2021.2.3,59.243285531449665,
