arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.431611100008013,None,space,1.2514267999940785,21.431611100008013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.700680199995986,None,space,6.957830400002422,22.700680199995986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67671660000633,None,space,1.782030999995186,29.67671660000633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,31.497894300002372,None,31.497894300002372,None,31.497894300002372,None,31.497894300002372,None,31.497894300002372,None,31.497894300002372,None,left,1,2.5128968999924837,31.497894300002372,None,34.050452600000426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,34.801932700007455,None,34.801932700007455,None,34.801932700007455,None,34.801932700007455,None,34.801932700007455,None,34.801932700007455,None,right,1,1.056665999989491,34.801932700007455,None,35.88643139999476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6370317999972,None,36.6370317999972,None,36.6370317999972,None,36.6370317999972,None,36.6370317999972,None,36.6370317999972,None,left,1,1.8055912999989232,36.6370317999972,None,38.47310750000179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.22506130000693,None,39.22506130000693,None,39.22506130000693,None,39.22506130000693,None,39.22506130000693,None,39.22506130000693,None,right,1,0.6414924999990035,39.22506130000693,None,39.892636300006416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.910875500005204,None,space,3.955845699994825,40.910875500005204,None,44.99992139999813,None,left,1,1.8258142999984557,45.40094639999734,None,45.40094639999734,48.40524190000724,45.40094639999734,48.40524190000724,45.40094639999734,48.40524190000724,45.40094639999734,48.40524190000724,45.40094639999734,48.40524190000724,48.38955100000021,48.88943700000527,48.38955100000021,48.88943700000527,48.38955100000021,48.88943700000527,48.38955100000021,48.88943700000527,48.38955100000021,48.88943700000527,48.38955100000021,48.88943700000527,48.38955100000021,48.88943700000527,48.38955100000021,48.88943700000527,45.40094639999734,None,48.88943700000527,48.88943700000527,3,48.90623649999907,None,49.65729529999953,None,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,1,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.15787779999664,None,left,1,2.560288499997114,50.65883889999532,52.66163960000267,50.65883889999532,52.160768700006884,50.65883889999532,52.160768700006884,50.65883889999532,52.160768700006884,50.65883889999532,52.160768700006884,50.65883889999532,52.160768700006884,52.14423710000119,52.644213599996874,52.14423710000119,52.644213599996874,52.14423710000119,52.644213599996874,52.14423710000119,52.644213599996874,52.14423710000119,52.644213599996874,52.14423710000119,52.644213599996874,52.14423710000119,52.644213599996874,52.14423710000119,52.644213599996874,50.65883889999532,None,52.644213599996874,54.14649630000349,1.5,54.16390690000844,None,54.9151744999981,None,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,2,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4157428000035,None,right,1,1.8461527999897953,55.91626980000001,57.21849709999515,55.91626980000001,56.71770870000182,55.91626980000001,56.71770870000182,55.91626980000001,56.71770870000182,55.91626980000001,56.71770870000182,55.91626980000001,56.71770870000182,56.7006476999959,57.202246200002264,56.7006476999959,57.202246200002264,56.7006476999959,57.202246200002264,56.7006476999959,57.202246200002264,56.7006476999959,57.202246200002264,56.7006476999959,57.202246200002264,56.7006476999959,57.202246200002264,56.7006476999959,57.202246200002264,55.91626980000001,None,57.202246200002264,59.40539400000125,0.8,59.422257700003684,None,60.1727702000062,None,,,,,,,,,,11004,002,2023_Dec_29_1950,MFTM_A_new1021,2021.2.3,59.994732460794,
