arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.257844999956433,None,space,13.46783779998077,11.257844999956433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.744692099979147,None,right,34.25235399999656,24.744692099979147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.012151399976574,None,space,9.145576099981554,59.012151399976574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1936951999669,None,68.1936951999669,None,68.1936951999669,None,68.1936951999669,None,68.1936951999669,None,68.1936951999669,None,right,0,1.7076078000245616,68.1936951999669,None,69.94569499994395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6962945999694,None,70.6962945999694,None,70.6962945999694,None,70.6962945999694,None,70.6962945999694,None,70.6962945999694,None,right,1,1.141132100019604,70.6962945999694,None,71.86419199994998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,72.61570629995549,None,72.61570629995549,None,72.61570629995549,None,72.61570629995549,None,72.61570629995549,None,72.61570629995549,None,right,1,2.005767500028014,72.61570629995549,None,74.65204639994772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,75.40327239996986,None,75.40327239996986,None,75.40327239996986,None,75.40327239996986,None,75.40327239996986,None,75.40327239996986,None,left,1,1.3542627000133507,75.40327239996986,None,76.78916739998385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.75722679996397,None,space,53.87985450000269,77.75722679996397,None,131.73702429997502,None,left,1,1.4741930000018328,132.171222999983,None,132.171222999983,135.17500989994733,132.171222999983,135.17500989994733,132.171222999983,135.17500989994733,132.171222999983,135.17500989994733,132.171222999983,135.17500989994733,135.15823189995717,135.65967919997638,135.15823189995717,135.65967919997638,135.15823189995717,135.65967919997638,135.15823189995717,135.65967919997638,135.15823189995717,135.65967919997638,135.15823189995717,135.65967919997638,135.15823189995717,135.65967919997638,135.15823189995717,135.65967919997638,132.171222999983,None,135.65967919997638,135.65967919997638,3,135.67631179996533,None,136.427425199945,None,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,1,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.92821439995896,None,right,1,1.5129727000021376,137.42831999994814,139.43160759995226,137.42831999994814,138.93059709999943,137.42831999994814,138.93059709999943,137.42831999994814,138.93059709999943,137.42831999994814,138.93059709999943,137.42831999994814,138.93059709999943,138.91455089999363,139.41529729997274,138.91455089999363,139.41529729997274,138.91455089999363,139.41529729997274,138.91455089999363,139.41529729997274,138.91455089999363,139.41529729997274,138.91455089999363,139.41529729997274,138.91455089999363,139.41529729997274,138.91455089999363,139.41529729997274,137.42831999994814,None,139.41529729997274,140.91793339996366,1.5,140.93425689998548,None,141.68580929999007,None,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,2,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.1855452999589,None,left,0,1.9994858999853022,142.68605799996294,143.9886162999901,142.68605799996294,143.48737089999486,142.68605799996294,143.48737089999486,142.68605799996294,143.48737089999486,142.68605799996294,143.48737089999486,142.68605799996294,143.48737089999486,143.47140689997468,143.97228329995414,143.47140689997468,143.97228329995414,143.47140689997468,143.97228329995414,143.47140689997468,143.97228329995414,143.47140689997468,143.97228329995414,143.47140689997468,143.97228329995414,143.47140689997468,143.97228329995414,143.47140689997468,143.97228329995414,142.68605799996294,None,143.97228329995414,146.1749923999887,0.8,146.19194199994672,None,146.94307439995464,None,,,,,,,,,,11005,001,2024_Jan_01_0905,MFTM_A_new1021,2021.2.3,59.61902252248365,
