arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.495806499995524,None,space,2.206691999999748,9.495806499995524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.716420099997777,None,space,1.0500421000033384,11.716420099997777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.784544199996162,None,space,0.5016500999990967,12.784544199996162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,13.319081199995708,None,13.319081199995708,None,13.319081199995708,None,13.319081199995708,None,13.319081199995708,None,13.319081199995708,None,left,1,3.663110499997856,13.319081199995708,None,17.025215699999535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.775386000001163,None,17.775386000001163,None,17.775386000001163,None,17.775386000001163,None,17.775386000001163,None,17.775386000001163,None,right,1,1.6708748999953968,17.775386000001163,None,19.461220099998172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.212365799998224,None,20.212365799998224,None,20.212365799998224,None,20.212365799998224,None,20.212365799998224,None,20.212365799998224,None,right,1,2.2982191999981296,20.212365799998224,None,22.53237249999802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,23.28429049999977,None,23.28429049999977,None,23.28429049999977,None,23.28429049999977,None,23.28429049999977,None,23.28429049999977,None,left,1,1.5702701000045636,23.28429049999977,None,24.86915339999541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.870595200001844,None,space,58.39992830000119,25.870595200001844,None,84.3742654000016,None,right,1,2.4383450000023004,84.80890969999746,None,84.80890969999746,87.81250169999839,84.80890969999746,87.81250169999839,84.80890969999746,87.81250169999839,84.80890969999746,87.81250169999839,84.80890969999746,87.81250169999839,87.79617850000068,88.29727229999844,87.79617850000068,88.29727229999844,87.79617850000068,88.29727229999844,87.79617850000068,88.29727229999844,87.79617850000068,88.29727229999844,87.79617850000068,88.29727229999844,87.79617850000068,88.29727229999844,87.79617850000068,88.29727229999844,84.80890969999746,None,88.29727229999844,88.29727229999844,3,88.31309879999753,None,89.06542339999578,None,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,1,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.56577149999794,None,None,0,0,90.06594760000007,92.06894649999595,90.06594760000007,91.56864759999735,90.06594760000007,91.56864759999735,90.06594760000007,91.56864759999735,90.06594760000007,91.56864759999735,90.06594760000007,91.56864759999735,91.55169680000108,92.05275699999765,91.55169680000108,92.05275699999765,91.55169680000108,92.05275699999765,91.55169680000108,92.05275699999765,91.55169680000108,92.05275699999765,91.55169680000108,92.05275699999765,91.55169680000108,92.05275699999765,91.55169680000108,92.05275699999765,90.06594760000007,None,92.05275699999765,93.55494489999546,1.5,93.57111330000043,None,94.32291319999786,None,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,2,2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.82357939999929,None,left,1,2.058812500006752,95.32379429999855,96.62627509999584,95.32379429999855,96.12568459999602,95.32379429999855,96.12568459999602,95.32379429999855,96.12568459999602,95.32379429999855,96.12568459999602,95.32379429999855,96.12568459999602,96.10818339999969,96.60890859999927,96.10818339999969,96.60890859999927,96.10818339999969,96.60890859999927,96.10818339999969,96.60890859999927,96.10818339999969,96.60890859999927,96.10818339999969,96.60890859999927,96.10818339999969,96.60890859999927,96.10818339999969,96.60890859999927,95.32379429999855,None,96.60890859999927,98.81272489999537,0.8,98.82941829999618,None,99.58072220000031,None,,,,,,,,,,11003,001,2023_Dec_29_1126,MFTM_A_new1021,2021.2.3,59.8238904318824,
