arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.963916399981827,None,space,2.443498799810186,15.963916399981827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.43415299989283,None,space,1.5650400999002159,18.43415299989283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.02016770001501,None,space,1.915078500052914,20.02016770001501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21.97497949982062,None,21.97497949982062,None,21.97497949982062,None,21.97497949982062,None,21.97497949982062,None,21.97497949982062,None,left,1,2.5281177000142634,21.97497949982062,None,24.544850799953565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.295593600021675,None,25.295593600021675,None,25.295593600021675,None,25.295593600021675,None,25.295593600021675,None,25.295593600021675,None,right,1,2.6236696999985725,25.295593600021675,None,27.948701299959794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7010019000154,None,28.7010019000154,None,28.7010019000154,None,28.7010019000154,None,28.7010019000154,None,28.7010019000154,None,right,1,3.610144100151956,28.7010019000154,None,32.33859790000133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0898749998305,None,33.0898749998305,None,33.0898749998305,None,33.0898749998305,None,33.0898749998305,None,33.0898749998305,None,left,1,2.877911499934271,33.0898749998305,None,35.99524699989706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.979071599897,None,space,3.2048720000311732,36.979071599897,None,40.26749589992687,None,right,1,2.9054737999103963,40.71800549980253,None,40.71800549980253,43.72362730000168,40.71800549980253,43.72362730000168,40.71800549980253,43.72362730000168,40.71800549980253,43.72362730000168,40.71800549980253,43.72362730000168,43.70604219986126,44.20691019995138,43.70604219986126,44.20691019995138,43.70604219986126,44.20691019995138,43.70604219986126,44.20691019995138,43.70604219986126,44.20691019995138,43.70604219986126,44.20691019995138,43.70604219986126,44.20691019995138,43.70604219986126,44.20691019995138,40.71800549980253,None,44.20691019995138,44.20691019995138,3,44.224268099991605,None,44.97440920001827,None,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,1,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.475841499865055,None,left,0,2.079773999983445,45.975998000008985,47.97867069998756,45.975998000008985,47.47856909991242,45.975998000008985,47.47856909991242,45.975998000008985,47.47856909991242,45.975998000008985,47.47856909991242,45.975998000008985,47.47856909991242,47.46156480000354,47.962893299991265,47.46156480000354,47.962893299991265,47.46156480000354,47.962893299991265,47.46156480000354,47.962893299991265,47.46156480000354,47.962893299991265,47.46156480000354,47.962893299991265,47.46156480000354,47.962893299991265,47.46156480000354,47.962893299991265,45.975998000008985,None,47.962893299991265,49.46448179986328,1.5,49.48138439981267,None,50.23287549987435,None,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,2,2,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.73406799999066,None,right,0,2.597471200162545,51.23464049980976,52.53594459989108,51.23464049980976,52.03509159991518,51.23464049980976,52.03509159991518,51.23464049980976,52.03509159991518,51.23464049980976,52.03509159991518,51.23464049980976,52.03509159991518,52.01922899996862,52.51894129998982,52.01922899996862,52.51894129998982,52.01922899996862,52.51894129998982,52.01922899996862,52.51894129998982,52.01922899996862,52.51894129998982,52.01922899996862,52.51894129998982,52.01922899996862,52.51894129998982,52.01922899996862,52.51894129998982,51.23464049980976,None,52.51894129998982,54.723383700009435,0.8,54.740311599802226,None,55.49030249984935,None,,,,,,,,,,11037,002,2024_Mar_11_1905,MFTM_A_new1021,2021.2.3,59.9071439172872,
