arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.454953500069678,None,left,1.585735699860379,10.454953500069678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.056177100166678,None,left,1.968109699897468,12.056177100166678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.042802300071344,None,left,4.613359000068158,14.042802300071344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,18.700032100081444,None,18.700032100081444,None,18.700032100081444,None,18.700032100081444,None,18.700032100081444,None,18.700032100081444,None,left,1,9.236762600019574,18.700032100081444,None,27.980795199982822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.73166729998775,None,28.73166729998775,None,28.73166729998775,None,28.73166729998775,None,28.73166729998775,None,28.73166729998775,None,right,1,1.1972345998510718,28.73166729998775,None,29.95060360012576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,30.701235000044107,None,30.701235000044107,None,30.701235000044107,None,30.701235000044107,None,30.701235000044107,None,30.701235000044107,None,right,0,5.499499300029129,30.701235000044107,None,36.226239199982956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.97726300009526,None,36.97726300009526,None,36.97726300009526,None,36.97726300009526,None,36.97726300009526,None,36.97726300009526,None,right,1,1.7999467998743057,36.97726300009526,None,38.796693600015715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.86506190011278,None,down,20.528281399980187,39.86506190011278,None,60.479193800128996,None,left,1,2.1753375998232514,60.93020900012925,None,60.93020900012925,63.93474579998292,60.93020900012925,63.93474579998292,60.93020900012925,63.93474579998292,60.93020900012925,63.93474579998292,60.93020900012925,63.93474579998292,63.918603900121525,64.41907890001312,63.918603900121525,64.41907890001312,63.918603900121525,64.41907890001312,63.918603900121525,64.41907890001312,63.918603900121525,64.41907890001312,63.918603900121525,64.41907890001312,63.918603900121525,64.41907890001312,63.918603900121525,64.41907890001312,60.93020900012925,None,64.41907890001312,64.41907890001312,3,64.43545330013148,None,65.18698250013404,None,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,1,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6874718000181,None,right,0,2.2297904000151902,66.18813260016032,68.19126400002278,66.18813260016032,67.69040910014883,66.18813260016032,67.69040910014883,66.18813260016032,67.69040910014883,66.18813260016032,67.69040910014883,66.18813260016032,67.69040910014883,67.67367350007407,68.17429070011713,67.67367350007407,68.17429070011713,67.67367350007407,68.17429070011713,67.67367350007407,68.17429070011713,67.67367350007407,68.17429070011713,67.67367350007407,68.17429070011713,67.67367350007407,68.17429070011713,67.67367350007407,68.17429070011713,66.18813260016032,None,68.17429070011713,69.67699329997413,1.5,69.69332720013335,None,70.44444610015489,None,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,0,0,0,0,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9454830000177,None,right,1,1.1320201000198722,71.44605140015483,72.74805589998141,71.44605140015483,72.24726750003174,71.44605140015483,72.24726750003174,71.44605140015483,72.24726750003174,71.44605140015483,72.24726750003174,71.44605140015483,72.24726750003174,72.23072400013916,72.73134180018678,72.23072400013916,72.73134180018678,72.23072400013916,72.73134180018678,72.23072400013916,72.73134180018678,72.23072400013916,72.73134180018678,72.23072400013916,72.73134180018678,72.23072400013916,72.73134180018678,72.23072400013916,72.73134180018678,71.44605140015483,None,72.73134180018678,74.93494240008295,0.8,74.95161260012537,None,75.7024358001072,None,,,,,,,,,,11046,001,2024_Apr_15_1331,MFTM_A_new1021,2021.2.3,60.0407316349468,
