arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,18,18,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.9358239,None,right,1,1.4408127,178.4366668,180.9569476,178.4366668,180.4557845,178.4366668,180.4557845,178.4366668,180.4557845,178.4366668,180.4557845,178.4366668,180.4557845,180.4391153,180.9397334,180.4391153,180.9397334,180.4391153,180.9397334,180.4391153,180.9397334,180.4391153,180.9397334,180.4391153,180.9397334,180.4391153,180.9397334,180.4391153,180.9397334,178.4366668,None,180.9397334,None,2.01,181.4412592,None,182.1915955,None,,,,,,,[[0.49]],1.83,0.736842105,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,19,19,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.693509,None,right,1,1.2998369,183.1932799,185.5466901,183.1932799,185.0466267,183.1932799,185.0466267,183.1932799,185.0466267,183.1932799,185.0466267,183.1932799,185.0466267,185.0292904,185.5301104,185.0292904,185.5301104,185.0292904,185.5301104,185.0292904,185.5301104,185.0292904,185.5301104,185.0292904,185.5301104,185.0292904,185.5301104,185.0292904,185.5301104,183.1932799,None,185.5301104,186.114867,1.85,186.1309865,None,186.8820795,None,,,,,,,[0.586],1.93,0.75,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,20,20,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.3841325,None,left,1,1.1860704,187.8834618,190.1212841,187.8834618,189.6198469,187.8834618,189.6198469,187.8834618,189.6198469,187.8834618,189.6198469,187.8834618,189.6198469,189.6028145,190.1044286,189.6028145,190.1044286,189.6028145,190.1044286,189.6028145,190.1044286,189.6028145,190.1044286,189.6028145,190.1044286,189.6028145,190.1044286,189.6028145,190.1044286,187.8834618,None,190.1044286,190.7044483,1.73,190.7213098,None,191.4726638,None,,,,,,,[0.5947619],2.03,0.761904762,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,21,21,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.973223,None,right,1,1.2113276,192.4741707,194.5940993,192.4741707,194.0944202,192.4741707,194.0944202,192.4741707,194.0944202,192.4741707,194.0944202,192.4741707,194.0944202,194.0595845,194.5609994,194.0595845,194.5609994,194.0595845,194.5609994,194.0595845,194.5609994,194.0595845,194.5609994,194.0595845,194.5609994,194.0595845,194.5609994,194.0595845,194.5609994,192.4741707,None,194.5609994,195.177871,1.61,195.1946094,None,195.9457082,None,,,,,,,[0.60818182],2.11,0.772727273,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,22,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.4472249,None,left,1,1.6903464,196.947101,198.9670912,196.947101,198.4669359,196.947101,198.4669359,196.947101,198.4669359,196.947101,198.4669359,196.947101,198.4669359,198.4505205,198.9511054,198.4505205,198.9511054,198.4505205,198.9511054,198.4505205,198.9511054,198.4505205,198.9511054,198.4505205,198.9511054,198.4505205,198.9511054,198.4505205,198.9511054,196.947101,None,198.9511054,199.5846237,1.52,199.6011038,None,200.3524601,None,,,,,,,[0.62434783],2.19,0.782608696,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,23,23,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.8531667,None,left,1,1.1874673,201.3539115,203.3074112,201.3539115,202.8060074,201.3539115,202.8060074,201.3539115,202.8060074,201.3539115,202.8060074,201.3539115,202.8060074,202.7725267,203.2736573,202.7725267,203.2736573,202.7725267,203.2736573,202.7725267,203.2736573,202.7725267,203.2736573,202.7725267,203.2736573,202.7725267,203.2736573,202.7725267,203.2736573,201.3539115,None,203.2736573,203.924422,1.44,203.9415402,None,204.692605,None,,,,,,,[0.6425],2.26,0.791666667,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,24,24,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.1935872,None,right,0,1.040119,205.6936118,207.5636894,205.6936118,207.0793329,205.6936118,207.0793329,205.6936118,207.0793329,205.6936118,207.0793329,205.6936118,207.0793329,207.0457571,207.5465936,207.0457571,207.5465936,207.0457571,207.5465936,207.0457571,207.5465936,207.0457571,207.5465936,207.0457571,207.5465936,207.0457571,207.5465936,207.0457571,207.5465936,205.6936118,None,207.5465936,208.2150701,1.37,208.232764,None,208.982893,None,,,,,,,[0.662],2.06,0.76,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,25,25,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4828883,None,left,0,1.2063408,209.9838938,212.0707151,209.9838938,211.5704875,209.9838938,211.5704875,209.9838938,211.5704875,209.9838938,211.5704875,209.9838938,211.5704875,211.5525927,212.053834,211.5525927,212.053834,211.5525927,212.053834,211.5525927,212.053834,211.5525927,212.053834,211.5525927,212.053834,211.5525927,212.053834,211.5525927,212.053834,209.9838938,None,212.0375561,212.7210479,1.58,212.7377134,None,213.4896933,None,,,,,,,[0.67192308],1.84,0.730769231,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,26,26,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.9905829,None,right,1,1.050968,214.4912483,216.8446033,214.4912483,216.3436371,214.4912483,216.3436371,214.4912483,216.3436371,214.4912483,216.3436371,214.4912483,216.3436371,216.3096569,216.8106427,216.3096569,216.8106427,216.3096569,216.8106427,216.3096569,216.8106427,216.3096569,216.8106427,216.3096569,216.8106427,216.3096569,216.8106427,216.3096569,216.8106427,214.4912483,None,216.8106427,217.4787416,1.84,217.4946758,None,218.2461078,None,,,,,,,[[0.66]],1.92,0.740740741,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,27,27,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.7469587,None,right,0,1.6470437,219.2475212,221.5009782,219.2475212,221.0001828,219.2475212,221.0001828,219.2475212,221.0001828,219.2475212,221.0001828,219.2475212,221.0001828,220.9669425,221.4674136,220.9669425,221.4674136,220.9669425,221.4674136,220.9669425,221.4674136,220.9669425,221.4674136,220.9669425,221.4674136,220.9669425,221.4674136,220.9669425,221.4674136,219.2475212,None,221.4674136,222.1529579,1.74,222.1864792,None,222.9376562,None,,,,,,,[0.67464286],1.69,0.714285714,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,28,28,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.437831,None,right,1,1.4438792,223.9386132,226.4916832,223.9386132,225.9922712,223.9386132,225.9922712,223.9386132,225.9922712,223.9386132,225.9922712,223.9386132,225.9922712,225.9577658,226.4589943,225.9577658,226.4589943,225.9577658,226.4589943,225.9577658,226.4589943,225.9577658,226.4589943,225.9577658,226.4589943,225.9577658,226.4589943,225.9577658,226.4589943,223.9386132,None,226.4589943,226.9258474,2.04,226.9424157,None,227.6935451,None,,,,,,,[[0.46]],1.78,0.724137931,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,29,29,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.1952382,None,right,1,1.1512886,228.69515,231.1172488,228.69515,230.6156017,228.69515,230.6156017,228.69515,230.6156017,228.69515,230.6156017,228.69515,230.6156017,230.5990277,231.0998314,230.5990277,231.0998314,230.5990277,231.0998314,230.5990277,231.0998314,230.5990277,231.0998314,230.5990277,231.0998314,230.5990277,231.0998314,230.5990277,231.0998314,228.69515,None,231.0998314,231.6837014,1.92,231.6999636,None,232.4518128,None,,,,,,,[[0.58]],1.85,0.733333333,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,30,30,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.9525792,None,right,1,1.6243236,233.4546753,235.7890651,233.4546753,235.2882171,233.4546753,235.2882171,233.4546753,235.2882171,233.4546753,235.2882171,233.4546753,235.2882171,235.2549023,235.7568269,235.2549023,235.7568269,235.2549023,235.7568269,235.2549023,235.7568269,235.2549023,235.7568269,235.2549023,235.7568269,235.2549023,235.7568269,235.2549023,235.7568269,233.4546753,None,235.7568269,236.423707,1.82,236.4401814,None,237.1925061,None,,,,,,,[0.66483871],1.92,0.741935484,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,31,31,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.6921638,None,left,1,1.710707,238.1926896,240.4462456,238.1926896,239.9454791,238.1926896,239.9454791,238.1926896,239.9454791,238.1926896,239.9454791,238.1926896,239.9454791,239.9119876,240.4128659,239.9119876,240.4128659,239.9119876,240.4128659,239.9119876,240.4128659,239.9119876,240.4128659,239.9119876,240.4128659,239.9119876,240.4128659,239.9119876,240.4128659,238.1926896,None,240.4128659,241.0805859,1.74,241.1149174,None,241.8649235,None,,,,,,,[0.6678125],1.98,0.75,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,32,32,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.3657208,None,left,1,1.2273618,242.8672599,245.0365635,242.8672599,244.5525751,242.8672599,244.5525751,242.8672599,244.5525751,242.8672599,244.5525751,242.8672599,244.5525751,244.5191674,245.0198295,244.5191674,245.0198295,244.5191674,245.0198295,244.5191674,245.0198295,244.5191674,245.0198295,244.5191674,245.0198295,244.5191674,245.0198295,244.5191674,245.0198295,242.8672599,None,245.0198295,245.7047254,1.67,245.7207893,None,246.4719735,None,,,,,,,[0.67272727],2.04,0.757575758,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,33,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.9730183,None,right,0,1.3492344,247.473616,249.5766633,247.473616,249.0763462,247.473616,249.0763462,247.473616,249.0763462,247.473616,249.0763462,247.473616,249.0763462,249.0603713,249.5618221,249.0603713,249.5618221,249.0603713,249.5618221,249.0603713,249.5618221,249.0603713,249.5618221,249.0603713,249.5618221,249.0603713,249.5618221,249.0603713,249.5618221,247.473616,None,249.5618221,250.245731,1.6,250.2608838,None,251.0130697,None,,,,,,,[0.67941176],1.87,0.735294118,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,34,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5143233,None,right,1,1.2415137,252.0136236,254.3183379,252.0136236,253.8170604,252.0136236,253.8170604,252.0136236,253.8170604,252.0136236,253.8170604,252.0136236,253.8170604,253.7997207,254.3003763,253.7997207,254.3003763,253.7997207,254.3003763,253.7997207,254.3003763,253.7997207,254.3003763,253.7997207,254.3003763,253.7997207,254.3003763,253.7997207,254.3003763,252.0136236,None,254.3003763,254.9848036,1.8,255.0014843,None,255.753432,None,,,,,,,[0.68],1.93,0.742857143,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,35,35,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.2542966,None,right,1,1.7254913,256.7540915,258.9908675,256.7540915,258.4913099,256.7540915,258.4913099,256.7540915,258.4913099,256.7540915,258.4913099,256.7540915,258.4913099,258.4734562,258.9740552,258.4734562,258.9740552,258.4734562,258.9740552,258.4734562,258.9740552,258.4734562,258.9740552,258.4734562,258.9740552,258.4734562,258.9740552,258.4734562,258.9740552,256.7540915,None,258.9573477,259.643313,1.73,259.6750876,None,260.4268946,None,,,,,,,[0.6825],1.99,0.75,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,36,36,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.9269942,None,right,0,1.291629,261.4285626,263.5977753,261.4285626,263.0969766,261.4285626,263.0969766,261.4285626,263.0969766,261.4285626,263.0969766,261.4285626,263.0969766,263.0636876,263.5652661,263.0636876,263.5652661,263.0636876,263.5652661,263.0636876,263.5652661,263.0636876,263.5652661,263.0636876,263.5652661,263.0636876,263.5652661,263.0636876,263.5652661,261.4285626,None,263.5652661,264.2655953,1.66,264.2820198,None,265.0342593,None,,,,,,,[0.68675676],1.83,0.72972973,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,37,37,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5339564,None,right,1,1.3407354,266.0347684,268.3882737,266.0347684,267.8874027,266.0347684,267.8874027,266.0347684,267.8874027,266.0347684,267.8874027,266.0347684,267.8874027,267.8708735,268.3715779,267.8708735,268.3715779,267.8708735,268.3715779,267.8708735,268.3715779,267.8708735,268.3715779,267.8708735,268.3715779,267.8708735,268.3715779,267.8708735,268.3715779,266.0347684,None,268.3715779,269.0231016,1.85,269.0386621,None,269.7904208,None,,,,,,,[[0.65]],1.89,0.736842105,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,38,38,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.2915484,None,left,0,1.3522149,270.7917439,273.0802549,270.7917439,272.5781137,270.7917439,272.5781137,270.7917439,272.5781137,270.7917439,272.5781137,270.7917439,272.5781137,272.5618092,273.0628535,272.5618092,273.0628535,272.5618092,273.0628535,272.5618092,273.0628535,272.5618092,273.0628535,272.5618092,273.0628535,272.5618092,273.0628535,272.5618092,273.0628535,270.7917439,None,273.0628535,None,1.78,273.7630244,None,274.5142486,None,,,,,,,[0.68666667],1.72,0.717948718,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,39,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0159213,None,right,1,1.6917766,275.5158185,278.0204331,275.5158185,277.5188263,275.5158185,277.5188263,275.5158185,277.5188263,275.5158185,277.5188263,275.5158185,277.5188263,277.5021071,278.0029335,277.5021071,278.0029335,277.5021071,278.0029335,277.5021071,278.0029335,277.5021071,278.0029335,277.5021071,278.0029335,277.5021071,278.0029335,277.5021071,278.0029335,275.5158185,None,278.0029335,278.504472,2,278.5203463,None,279.2718216,None,,,,,,,[[0.5]],1.78,0.725,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,40,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.7719601,None,right,0,1.1992295,280.2729143,282.6943362,280.2729143,282.192371,280.2729143,282.192371,280.2729143,282.192371,280.2729143,282.192371,280.2729143,282.192371,282.1757672,282.6765783,282.1757672,282.6765783,282.1757672,282.6765783,282.1757672,282.6765783,282.1757672,282.6765783,282.1757672,282.6765783,282.1757672,282.6765783,282.1757672,282.6765783,280.2729143,None,282.6765783,283.2616003,1.92,283.2771676,None,284.0284862,None,,,,,,,[[0.58]],1.61,0.707317073,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,41,41,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.5294559,None,left,1,1.4894939,285.0305225,287.7008297,285.0305225,287.1999791,285.0305225,287.1999791,285.0305225,287.1999791,285.0305225,287.1999791,285.0305225,287.1999791,287.1664762,287.6674324,287.1664762,287.6674324,287.1664762,287.6674324,287.1664762,287.6674324,287.1664762,287.6674324,287.1664762,287.6674324,287.1664762,287.6674324,287.1664762,287.6674324,285.0305225,None,287.6674324,288.0178424,2.16,288.0344505,None,288.7857407,None,,,,,,,[[0.34]],1.67,0.714285714,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,42,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2864844,None,right,1,0.9809938,289.787474,292.3584568,289.787474,291.8576349,289.787474,291.8576349,289.787474,291.8576349,289.787474,291.8576349,289.787474,291.8576349,291.8404882,292.3410932,291.8404882,292.3410932,291.8404882,292.3410932,291.8404882,292.3410932,291.8404882,292.3410932,291.8404882,292.3410932,291.8404882,292.3410932,291.8404882,292.3410932,289.787474,None,292.3410932,292.7752737,2.07,292.79182,None,293.5437381,None,,,,,,,[[0.43]],1.73,0.720930233,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,43,43,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0443636,None,left,1,1.3111904,294.5451522,297.0312543,294.5451522,296.5319367,294.5451522,296.5319367,294.5451522,296.5319367,294.5451522,296.5319367,294.5451522,296.5319367,296.4985727,296.9980795,296.4985727,296.9980795,296.4985727,296.9980795,296.4985727,296.9980795,296.4985727,296.9980795,296.4985727,296.9980795,296.4985727,296.9980795,296.4985727,296.9980795,294.5451522,None,296.9980795,297.5330384,1.98,297.5489815,None,298.3012813,None,,,,,,,[[0.52]],1.78,0.727272727,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,44,44,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.8009095,None,right,0,1.3149156,299.3015788,301.7219035,299.3015788,301.2215381,299.3015788,301.2215381,299.3015788,301.2215381,299.3015788,301.2215381,299.3015788,301.2215381,301.2050075,301.7053717,301.2050075,301.7053717,301.2050075,301.7053717,301.2050075,301.7053717,301.2050075,301.7053717,301.2050075,301.7053717,301.2050075,301.7053717,301.2050075,301.7053717,299.3015788,None,301.7053717,302.2915045,1.92,302.3059252,None,303.0572966,None,,,,,,,[[0.58]],1.63,0.711111111,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,45,45,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.5588985,None,right,1,1.1803917,304.0603946,306.6968989,304.0603946,306.1953148,304.0603946,306.1953148,304.0603946,306.1953148,304.0603946,306.1953148,304.0603946,306.1953148,306.1795862,306.6801052,306.1795862,306.6801052,306.1795862,306.6801052,306.1795862,306.6801052,306.1795862,306.6801052,306.1795862,306.6801052,306.1795862,306.6801052,306.1795862,306.6801052,304.0603946,None,306.6801052,None,2.13,307.0633696,None,307.8144323,None,,,,,,,[[0.37]],1.68,0.717391304,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,46,46,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.3152189,None,left,1,0.9596722,308.8171408,311.369867,308.8171408,310.868984,308.8171408,310.868984,308.8171408,310.868984,308.8171408,310.868984,308.8171408,310.868984,310.852272,311.3540033,310.852272,311.3540033,310.852272,311.3540033,310.852272,311.3540033,310.852272,311.3540033,310.852272,311.3540033,310.852272,311.3540033,310.852272,311.3540033,308.8171408,None,311.3540033,311.8038405,2.05,311.8205209,None,312.5725034,None,,,,,,,[[0.45]],1.73,0.723404255,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,47,47,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0737674,None,left,1,1.4276784,313.5732704,316.0609078,313.5732704,315.5594727,313.5732704,315.5594727,313.5732704,315.5594727,313.5732704,315.5594727,313.5732704,315.5594727,315.5434926,316.0443442,315.5434926,316.0443442,315.5434926,316.0443442,315.5434926,316.0443442,315.5434926,316.0443442,315.5434926,316.0443442,315.5434926,316.0443442,315.5434926,316.0443442,313.5732704,None,316.0443442,None,1.98,316.5784466,None,317.3288455,None,,,,,,,[[0.52]],1.78,0.729166667,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,48,48,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.8301192,None,right,0,1.2623478,318.3303018,320.7516152,318.3303018,320.2501698,318.3303018,320.2501698,318.3303018,320.2501698,318.3303018,320.2501698,318.3303018,320.2501698,320.2332395,320.734313,320.2332395,320.734313,320.2332395,320.734313,320.2332395,320.734313,320.2332395,320.734313,320.2332395,320.734313,320.2332395,320.734313,320.2332395,320.734313,318.3303018,None,320.734313,321.3181564,1.92,321.3349149,None,322.0862011,None,,,,,,,[[0.58]],1.64,0.714285714,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
