arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01566429999366,None,right,2.151026899999124,11.01566429999366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.185365999990609,None,right,2.78988599999866,13.185365999990609,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.989852300001075,None,right,3.377574600002845,15.989852300001075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,19.41150619999098,None,19.41150619999098,None,19.41150619999098,None,19.41150619999098,None,19.41150619999098,None,19.41150619999098,None,left,1,2.4992744000046514,19.41150619999098,None,21.949146799990558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.699775299988687,None,22.699775299988687,None,22.699775299988687,None,22.699775299988687,None,22.699775299988687,None,22.699775299988687,None,right,1,4.819153399992501,22.699775299988687,None,27.540101499995217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
0.6,0.6,0.6,-0.6,-0.6,right,3:2,R,,,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.29159819999768,None,28.29159819999768,None,28.29159819999768,None,28.29159819999768,None,28.29159819999768,None,28.29159819999768,None,right,1,3.003455900005065,28.29159819999768,None,31.312644999998156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
-0.6,-0.6,-0.6,0.6,0.6,left,3:2,L,,,,,,,,,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06396849999146,None,32.06396849999146,None,32.06396849999146,None,32.06396849999146,None,32.06396849999146,None,32.06396849999146,None,left,1,4.9759470999997575,32.06396849999146,None,37.05472000000009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,0,0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.089620999991894,None,left,6.99033739999868,38.089620999991894,None,45.18405359999451,None,None,0,0,45.61763579999388,None,45.61763579999388,48.623165099998005,45.61763579999388,48.623165099998005,45.61763579999388,48.623165099998005,45.61763579999388,48.623165099998005,45.61763579999388,48.623165099998005,48.60610679999809,49.106474399988656,48.60610679999809,49.106474399988656,48.60610679999809,49.106474399988656,48.60610679999809,49.106474399988656,48.60610679999809,49.106474399988656,48.60610679999809,49.106474399988656,48.60610679999809,49.106474399988656,48.60610679999809,49.106474399988656,45.61763579999388,None,49.106474399988656,49.106474399988656,3,49.122752999988734,None,49.874137599996175,None,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,1,1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.37470889999531,None,left,1,1.284185399999842,50.87555629998678,52.87936649999756,50.87555629998678,52.37786489998689,50.87555629998678,52.37786489998689,50.87555629998678,52.37786489998689,50.87555629998678,52.37786489998689,50.87555629998678,52.37786489998689,52.36105479999969,52.86279279999144,52.36105479999969,52.86279279999144,52.36105479999969,52.86279279999144,52.36105479999969,52.86279279999144,52.36105479999969,52.86279279999144,52.36105479999969,52.86279279999144,52.36105479999969,52.86279279999144,52.36105479999969,52.86279279999144,50.87555629998678,None,52.86279279999144,54.36551629999303,1.5,54.38105039999937,None,55.13179919999675,None,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
,,,,,,,,stim/Instruction_mask.png,conditions/adaptive.xlsx,practice,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,0,0,0,0,2,2,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.632561699996586,None,left,1,1.001247299995157,56.13454759999877,57.43618509999942,56.13454759999877,56.93475099999341,56.13454759999877,56.93475099999341,56.13454759999877,56.93475099999341,56.13454759999877,56.93475099999341,56.13454759999877,56.93475099999341,56.918562199993175,57.4194606999954,56.918562199993175,57.4194606999954,56.918562199993175,57.4194606999954,56.918562199993175,57.4194606999954,56.918562199993175,57.4194606999954,56.918562199993175,57.4194606999954,56.918562199993175,57.4194606999954,56.918562199993175,57.4194606999954,56.13454759999877,None,57.4194606999954,59.62209799999255,0.8,59.63883209999767,None,60.38994229999662,None,,,,,,,,,,11040,001,2024_Mar_13_1432,MFTM_A_new1021,2021.2.3,59.75132692956688,
