backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,104.56887700001244,105.57109600002877,104.56887700001244,105.57109600002877,104.56887700001244,105.57109600002877,104.56887700001244,105.57109600002877,down,1,0.3414687999757007,104.56887700001244,None,104.56887700001244,None,104.56887700001244,105.0707010999904,104.56887700001244,105.0707010999904,104.56887700001244,105.0707010999904,104.56887700001244,105.0707010999904,104.56887700001244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,106.07138410001062,107.07369430002291,106.07138410001062,107.07369430002291,106.07138410001062,107.07369430002291,106.07138410001062,107.07369430002291,up,1,0.3107840000302531,106.07138410001062,None,106.07138410001062,None,106.07138410001062,106.57256719999714,106.07138410001062,106.57256719999714,106.07138410001062,106.57256719999714,106.07138410001062,106.57256719999714,106.07138410001062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,107.57424200000241,108.57708660000935,107.57424200000241,108.57708660000935,107.57424200000241,108.57708660000935,107.57424200000241,108.57708660000935,left,1,0.5919933000113815,107.57424200000241,None,107.57424200000241,None,107.57424200000241,108.07497529999819,107.57424200000241,108.07497529999819,107.57424200000241,108.07497529999819,107.57424200000241,108.07497529999819,107.57424200000241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,109.07652170001529,110.07756170001812,109.07652170001529,110.07756170001812,109.07652170001529,110.07756170001812,109.07652170001529,110.07756170001812,down,1,0.4736844000290148,109.07652170001529,None,109.07652170001529,None,109.07652170001529,109.57681529998081,109.07652170001529,109.57681529998081,109.07652170001529,109.57681529998081,109.07652170001529,109.57681529998081,109.07652170001529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,110.57943250000244,111.58014700002968,110.57943250000244,111.58014700002968,110.57943250000244,111.58014700002968,110.57943250000244,111.58014700002968,right,1,0.32284370000706986,110.57943250000244,None,110.57943250000244,None,110.57943250000244,111.07964780001203,110.57943250000244,111.07964780001203,110.57943250000244,111.07964780001203,110.57943250000244,111.07964780001203,110.57943250000244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,112.06385879998561,113.06514130003052,112.06385879998561,113.06514130003052,112.06385879998561,113.06514130003052,112.06385879998561,113.06514130003052,up,1,0.2862685000291094,112.06385879998561,None,112.06385879998561,None,112.06385879998561,112.5651358999894,112.06385879998561,112.5651358999894,112.06385879998561,112.5651358999894,112.06385879998561,112.5651358999894,112.06385879998561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,113.56592820002697,114.56710260000546,113.56592820002697,114.56710260000546,113.56592820002697,114.56710260000546,113.56592820002697,114.56710260000546,left,1,0.5045575000112876,113.56592820002697,None,113.56592820002697,None,113.56592820002697,114.0667431000038,113.56592820002697,114.0667431000038,113.56592820002697,114.0667431000038,113.56592820002697,114.0667431000038,113.56592820002697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,115.06873679999262,116.07067310001003,115.06873679999262,116.07067310001003,115.06873679999262,116.07067310001003,115.06873679999262,116.07067310001003,left,0,0.7537888999795541,115.06873679999262,None,115.06873679999262,None,115.06873679999262,115.56943209999008,115.06873679999262,115.56943209999008,115.06873679999262,115.56943209999008,115.06873679999262,115.56943209999008,115.06873679999262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,116.57027710002149,117.57232600002317,116.57027710002149,117.57232600002317,116.57027710002149,117.57232600002317,116.57027710002149,117.57232600002317,up,1,0.41210750001482666,116.57027710002149,None,116.57027710002149,None,116.57027710002149,117.0717015999835,116.57027710002149,117.0717015999835,116.57027710002149,117.0717015999835,116.57027710002149,117.0717015999835,116.57027710002149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0730642999988,119.0745074999868,118.0730642999988,119.0745074999868,118.0730642999988,119.0745074999868,118.0730642999988,119.0745074999868,down,1,0.5341042000218295,118.0730642999988,None,118.0730642999988,None,118.0730642999988,118.57389709999552,118.0730642999988,118.57389709999552,118.0730642999988,118.57389709999552,118.0730642999988,118.57389709999552,118.0730642999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
