backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.539862300036475,None,11.459434899967164,None,space,6.789051300147548,11.459434899967164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18.31955450004898,None,space,9.416601799894124,18.31955450004898,None,27.89892080007121,32.40685179992579,32.374081099871546,None,32.77512890007347,33.77567999996245,32.77512890007347,33.77567999996245,32.77512890007347,33.77567999996245,32.77512890007347,33.77567999996245,up,1,0.4815062000416219,32.77512890007347,None,32.77512890007347,None,32.77512890007347,33.27456509997137,32.77512890007347,33.27456509997137,32.77512890007347,33.27456509997137,32.77512890007347,33.27456509997137,32.77512890007347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2591711001005,35.26072990009561,34.2591711001005,35.26072990009561,34.2591711001005,35.26072990009561,34.2591711001005,35.26072990009561,left,1,0.41325440001673996,34.2591711001005,None,34.2591711001005,None,34.2591711001005,34.759953799890354,34.2591711001005,34.759953799890354,34.2591711001005,34.759953799890354,34.2591711001005,34.759953799890354,34.2591711001005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,35.76174089987762,36.762793000089005,35.76174089987762,36.762793000089005,35.76174089987762,36.762793000089005,35.76174089987762,36.762793000089005,right,1,0.398245400050655,35.76174089987762,None,35.76174089987762,None,35.76174089987762,36.26306189992465,35.76174089987762,36.26306189992465,35.76174089987762,36.26306189992465,35.76174089987762,36.26306189992465,35.76174089987762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,37.263737299945205,38.265927700093016,37.263737299945205,38.265927700093016,37.263737299945205,38.265927700093016,37.263737299945205,38.265927700093016,down,1,0.36031560017727315,37.263737299945205,None,37.263737299945205,None,37.263737299945205,37.76500890008174,37.263737299945205,37.76500890008174,37.263737299945205,37.76500890008174,37.263737299945205,37.76500890008174,37.263737299945205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,38.76592119992711,39.76804469991475,38.76592119992711,39.76804469991475,38.76592119992711,39.76804469991475,38.76592119992711,39.76804469991475,left,1,0.3781608999706805,38.76592119992711,None,38.76592119992711,None,38.76592119992711,39.26651960005984,38.76592119992711,39.26651960005984,38.76592119992711,39.26651960005984,38.76592119992711,39.26651960005984,38.76592119992711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26806570007466,41.269716900074854,40.26806570007466,41.269716900074854,40.26806570007466,41.269716900074854,40.26806570007466,41.269716900074854,up,1,0.34012850001454353,40.26806570007466,None,40.26806570007466,None,40.26806570007466,40.768925899872556,40.26806570007466,40.768925899872556,40.26806570007466,40.768925899872556,40.26806570007466,40.768925899872556,40.26806570007466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,41.77024869993329,42.772447699913755,41.77024869993329,42.772447699913755,41.77024869993329,42.772447699913755,41.77024869993329,42.772447699913755,down,1,0.7017545001581311,41.77024869993329,None,41.77024869993329,None,41.77024869993329,42.27129699988291,41.77024869993329,42.27129699988291,41.77024869993329,42.27129699988291,41.77024869993329,42.27129699988291,41.77024869993329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,43.27276439988054,44.27430470008403,43.27276439988054,44.27430470008403,43.27276439988054,44.27430470008403,43.27276439988054,44.27430470008403,right,1,0.6074610000941902,43.27276439988054,None,43.27276439988054,None,43.27276439988054,43.77430359995924,43.27276439988054,43.77430359995924,43.27276439988054,43.77430359995924,43.27276439988054,43.77430359995924,43.27276439988054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75805689999834,45.75988940009847,44.75805689999834,45.75988940009847,44.75805689999834,45.75988940009847,44.75805689999834,45.75988940009847,right,1,0.37804189999587834,44.75805689999834,None,44.75805689999834,None,44.75805689999834,45.258817499969155,44.75805689999834,45.258817499969155,44.75805689999834,45.258817499969155,44.75805689999834,45.258817499969155,44.75805689999834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1437,nback,2021.2.3,60.04293067283072,
