backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82907009999326,None,10.763857700003427,None,space,3.7051510000019334,10.763857700003427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14.535961300003692,None,space,7.276568600005703,14.535961300003692,None,22.047797399995034,26.55586389999371,26.470721000005142,None,26.856064299994614,27.856380900004297,26.856064299994614,27.856380900004297,26.856064299994614,27.856380900004297,26.856064299994614,27.856380900004297,up,1,0.5969344999903115,26.856064299994614,None,26.856064299994614,None,26.856064299994614,27.35655450000195,26.856064299994614,27.35655450000195,26.856064299994614,27.35655450000195,26.856064299994614,27.35655450000195,26.856064299994614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,28.34026709999307,29.342072800005553,28.34026709999307,29.342072800005553,28.34026709999307,29.342072800005553,28.34026709999307,29.342072800005553,left,1,0.5446097999956692,28.34026709999307,None,28.34026709999307,None,28.34026709999307,28.842587799998,28.34026709999307,28.842587799998,28.34026709999307,28.842587799998,28.34026709999307,28.842587799998,28.34026709999307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,29.842834800001583,30.844206099995063,29.842834800001583,30.844206099995063,29.842834800001583,30.844206099995063,29.842834800001583,30.844206099995063,right,1,0.3465368000033777,29.842834800001583,None,29.842834800001583,None,29.842834800001583,30.34339500000351,29.842834800001583,30.34339500000351,29.842834800001583,30.34339500000351,29.842834800001583,30.34339500000351,29.842834800001583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,31.34524120000424,32.347494799993,31.34524120000424,32.347494799993,31.34524120000424,32.347494799993,31.34524120000424,32.347494799993,down,1,0.3883613000070909,31.34524120000424,None,31.34524120000424,None,31.34524120000424,31.84692240000004,31.34524120000424,31.84692240000004,31.34524120000424,31.84692240000004,31.34524120000424,31.84692240000004,31.34524120000424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8473273999989,33.848857300006784,32.8473273999989,33.848857300006784,32.8473273999989,33.848857300006784,32.8473273999989,33.848857300006784,left,1,0.3340368000062881,32.8473273999989,None,32.8473273999989,None,32.8473273999989,33.34797479999543,32.8473273999989,33.34797479999543,32.8473273999989,33.34797479999543,32.8473273999989,33.34797479999543,32.8473273999989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,34.349388899994665,35.35187280000537,34.349388899994665,35.35187280000537,34.349388899994665,35.35187280000537,34.349388899994665,35.35187280000537,up,1,0.38413609999406617,34.349388899994665,None,34.349388899994665,None,34.349388899994665,34.85033560000011,34.349388899994665,34.85033560000011,34.349388899994665,34.85033560000011,34.349388899994665,34.85033560000011,34.349388899994665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,35.835048399996595,36.83659580000676,35.835048399996595,36.83659580000676,35.835048399996595,36.83659580000676,35.835048399996595,36.83659580000676,down,1,0.3697810000012396,35.835048399996595,None,35.835048399996595,None,35.835048399996595,36.335869699993054,35.835048399996595,36.335869699993054,35.835048399996595,36.335869699993054,35.835048399996595,36.335869699993054,35.835048399996595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,37.337458900001366,38.33958780000103,37.337458900001366,38.33958780000103,37.337458900001366,38.33958780000103,37.337458900001366,38.33958780000103,right,1,0.33153440000023693,37.337458900001366,None,37.337458900001366,None,37.337458900001366,37.83803860000626,37.337458900001366,37.83803860000626,37.337458900001366,37.83803860000626,37.337458900001366,37.83803860000626,37.337458900001366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,38.839603800006444,39.84118259999377,38.839603800006444,39.84118259999377,38.839603800006444,39.84118259999377,38.839603800006444,39.84118259999377,right,1,0.35730690001219045,38.839603800006444,None,38.839603800006444,None,38.839603800006444,39.340231700000004,38.839603800006444,39.340231700000004,38.839603800006444,39.340231700000004,38.839603800006444,39.340231700000004,38.839603800006444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040,001,2024_Mar_13_1504,nback,2021.2.3,59.93062431127659,
