backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.275171100045554,None,13.143956100044306,None,space,24.219996300002094,13.143956100044306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,37.42994430003455,None,space,65.18162540002959,37.42994430003455,None,102.79179899999872,107.3003585000406,107.26656580000417,None,107.66659949999303,108.66796750004869,107.66659949999303,108.66796750004869,107.66659949999303,108.66796750004869,107.66659949999303,108.66796750004869,up,1,0.7370849999715574,107.66659949999303,None,107.66659949999303,None,107.66659949999303,108.16783230000874,107.66659949999303,108.16783230000874,107.66659949999303,108.16783230000874,107.66659949999303,108.16783230000874,107.66659949999303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,109.15188030002173,110.15414739999687,109.15188030002173,110.15414739999687,109.15188030002173,110.15414739999687,109.15188030002173,110.15414739999687,left,1,0.4280933000263758,109.15188030002173,None,109.15188030002173,None,109.15188030002173,109.65307530004065,109.15188030002173,109.65307530004065,109.15188030002173,109.65307530004065,109.15188030002173,109.65307530004065,109.15188030002173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,110.65422830003081,111.65642870002193,110.65422830003081,111.65642870002193,110.65422830003081,111.65642870002193,110.65422830003081,111.65642870002193,right,1,0.3095801000017673,110.65422830003081,None,110.65422830003081,None,110.65422830003081,111.15572320000501,110.65422830003081,111.15572320000501,110.65422830003081,111.15572320000501,110.65422830003081,111.15572320000501,110.65422830003081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,112.156454400043,113.1587356000091,112.156454400043,113.1587356000091,112.156454400043,113.1587356000091,112.156454400043,113.1587356000091,down,1,0.5033371999743395,112.156454400043,None,112.156454400043,None,112.156454400043,112.65728300000774,112.156454400043,112.65728300000774,112.156454400043,112.65728300000774,112.156454400043,112.65728300000774,112.156454400043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,113.65903239999898,114.6601358000189,113.65903239999898,114.6601358000189,113.65903239999898,114.6601358000189,113.65903239999898,114.6601358000189,left,1,0.3767881999956444,113.65903239999898,None,113.65903239999898,None,113.65903239999898,114.1606912999996,113.65903239999898,114.1606912999996,113.65903239999898,114.1606912999996,113.65903239999898,114.1606912999996,113.65903239999898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,115.16165010002442,116.16346880001947,115.16165010002442,116.16346880001947,115.16165010002442,116.16346880001947,115.16165010002442,116.16346880001947,up,1,0.39406680001411587,115.16165010002442,None,115.16165010002442,None,115.16165010002442,115.66181350004626,115.16165010002442,115.66181350004626,115.16165010002442,115.66181350004626,115.16165010002442,115.66181350004626,115.16165010002442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,116.64764720003586,117.64805880002677,116.64764720003586,117.64805880002677,116.64764720003586,117.64805880002677,116.64764720003586,117.64805880002677,down,1,0.39661070000147447,116.64764720003586,None,116.64764720003586,None,116.64764720003586,117.14723230001982,116.64764720003586,117.14723230001982,116.64764720003586,117.14723230001982,116.64764720003586,117.14723230001982,116.64764720003586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,118.14865010004723,119.15074830001686,118.14865010004723,119.15074830001686,118.14865010004723,119.15074830001686,118.14865010004723,119.15074830001686,right,1,0.3674957000184804,118.14865010004723,None,118.14865010004723,None,118.14865010004723,118.65047980000963,118.14865010004723,118.65047980000963,118.14865010004723,118.65047980000963,118.14865010004723,118.65047980000963,118.14865010004723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,119.651001500024,120.65283720003208,119.651001500024,120.65283720003208,119.651001500024,120.65283720003208,119.651001500024,120.65283720003208,right,1,0.35289490001741797,119.651001500024,None,119.651001500024,None,119.651001500024,120.15205309999874,119.651001500024,120.15205309999874,119.651001500024,120.15205309999874,119.651001500024,120.15205309999874,119.651001500024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,001,2024_Jan_01_1443,nback,2021.2.3,59.65316458232454,
