backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.861640800023451,None,14.813451600028202,None,space,33.69274670002051,14.813451600028202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,48.58012940001208,None,space,108.42312270001275,48.58012940001208,None,157.19131449999986,161.69979169999715,161.64840160001768,None,162.0497068000259,163.04993740003556,162.0497068000259,163.04993740003556,162.0497068000259,163.04993740003556,162.0497068000259,163.04993740003556,up,1,1.00105010002153,162.0497068000259,None,162.0497068000259,None,162.0497068000259,162.54972740000812,162.0497068000259,162.54972740000812,162.0497068000259,162.54972740000812,162.0497068000259,162.54972740000812,162.0497068000259,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,163.53338209999492,164.53615970001556,163.53338209999492,164.53615970001556,163.53338209999492,164.53615970001556,163.53338209999492,164.53615970001556,left,1,0.6056997000123374,163.53338209999492,None,163.53338209999492,None,163.53338209999492,164.03457740001613,163.53338209999492,164.03457740001613,163.53338209999492,164.03457740001613,163.53338209999492,164.03457740001613,163.53338209999492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,165.03597420000006,166.0382372000022,165.03597420000006,166.0382372000022,165.03597420000006,166.0382372000022,165.03597420000006,166.0382372000022,right,1,0.4784268999937922,165.03597420000006,None,165.03597420000006,None,165.03597420000006,165.53677599999355,165.03597420000006,165.53677599999355,165.03597420000006,165.53677599999355,165.03597420000006,165.53677599999355,165.03597420000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,166.53819310001563,167.54030729999067,166.53819310001563,167.54030729999067,166.53819310001563,167.54030729999067,166.53819310001563,167.54030729999067,down,1,0.31297509995056316,166.53819310001563,None,166.53819310001563,None,166.53819310001563,167.03960770001868,166.53819310001563,167.03960770001868,166.53819310001563,167.03960770001868,166.53819310001563,167.03960770001868,166.53819310001563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,168.04040510003688,169.04287160001695,168.04040510003688,169.04287160001695,168.04040510003688,169.04287160001695,168.04040510003688,169.04287160001695,left,1,0.3538770999875851,168.04040510003688,None,168.04040510003688,None,168.04040510003688,168.54232470004354,168.04040510003688,168.54232470004354,168.04040510003688,168.54232470004354,168.04040510003688,168.54232470004354,168.04040510003688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,169.54289129999233,170.54482990002725,169.54289129999233,170.54482990002725,169.54289129999233,170.54482990002725,169.54289129999233,170.54482990002725,up,1,0.35558059997856617,169.54289129999233,None,169.54289129999233,None,169.54289129999233,170.0434804999968,169.54289129999233,170.0434804999968,169.54289129999233,170.0434804999968,169.54289129999233,170.0434804999968,169.54289129999233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,171.02821970003424,172.0296764000086,171.02821970003424,172.0296764000086,171.02821970003424,172.0296764000086,171.02821970003424,172.0296764000086,down,1,0.5660643000155687,171.02821970003424,None,171.02821970003424,None,171.02821970003424,171.52947320003295,171.02821970003424,171.52947320003295,171.02821970003424,171.52947320003295,171.02821970003424,171.52947320003295,171.02821970003424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,172.53038990002824,173.53191860002698,172.53038990002824,173.53191860002698,172.53038990002824,173.53191860002698,172.53038990002824,173.53191860002698,right,1,0.31978540000272915,172.53038990002824,None,172.53038990002824,None,172.53038990002824,173.03159200004302,172.53038990002824,173.03159200004302,172.53038990002824,173.03159200004302,172.53038990002824,173.03159200004302,172.53038990002824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,174.032712300017,175.03466589999152,174.032712300017,175.03466589999152,174.032712300017,175.03466589999152,174.032712300017,175.03466589999152,right,1,0.35361899994313717,174.032712300017,None,174.032712300017,None,174.032712300017,174.53424020000966,174.032712300017,174.53424020000966,174.032712300017,174.53424020000966,174.032712300017,174.53424020000966,174.032712300017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11012,001,2024_Jan_02_1141,nback,2021.2.3,59.5886121356273,
