backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.173592299921438,None,13.125693499925546,None,space,5.170537999947555,13.125693499925546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18.36670629994478,None,space,1.7525762999430299,18.36670629994478,None,20.2688952999888,24.776601299992763,24.742883599945344,None,25.16083919990342,26.161241599940695,25.16083919990342,26.161241599940695,25.16083919990342,26.161241599940695,25.16083919990342,26.161241599940695,up,1,0.550468200002797,25.16083919990342,None,25.16083919990342,None,25.16083919990342,25.661451799911447,25.16083919990342,25.661451799911447,25.16083919990342,25.661451799911447,25.16083919990342,25.661451799911447,25.16083919990342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64509169990197,27.64680669992231,26.64509169990197,27.64680669992231,26.64509169990197,27.64680669992231,26.64509169990197,27.64680669992231,left,1,0.3862745000515133,26.64509169990197,None,26.64509169990197,None,26.64509169990197,27.145627299905755,26.64509169990197,27.145627299905755,26.64509169990197,27.145627299905755,26.64509169990197,27.145627299905755,26.64509169990197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,28.147318599978462,29.149116899934597,28.147318599978462,29.149116899934597,28.147318599978462,29.149116899934597,28.147318599978462,29.149116899934597,right,1,0.7879704999504611,28.147318599978462,None,28.147318599978462,None,28.147318599978462,28.648310599965043,28.147318599978462,28.648310599965043,28.147318599978462,28.648310599965043,28.147318599978462,28.648310599965043,28.147318599978462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,29.65028199995868,30.652070099953562,29.65028199995868,30.652070099953562,29.65028199995868,30.652070099953562,29.65028199995868,30.652070099953562,down,1,0.3092570999870077,29.65028199995868,None,29.65028199995868,None,29.65028199995868,30.15036909992341,29.65028199995868,30.15036909992341,29.65028199995868,30.15036909992341,29.65028199995868,30.15036909992341,29.65028199995868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,31.15185219992418,32.15325249999296,31.15185219992418,32.15325249999296,31.15185219992418,32.15325249999296,31.15185219992418,32.15325249999296,left,1,0.32744739996269345,31.15185219992418,None,31.15185219992418,None,31.15185219992418,31.65308359998744,31.15185219992418,31.65308359998744,31.15185219992418,31.65308359998744,31.15185219992418,31.65308359998744,31.15185219992418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,32.65402599994559,33.656064499984495,32.65402599994559,33.656064499984495,32.65402599994559,33.656064499984495,32.65402599994559,33.656064499984495,up,1,0.36939370003528893,32.65402599994559,None,32.65402599994559,None,32.65402599994559,33.155489999917336,32.65402599994559,33.155489999917336,32.65402599994559,33.155489999917336,32.65402599994559,33.155489999917336,32.65402599994559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,34.156279299990274,35.15790599992033,34.156279299990274,35.15790599992033,34.156279299990274,35.15790599992033,34.156279299990274,35.15790599992033,down,1,0.5794273000210524,34.156279299990274,None,34.156279299990274,None,34.156279299990274,34.65786809998099,34.156279299990274,34.65786809998099,34.156279299990274,34.65786809998099,34.156279299990274,34.65786809998099,34.156279299990274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,35.642140300013125,36.64448909997009,35.642140300013125,36.64448909997009,35.642140300013125,36.64448909997009,35.642140300013125,36.64448909997009,right,1,0.4212854999350384,35.642140300013125,None,35.642140300013125,None,35.642140300013125,36.14346639998257,35.642140300013125,36.14346639998257,35.642140300013125,36.14346639998257,35.642140300013125,36.14346639998257,35.642140300013125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14398319995962,38.145719899912365,37.14398319995962,38.145719899912365,37.14398319995962,38.145719899912365,37.14398319995962,38.145719899912365,right,1,0.3994609999936074,37.14398319995962,None,37.14398319995962,None,37.14398319995962,37.64480259991251,37.14398319995962,37.64480259991251,37.14398319995962,37.64480259991251,37.14398319995962,37.64480259991251,37.14398319995962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,002,2024_Jan_07_1556,nback,2021.2.3,60.18867946566937,
