backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.739448999986053,None,11.674453199986601,None,space,8.77358879998792,11.674453199986601,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,20.52105370000936,None,space,1.9266854000161402,20.52105370000936,None,22.64007439999841,27.148878200008767,27.08155820000684,None,27.49846339999931,28.499723199987784,27.49846339999931,28.499723199987784,27.49846339999931,28.499723199987784,27.49846339999931,28.499723199987784,up,1,0.5184638000209816,27.49846339999931,None,27.49846339999931,None,27.49846339999931,27.999700799991842,27.49846339999931,27.999700799991842,27.49846339999931,27.999700799991842,27.49846339999931,27.999700799991842,27.49846339999931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,28.983669100009138,29.98535420000553,28.983669100009138,29.98535420000553,28.983669100009138,29.98535420000553,28.983669100009138,29.98535420000553,left,1,0.4564998999994714,28.983669100009138,None,28.983669100009138,None,28.983669100009138,29.48455880000256,28.983669100009138,29.48455880000256,28.983669100009138,29.48455880000256,28.983669100009138,29.48455880000256,28.983669100009138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,30.486191900010454,31.48772830000962,30.486191900010454,31.48772830000962,30.486191900010454,31.48772830000962,30.486191900010454,31.48772830000962,right,1,0.2985711000219453,30.486191900010454,None,30.486191900010454,None,30.486191900010454,30.986803899984807,30.486191900010454,30.986803899984807,30.486191900010454,30.986803899984807,30.486191900010454,30.986803899984807,30.486191900010454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,31.98856890000752,32.989984399988316,31.98856890000752,32.989984399988316,31.98856890000752,32.989984399988316,31.98856890000752,32.989984399988316,down,1,0.4356217999884393,31.98856890000752,None,31.98856890000752,None,31.98856890000752,32.4891546999861,31.98856890000752,32.4891546999861,31.98856890000752,32.4891546999861,31.98856890000752,32.4891546999861,31.98856890000752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,33.490623299992876,34.492280400008895,33.490623299992876,34.492280400008895,33.490623299992876,34.492280400008895,33.490623299992876,34.492280400008895,left,1,0.32541020002099685,33.490623299992876,None,33.490623299992876,None,33.490623299992876,33.99134609999601,33.490623299992876,33.99134609999601,33.490623299992876,33.99134609999601,33.490623299992876,33.99134609999601,33.490623299992876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,34.994038899982115,35.99455440000747,34.994038899982115,35.99455440000747,34.994038899982115,35.99455440000747,34.994038899982115,35.99455440000747,up,1,0.2944149000104517,34.994038899982115,None,34.994038899982115,None,34.994038899982115,35.4935867000022,34.994038899982115,35.4935867000022,34.994038899982115,35.4935867000022,34.994038899982115,35.4935867000022,34.994038899982115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,36.495603499992285,37.49784029999864,36.495603499992285,37.49784029999864,36.495603499992285,37.49784029999864,36.495603499992285,37.49784029999864,down,1,0.49707699997816235,36.495603499992285,None,36.495603499992285,None,36.495603499992285,36.996078600001056,36.495603499992285,36.996078600001056,36.495603499992285,36.996078600001056,36.495603499992285,36.996078600001056,36.495603499992285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,37.98073380001006,38.982873500004644,37.98073380001006,38.982873500004644,37.98073380001006,38.982873500004644,37.98073380001006,38.982873500004644,right,1,0.33975239997380413,37.98073380001006,None,37.98073380001006,None,37.98073380001006,38.48153319998528,37.98073380001006,38.48153319998528,37.98073380001006,38.48153319998528,37.98073380001006,38.48153319998528,37.98073380001006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,39.48301910000737,40.485280499997316,39.48301910000737,40.485280499997316,39.48301910000737,40.485280499997316,39.48301910000737,40.485280499997316,right,1,0.3417470999993384,39.48301910000737,None,39.48301910000737,None,39.48301910000737,39.98384299999452,39.48301910000737,39.98384299999452,39.48301910000737,39.98384299999452,39.48301910000737,39.98384299999452,39.48301910000737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1059,nback,2021.2.3,60.15551403904486,
