backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,205.9381543999989,None,205.9381543999989,None,205.9381543999989,206.94130459999724,205.9381543999989,206.94130459999724,205.9381543999989,206.94130459999724,205.9381543999989,206.94130459999724,205.9381543999989,206.4390515999985,205.9381543999989,206.4390515999985,205.9381543999989,206.4390515999985,205.9381543999989,206.4390515999985,205.9381543999989,None,0.41882389999955194,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,207.43969849999849,None,207.43969849999849,None,207.43969849999849,208.4420753999948,207.43969849999849,208.4420753999948,207.43969849999849,208.4420753999948,207.43969849999849,208.4420753999948,207.43969849999849,207.9408717999977,207.43969849999849,207.9408717999977,207.43969849999849,207.9408717999977,207.43969849999849,207.9408717999977,207.43969849999849,None,0.3977149999991525,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,208.9250252999991,None,208.9250252999991,None,208.9250252999991,209.92647939999733,208.9250252999991,209.92647939999733,208.9250252999991,209.92647939999733,208.9250252999991,209.92647939999733,208.9250252999991,209.42653649999556,208.9250252999991,209.42653649999556,208.9250252999991,209.42653649999556,208.9250252999991,209.42653649999556,208.9250252999991,None,0.5761644999947748,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,0,0,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,210.42735869999888,None,210.42735869999888,None,210.42735869999888,211.42928839999513,210.42735869999888,211.42928839999513,210.42735869999888,211.42928839999513,210.42735869999888,211.42928839999513,210.42735869999888,210.9282103000005,210.42735869999888,210.9282103000005,210.42735869999888,210.9282103000005,210.42735869999888,210.9282103000005,210.42735869999888,None,0.4257184999951278,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,211.92971479999687,None,211.92971479999687,None,211.92971479999687,212.93112219999603,211.92971479999687,212.93112219999603,211.92971479999687,212.93112219999603,211.92971479999687,212.93112219999603,211.92971479999687,212.43086849999963,211.92971479999687,212.43086849999963,211.92971479999687,212.43086849999963,211.92971479999687,212.43086849999963,211.92971479999687,None,0.395867500003078,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,0,0,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,213.43186549999518,None,213.43186549999518,None,213.43186549999518,214.43464629999653,213.43186549999518,214.43464629999653,213.43186549999518,214.43464629999653,213.43186549999518,214.43464629999653,213.43186549999518,213.93266510000103,213.43186549999518,213.93266510000103,213.43186549999518,213.93266510000103,213.43186549999518,213.93266510000103,213.43186549999518,None,0.32538170000043465,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,214.93687629999476,None,214.93687629999476,None,214.93687629999476,215.9362439999968,214.93687629999476,215.9362439999968,214.93687629999476,215.9362439999968,214.93687629999476,215.9362439999968,214.93687629999476,215.45203789999505,214.93687629999476,215.45203789999505,214.93687629999476,215.45203789999505,214.93687629999476,215.45203789999505,214.93687629999476,None,0.08475600000383565,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,216.43640459999733,None,216.43640459999733,None,216.43640459999733,217.43857410000055,216.43640459999733,217.43857410000055,216.43640459999733,217.43857410000055,216.43640459999733,217.43857410000055,216.43640459999733,216.9371347999986,216.43640459999733,216.9371347999986,216.43640459999733,216.9371347999986,216.43640459999733,216.9371347999986,216.43640459999733,None,1.2810737999971025,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,217.93911159999698,None,217.93911159999698,None,217.93911159999698,218.9405334999974,217.93911159999698,218.9405334999974,217.93911159999698,218.9405334999974,217.93911159999698,218.9405334999974,217.93911159999698,218.4397372999956,217.93911159999698,218.4397372999956,217.93911159999698,218.4397372999956,217.93911159999698,218.4397372999956,217.93911159999698,None,1.4181935999949928,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.4414637000009,None,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,4,0,0,0,0,,,,,,,,,,,,,,,220.64236439999513,225.1501556000003,225.08281839999836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,225.45088450000185,None,225.45088450000185,None,225.45088450000185,226.4512165999986,225.45088450000185,226.4512165999986,225.45088450000185,226.4512165999986,225.45088450000185,226.4512165999986,225.45088450000185,225.95078999999532,225.45088450000185,225.95078999999532,225.45088450000185,225.95078999999532,225.45088450000185,225.95078999999532,225.45088450000185,None,0.666638900001999,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,1,1,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,226.93521519999922,None,226.93521519999922,None,226.93521519999922,227.9373145999998,226.93521519999922,227.9373145999998,226.93521519999922,227.9373145999998,226.93521519999922,227.9373145999998,226.93521519999922,227.43586479999794,226.93521519999922,227.43586479999794,226.93521519999922,227.43586479999794,226.93521519999922,227.43586479999794,226.93521519999922,None,0.5825635000001057,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,228.4374239999961,None,228.4374239999961,None,228.4374239999961,229.4399315999981,228.4374239999961,229.4399315999981,228.4374239999961,229.4399315999981,228.4374239999961,229.4399315999981,228.4374239999961,228.9382689999984,228.4374239999961,228.9382689999984,228.4374239999961,228.9382689999984,228.4374239999961,228.9382689999984,228.4374239999961,None,0.30370140000013635,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,229.94029199999932,None,229.94029199999932,None,229.94029199999932,230.94135670000105,229.94029199999932,230.94135670000105,229.94029199999932,230.94135670000105,229.94029199999932,230.94135670000105,229.94029199999932,230.4407452999949,229.94029199999932,230.4407452999949,229.94029199999932,230.4407452999949,229.94029199999932,230.4407452999949,229.94029199999932,None,0.4177826000013738,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,4,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,231.44170640000084,None,231.44170640000084,None,231.44170640000084,232.44353409999894,231.44170640000084,232.44353409999894,231.44170640000084,232.44353409999894,231.44170640000084,232.44353409999894,231.44170640000084,231.94338099999732,231.44170640000084,231.94338099999732,231.44170640000084,231.94338099999732,231.44170640000084,231.94338099999732,231.44170640000084,None,0.3399098000008962,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,4,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,232.92835509999713,None,232.92835509999713,None,232.92835509999713,233.9294574000014,232.92835509999713,233.9294574000014,232.92835509999713,233.9294574000014,232.92835509999713,233.9294574000014,232.92835509999713,233.42929509999522,232.92835509999713,233.42929509999522,232.92835509999713,233.42929509999522,232.92835509999713,233.42929509999522,232.92835509999713,None,0.27699619999475544,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,1,1,4,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,234.4294377999977,None,234.4294377999977,None,234.4294377999977,235.4312030000001,234.4294377999977,235.4312030000001,234.4294377999977,235.4312030000001,234.4294377999977,235.4312030000001,234.4294377999977,234.93116849999933,234.4294377999977,234.93116849999933,234.4294377999977,234.93116849999933,234.4294377999977,234.93116849999933,234.4294377999977,None,0.5117948999977671,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,4,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,235.93187269999908,None,235.93187269999908,None,235.93187269999908,236.93401579999772,235.93187269999908,236.93401579999772,235.93187269999908,236.93401579999772,235.93187269999908,236.93401579999772,235.93187269999908,236.43264780000027,235.93187269999908,236.43264780000027,235.93187269999908,236.43264780000027,235.93187269999908,236.43264780000027,235.93187269999908,None,0.46528760000364855,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,1,1,4,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,237.43445329999668,None,237.43445329999668,None,237.43445329999668,238.43665209999745,237.43445329999668,238.43665209999745,237.43445329999668,238.43665209999745,237.43445329999668,238.43665209999745,237.43445329999668,237.93500910000148,237.43445329999668,237.93500910000148,237.43445329999668,237.93500910000148,237.43445329999668,237.93500910000148,237.43445329999668,None,0.714884399996663,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,4,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,238.93687959999806,None,238.93687959999806,None,238.93687959999806,239.93771849999757,238.93687959999806,239.93771849999757,238.93687959999806,239.93771849999757,238.93687959999806,239.93771849999757,238.93687959999806,239.4377941999992,238.93687959999806,239.4377941999992,238.93687959999806,239.4377941999992,238.93687959999806,239.4377941999992,238.93687959999806,None,0.5727057999974932,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,4,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,240.4388558999999,None,240.4388558999999,None,240.4388558999999,241.4408736999976,240.4388558999999,241.4408736999976,240.4388558999999,241.4408736999976,240.4388558999999,241.4408736999976,240.4388558999999,240.93966389999696,240.4388558999999,240.93966389999696,240.4388558999999,240.93966389999696,240.4388558999999,240.93966389999696,240.4388558999999,None,0.558351899999252,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,4,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,241.94209899999987,None,241.94209899999987,None,241.94209899999987,242.94263569999748,241.94209899999987,242.94263569999748,241.94209899999987,242.94263569999748,241.94209899999987,242.94263569999748,241.94209899999987,242.4423381000015,241.94209899999987,242.4423381000015,241.94209899999987,242.4423381000015,241.94209899999987,242.4423381000015,241.94209899999987,None,0.3671888999961084,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,4,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,243.42631840000104,None,243.42631840000104,None,243.42631840000104,244.42877389999921,243.42631840000104,244.42877389999921,243.42631840000104,244.42877389999921,243.42631840000104,244.42877389999921,243.42631840000104,243.92694839999604,243.42631840000104,243.92694839999604,243.42631840000104,243.92694839999604,243.42631840000104,243.92694839999604,243.42631840000104,None,0.5392887999987579,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,4,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,244.92917499999749,None,244.92917499999749,None,244.92917499999749,245.93080650000047,244.92917499999749,245.93080650000047,244.92917499999749,245.93080650000047,244.92917499999749,245.93080650000047,244.92917499999749,245.4293278999976,244.92917499999749,245.4293278999976,244.92917499999749,245.4293278999976,244.92917499999749,245.4293278999976,244.92917499999749,None,0.3482868999999482,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,1,1,4,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,246.43085189999692,None,246.43085189999692,None,246.43085189999692,247.43249600000127,246.43085189999692,247.43249600000127,246.43085189999692,247.43249600000127,246.43085189999692,247.43249600000127,246.43085189999692,246.93214810000063,246.43085189999692,246.93214810000063,246.43085189999692,246.93214810000063,246.43085189999692,246.93214810000063,246.43085189999692,None,1.087383600002795,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,4,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,247.9336947999982,None,247.9336947999982,None,247.9336947999982,248.9351577999987,247.9336947999982,248.9351577999987,247.9336947999982,248.9351577999987,247.9336947999982,248.9351577999987,247.9336947999982,248.4345444999999,247.9336947999982,248.4345444999999,247.9336947999982,248.4345444999999,247.9336947999982,248.4345444999999,247.9336947999982,None,0.42369199999666307,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,4,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,249.43611450000026,None,249.43611450000026,None,249.43611450000026,250.4367454999956,249.43611450000026,250.4367454999956,249.43611450000026,250.4367454999956,249.43611450000026,250.4367454999956,249.43611450000026,249.936958899998,249.43611450000026,249.936958899998,249.43611450000026,249.936958899998,249.43611450000026,249.936958899998,249.43611450000026,None,0.5929785999978776,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,4,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,250.93754739999713,None,250.93754739999713,None,250.93754739999713,251.9396895999962,250.93754739999713,251.9396895999962,250.93754739999713,251.9396895999962,250.93754739999713,251.9396895999962,250.93754739999713,251.43889349999517,250.93754739999713,251.43889349999517,250.93754739999713,251.43889349999517,250.93754739999713,251.43889349999517,250.93754739999713,None,0.5557445000013104,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,1,1,4,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,252.43976299999485,None,252.43976299999485,None,252.43976299999485,253.44097959999635,252.43976299999485,253.44097959999635,252.43976299999485,253.44097959999635,252.43976299999485,253.44097959999635,252.43976299999485,252.94128120000096,252.43976299999485,252.94128120000096,252.43976299999485,252.94128120000096,252.43976299999485,252.94128120000096,252.43976299999485,None,0.8619937999974354,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,4,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,253.9252228999976,None,253.9252228999976,None,253.9252228999976,254.92761939999764,253.9252228999976,254.92761939999764,253.9252228999976,254.92761939999764,253.9252228999976,254.92761939999764,253.9252228999976,254.42606919999525,253.9252228999976,254.42606919999525,253.9252228999976,254.42606919999525,253.9252228999976,254.42606919999525,253.9252228999976,None,0.5684576999992714,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\01back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.42893339999864,None,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,2,2,11,0,0,0,0,,,,,,,,,,,,,,,256.56173090000084,261.0691074999995,261.0534923000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,261.45318119999865,None,261.45318119999865,None,261.45318119999865,262.45503059999464,261.45318119999865,262.45503059999464,261.45318119999865,262.45503059999464,261.45318119999865,262.45503059999464,261.45318119999865,261.95370040000125,261.45318119999865,261.95370040000125,261.45318119999865,261.95370040000125,261.45318119999865,261.95370040000125,261.45318119999865,None,0.7358747000034782,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,2,2,11,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,262.9386209000004,None,262.9386209000004,None,262.9386209000004,263.9412306999948,262.9386209000004,263.9412306999948,262.9386209000004,263.9412306999948,262.9386209000004,263.9412306999948,262.9386209000004,263.4399740000008,262.9386209000004,263.4399740000008,262.9386209000004,263.4399740000008,262.9386209000004,263.4399740000008,262.9386209000004,None,0.45860139999422245,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,2,2,11,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,264.4408384999988,None,264.4408384999988,None,264.4408384999988,265.4425132999968,264.4408384999988,265.4425132999968,264.4408384999988,265.4425132999968,264.4408384999988,265.4425132999968,264.4408384999988,264.9419274999964,264.4408384999988,264.9419274999964,264.4408384999988,264.9419274999964,264.4408384999988,264.9419274999964,264.4408384999988,None,0.7730506999942008,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,2,2,11,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,265.9261273000011,None,265.9261273000011,None,265.9261273000011,266.9287752999953,265.9261273000011,266.9287752999953,265.9261273000011,266.9287752999953,265.9261273000011,266.9287752999953,265.9261273000011,266.42764629999874,265.9261273000011,266.42764629999874,265.9261273000011,266.42764629999874,265.9261273000011,266.42764629999874,265.9261273000011,None,0.3994206999996095,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,2,2,11,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,267.4297019000005,None,267.4297019000005,None,267.4297019000005,268.4308366999976,267.4297019000005,268.4308366999976,267.4297019000005,268.4308366999976,267.4297019000005,268.4308366999976,267.4297019000005,267.92998239999724,267.4297019000005,267.92998239999724,267.4297019000005,267.92998239999724,267.4297019000005,267.92998239999724,267.4297019000005,None,0.6643925000025774,,,,,11002,001,2023_Dec_29_1307,nback,2021.2.3,60.46976541877763,
