backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,341.87991090000287,342.8804956000022,341.87991090000287,342.8804956000022,341.87991090000287,342.8804956000022,341.87991090000287,342.8804956000022,up,0,0.07941530000243802,341.87991090000287,None,341.87991090000287,None,341.87991090000287,342.37978280000243,341.87991090000287,342.37978280000243,341.87991090000287,342.37978280000243,341.87991090000287,342.37978280000243,341.87991090000287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,1,0,1,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,343.5139619000038,None,space,11.061011199999484,343.5139619000038,None,354.7472010000056,359.2548137000049,359.22145670000464,None,359.6220472999994,360.62411509999947,359.6220472999994,360.62411509999947,359.6220472999994,360.62411509999947,359.6220472999994,360.62411509999947,None,1,,359.6220472999994,None,359.6220472999994,None,359.6220472999994,360.12273700000515,359.6220472999994,360.12273700000515,359.6220472999994,360.12273700000515,359.6220472999994,360.12273700000515,359.6220472999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,None,1,0,1,0,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,361.12473039999895,362.12538170000335,361.12473039999895,362.12538170000335,361.12473039999895,362.12538170000335,361.12473039999895,362.12538170000335,None,1,,361.12473039999895,None,361.12473039999895,None,361.12473039999895,361.6249955000021,361.12473039999895,361.6249955000021,361.12473039999895,361.6249955000021,361.12473039999895,361.6249955000021,361.12473039999895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,362.6093087000045,363.61154750000424,362.6093087000045,363.61154750000424,362.6093087000045,363.61154750000424,362.6093087000045,363.61154750000424,up,1,0.19815530000050785,362.6093087000045,None,362.6093087000045,None,362.6093087000045,363.1104209000041,362.6093087000045,363.1104209000041,362.6093087000045,363.1104209000041,362.6093087000045,363.1104209000041,362.6093087000045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,1,0,1,0,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,364.11186740000267,365.1134968000042,364.11186740000267,365.1134968000042,364.11186740000267,365.1134968000042,364.11186740000267,365.1134968000042,left,1,0.2315253999986453,364.11186740000267,None,364.11186740000267,None,364.11186740000267,364.61272940000345,364.11186740000267,364.61272940000345,364.11186740000267,364.61272940000345,364.11186740000267,364.61272940000345,364.11186740000267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,365.61364850000245,366.6158016000045,365.61364850000245,366.6158016000045,365.61364850000245,366.6158016000045,365.61364850000245,366.6158016000045,right,1,0.8177500999954646,365.61364850000245,None,365.61364850000245,None,365.61364850000245,366.1148785000041,365.61364850000245,366.1148785000041,365.61364850000245,366.1148785000041,365.61364850000245,366.1148785000041,365.61364850000245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,367.1161745999998,368.11836480000056,367.1161745999998,368.11836480000056,367.1161745999998,368.11836480000056,367.1161745999998,368.11836480000056,down,1,0.6359101999987615,367.1161745999998,None,367.1161745999998,None,367.1161745999998,367.61718790000305,367.1161745999998,367.61718790000305,367.1161745999998,367.61718790000305,367.1161745999998,367.61718790000305,367.1161745999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,1,0,1,0,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,368.6191653999995,369.6194825000057,368.6191653999995,369.6194825000057,368.6191653999995,369.6194825000057,368.6191653999995,369.6194825000057,left,1,0.8439437999986694,368.6191653999995,None,368.6191653999995,None,368.6191653999995,369.1194319999995,368.6191653999995,369.1194319999995,368.6191653999995,369.1194319999995,368.6191653999995,369.1194319999995,368.6191653999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,370.10351630000514,371.1057686999993,370.10351630000514,371.1057686999993,370.10351630000514,371.1057686999993,370.10351630000514,371.1057686999993,up,1,1.0480360000001383,370.10351630000514,None,370.10351630000514,None,370.10351630000514,370.60497900000337,370.10351630000514,370.60497900000337,370.10351630000514,370.60497900000337,370.10351630000514,370.60497900000337,370.10351630000514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,371.60640720000083,372.6079557000048,371.60640720000083,372.6079557000048,371.60640720000083,372.6079557000048,371.60640720000083,372.6079557000048,down,1,0.9607020000039483,371.60640720000083,None,371.60640720000083,None,371.60640720000083,372.10755079999944,371.60640720000083,372.10755079999944,371.60640720000083,372.10755079999944,371.60640720000083,372.10755079999944,371.60640720000083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,1,0,1,0,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,373.1082041000045,374.1091949000038,373.1082041000045,374.1091949000038,373.1082041000045,374.1091949000038,373.1082041000045,374.1091949000038,right,1,1.0429614999957266,373.1082041000045,None,373.1082041000045,None,373.1082041000045,373.6093344000037,373.1082041000045,373.6093344000037,373.1082041000045,373.6093344000037,373.1082041000045,373.6093344000037,373.1082041000045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,374.60992400000396,375.6117751999991,374.60992400000396,375.6117751999991,374.60992400000396,375.6117751999991,374.60992400000396,375.6117751999991,None,0,,374.60992400000396,None,374.60992400000396,None,374.60992400000396,375.1114483000056,374.60992400000396,375.1114483000056,374.60992400000396,375.1114483000056,374.60992400000396,375.1114483000056,374.60992400000396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,376.1120416000049,377.11453650000476,376.1120416000049,377.11453650000476,376.1120416000049,377.11453650000476,376.1120416000049,377.11453650000476,None,0,,376.1120416000049,None,376.1120416000049,None,376.1120416000049,376.6131508000035,376.1120416000049,376.6131508000035,376.1120416000049,376.6131508000035,376.1120416000049,376.6131508000035,376.1120416000049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,1,0,1,0,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,377.63209830000415,378.63352390000364,377.63209830000415,378.63352390000364,377.63209830000415,378.63352390000364,377.63209830000415,378.63352390000364,up,1,0.3752909999966505,377.63209830000415,None,377.63209830000415,None,377.63209830000415,378.1326129000008,377.63209830000415,378.1326129000008,377.63209830000415,378.1326129000008,377.63209830000415,378.1326129000008,377.63209830000415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,1,0,1,0,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,379.1164824000007,380.11906830000225,379.1164824000007,380.11906830000225,379.1164824000007,380.11906830000225,379.1164824000007,380.11906830000225,down,0,1.4509485000016866,379.1164824000007,None,379.1164824000007,None,379.1164824000007,379.6183566000036,379.1164824000007,379.6183566000036,379.1164824000007,379.6183566000036,379.1164824000007,379.6183566000036,379.1164824000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,380.60213600000134,381.6042674000055,380.60213600000134,381.6042674000055,380.60213600000134,381.6042674000055,380.60213600000134,381.6042674000055,right,0,1.3012785999962944,380.60213600000134,None,380.60213600000134,None,380.60213600000134,381.1043786000009,380.60213600000134,381.1043786000009,380.60213600000134,381.1043786000009,380.60213600000134,381.1043786000009,380.60213600000134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,382.10513560000254,383.10689339999954,382.10513560000254,383.10689339999954,382.10513560000254,383.10689339999954,382.10513560000254,383.10689339999954,None,0,,382.10513560000254,None,382.10513560000254,None,382.10513560000254,382.6064316000047,382.10513560000254,382.6064316000047,382.10513560000254,382.6064316000047,382.10513560000254,382.6064316000047,382.10513560000254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,383.6072908999995,384.6092955999993,383.6072908999995,384.6092955999993,383.6072908999995,384.6092955999993,383.6072908999995,384.6092955999993,None,0,,383.6072908999995,None,383.6072908999995,None,383.6072908999995,384.1075162999987,383.6072908999995,384.1075162999987,383.6072908999995,384.1075162999987,383.6072908999995,384.1075162999987,383.6072908999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,1,0,1,0,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,385.12695520000125,386.1279504000049,385.12695520000125,386.1279504000049,385.12695520000125,386.1279504000049,385.12695520000125,386.1279504000049,None,0,,385.12695520000125,None,385.12695520000125,None,385.12695520000125,385.62715780000144,385.12695520000125,385.62715780000144,385.12695520000125,385.62715780000144,385.12695520000125,385.62715780000144,385.12695520000125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,1,0,1,0,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,386.6285014000023,387.63024589999986,386.6285014000023,387.63024589999986,386.6285014000023,387.63024589999986,386.6285014000023,387.63024589999986,None,0,,386.6285014000023,None,386.6285014000023,None,386.6285014000023,387.1294474000024,386.6285014000023,387.1294474000024,386.6285014000023,387.1294474000024,386.6285014000023,387.1294474000024,386.6285014000023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,388.1136766999989,389.11572150000575,388.1136766999989,389.11572150000575,388.1136766999989,389.11572150000575,388.1136766999989,389.11572150000575,None,0,,388.1136766999989,None,388.1136766999989,None,388.1136766999989,388.6152129000038,388.1136766999989,388.6152129000038,388.1136766999989,388.6152129000038,388.1136766999989,388.6152129000038,388.1136766999989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.61641619999864,None,space,95.56738310000219,389.61641619999864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.20779700000276,None,space,8.55142980000528,485.20779700000276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,493.97031970000535,498.4779449999987,498.44434020000335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.3707665000038105,498.84505660000286,None,498.84505660000286,None,498.84505660000286,499.84617750000325,498.84505660000286,499.84617750000325,498.84505660000286,499.84617750000325,498.84505660000286,499.84617750000325,498.84505660000286,499.3457617000022,498.84505660000286,499.3457617000022,498.84505660000286,499.3457617000022,498.84505660000286,499.3457617000022,498.84505660000286,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.37475690000428585,500.3138245000009,None,500.3138245000009,None,500.3138245000009,501.3160121000037,500.3138245000009,501.3160121000037,500.3138245000009,501.3160121000037,500.3138245000009,501.3160121000037,500.3138245000009,500.81455700000515,500.3138245000009,500.81455700000515,500.3138245000009,500.81455700000515,500.3138245000009,500.81455700000515,500.3138245000009,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.35300169999391073,501.79824350000126,None,501.79824350000126,None,501.79824350000126,502.80079300000216,501.79824350000126,502.80079300000216,501.79824350000126,502.80079300000216,501.79824350000126,502.80079300000216,501.79824350000126,502.3001574000009,501.79824350000126,502.3001574000009,501.79824350000126,502.3001574000009,501.79824350000126,502.3001574000009,501.79824350000126,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.26639520000026096,503.30158179999853,None,503.30158179999853,None,503.30158179999853,504.3029316000029,503.30158179999853,504.3029316000029,503.30158179999853,504.3029316000029,503.30158179999853,504.3029316000029,503.30158179999853,503.8023596999992,503.30158179999853,503.8023596999992,503.30158179999853,503.8023596999992,503.30158179999853,503.8023596999992,503.30158179999853,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.3779387999966275,504.821326199999,None,504.821326199999,None,504.821326199999,505.82198790000257,504.821326199999,505.82198790000257,504.821326199999,505.82198790000257,504.821326199999,505.82198790000257,504.821326199999,505.3212420999989,504.821326199999,505.3212420999989,504.821326199999,505.3212420999989,504.821326199999,505.3212420999989,504.821326199999,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.3186682000014116,506.3050446999987,None,506.3050446999987,None,506.3050446999987,507.30754210000305,506.3050446999987,507.30754210000305,506.3050446999987,507.30754210000305,506.3050446999987,507.30754210000305,506.3050446999987,506.8067918000015,506.3050446999987,506.8067918000015,506.3050446999987,506.8067918000015,506.3050446999987,506.8067918000015,506.3050446999987,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.3772895000001881,507.79059560000314,None,507.79059560000314,None,507.79059560000314,508.7930403999999,507.79059560000314,508.7930403999999,507.79059560000314,508.7930403999999,507.79059560000314,508.7930403999999,507.79059560000314,508.29240410000057,507.79059560000314,508.29240410000057,507.79059560000314,508.29240410000057,507.79059560000314,508.29240410000057,507.79059560000314,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.2802315000008093,509.3113422000024,None,509.3113422000024,None,509.3113422000024,510.3117831999989,509.3113422000024,510.3117831999989,509.3113422000024,510.3117831999989,509.3113422000024,510.3117831999989,509.3113422000024,509.8112400000027,509.3113422000024,509.8112400000027,509.3113422000024,509.8112400000027,509.3113422000024,509.8112400000027,509.3113422000024,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.33776890000444837,510.8136264999994,None,510.8136264999994,None,510.8136264999994,511.81391740000254,510.8136264999994,511.81391740000254,510.8136264999994,511.81391740000254,510.8136264999994,511.81391740000254,510.8136264999994,511.31342140000197,510.8136264999994,511.31342140000197,510.8136264999994,511.31342140000197,510.8136264999994,511.31342140000197,510.8136264999994,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.3581144999989192,512.2984454000034,None,512.2984454000034,None,512.2984454000034,513.2997943000009,512.2984454000034,513.2997943000009,512.2984454000034,513.2997943000009,512.2984454000034,513.2997943000009,512.2984454000034,512.7990576000011,512.2984454000034,512.7990576000011,512.2984454000034,512.7990576000011,512.2984454000034,512.7990576000011,512.2984454000034,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.3195962000027066,513.7996948,None,513.7996948,None,513.7996948,514.8019869999989,513.7996948,514.8019869999989,513.7996948,514.8019869999989,513.7996948,514.8019869999989,513.7996948,514.303751899999,513.7996948,514.303751899999,513.7996948,514.303751899999,513.7996948,514.303751899999,513.7996948,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
