backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.710987700033002,None,11.679576299968176,None,space,2.728118299972266,11.679576299968176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14.466513099963777,None,space,4.4848305999767035,14.466513099963777,None,19.073597199982032,23.580531000043266,23.54623370000627,None,23.998887700028718,24.999385599978268,23.998887700028718,24.999385599978268,23.998887700028718,24.999385599978268,23.998887700028718,24.999385599978268,up,1,1.0173902000533417,23.998887700028718,None,23.998887700028718,None,23.998887700028718,24.499518900061958,23.998887700028718,24.499518900061958,23.998887700028718,24.499518900061958,23.998887700028718,24.499518900061958,23.998887700028718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,25.48371269996278,26.484523299965076,25.48371269996278,26.484523299965076,25.48371269996278,26.484523299965076,25.48371269996278,26.484523299965076,left,1,0.43566860002465546,25.48371269996278,None,25.48371269996278,None,25.48371269996278,25.984176099998876,25.48371269996278,25.984176099998876,25.48371269996278,25.984176099998876,25.48371269996278,25.984176099998876,25.48371269996278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26.985466200043447,27.98759609996341,26.985466200043447,27.98759609996341,26.985466200043447,27.98759609996341,26.985466200043447,27.98759609996341,right,1,0.33434209995903075,26.985466200043447,None,26.985466200043447,None,26.985466200043447,27.486317300004885,26.985466200043447,27.486317300004885,26.985466200043447,27.486317300004885,26.985466200043447,27.486317300004885,26.985466200043447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,28.487539599998854,29.489651200012304,28.487539599998854,29.489651200012304,28.487539599998854,29.489651200012304,28.487539599998854,29.489651200012304,down,1,0.4722660999977961,28.487539599998854,None,28.487539599998854,None,28.487539599998854,28.988880899967626,28.487539599998854,28.988880899967626,28.487539599998854,28.988880899967626,28.487539599998854,28.988880899967626,28.487539599998854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,29.989767999970354,30.991357799968682,29.989767999970354,30.991357799968682,29.989767999970354,30.991357799968682,29.989767999970354,30.991357799968682,left,1,0.29794759990181774,29.989767999970354,None,29.989767999970354,None,29.989767999970354,30.49085990001913,29.989767999970354,30.49085990001913,29.989767999970354,30.49085990001913,29.989767999970354,30.49085990001913,29.989767999970354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,31.492335899965838,32.49369450006634,31.492335899965838,32.49369450006634,31.492335899965838,32.49369450006634,31.492335899965838,32.49369450006634,up,1,0.4269619000842795,31.492335899965838,None,31.492335899965838,None,31.492335899965838,31.993599700042978,31.492335899965838,31.993599700042978,31.492335899965838,31.993599700042978,31.492335899965838,31.993599700042978,31.492335899965838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,32.97764779999852,33.97890109999571,32.97764779999852,33.97890109999571,32.97764779999852,33.97890109999571,32.97764779999852,33.97890109999571,down,1,0.45400959998369217,32.97764779999852,None,32.97764779999852,None,32.97764779999852,33.47848479996901,32.97764779999852,33.47848479996901,32.97764779999852,33.47848479996901,32.97764779999852,33.47848479996901,32.97764779999852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,34.479896200005896,35.4817747999914,34.479896200005896,35.4817747999914,34.479896200005896,35.4817747999914,34.479896200005896,35.4817747999914,right,1,0.3593963000457734,34.479896200005896,None,34.479896200005896,None,34.479896200005896,34.981388300075196,34.479896200005896,34.981388300075196,34.479896200005896,34.981388300075196,34.479896200005896,34.981388300075196,34.479896200005896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,35.982066500000656,36.98353369999677,35.982066500000656,36.98353369999677,35.982066500000656,36.98353369999677,35.982066500000656,36.98353369999677,right,1,0.31366099999286234,35.982066500000656,None,35.982066500000656,None,35.982066500000656,36.48272229998838,35.982066500000656,36.48272229998838,35.982066500000656,36.48272229998838,35.982066500000656,36.48272229998838,35.982066500000656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,37.48501329997089,38.485776599962264,37.48501329997089,38.485776599962264,37.48501329997089,38.485776599962264,37.48501329997089,38.485776599962264,down,1,0.39431599993258715,37.48501329997089,None,37.48501329997089,None,37.48501329997089,37.98505360004492,37.48501329997089,37.98505360004492,37.48501329997089,37.98505360004492,37.48501329997089,37.98505360004492,37.48501329997089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,38.986383600044064,39.98863350006286,38.986383600044064,39.98863350006286,38.986383600044064,39.98863350006286,38.986383600044064,39.98863350006286,up,1,0.4853410000214353,38.986383600044064,None,38.986383600044064,None,38.986383600044064,39.48790990002453,38.986383600044064,39.48790990002453,38.986383600044064,39.48790990002453,38.986383600044064,39.48790990002453,38.986383600044064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,40.488790299976245,41.490259999991395,40.488790299976245,41.490259999991395,40.488790299976245,41.490259999991395,40.488790299976245,41.490259999991395,left,1,0.38266969996038824,40.488790299976245,None,40.488790299976245,None,40.488790299976245,40.99053080007434,40.488790299976245,40.99053080007434,40.488790299976245,40.99053080007434,40.488790299976245,40.99053080007434,40.488790299976245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99092680006288,42.99343300005421,41.99092680006288,42.99343300005421,41.99092680006288,42.99343300005421,41.99092680006288,42.99343300005421,down,1,0.48840179992839694,41.99092680006288,None,41.99092680006288,None,41.99092680006288,42.49176959996112,41.99092680006288,42.49176959996112,41.99092680006288,42.49176959996112,41.99092680006288,42.49176959996112,41.99092680006288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025,001,2024_Jan_08_0944,nback,2021.2.3,60.01983056327316,
