backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.885546699981205,None,11.820319999998901,None,space,1.6712842999841087,11.820319999998901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13.556145299982745,None,space,3.4794895999948494,13.556145299982745,None,17.213027299992973,21.71871139999712,21.668915799993556,None,22.135913599980995,23.137359699991066,22.135913599980995,23.137359699991066,22.135913599980995,23.137359699991066,22.135913599980995,23.137359699991066,up,1,0.5798061999958009,22.135913599980995,None,22.135913599980995,None,22.135913599980995,22.636662199976854,22.135913599980995,22.636662199976854,22.135913599980995,22.636662199976854,22.135913599980995,22.636662199976854,22.135913599980995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,23.57142069999827,24.572988500003703,23.57142069999827,24.572988500003703,23.57142069999827,24.572988500003703,23.57142069999827,24.572988500003703,left,1,0.48056859997450374,23.57142069999827,None,23.57142069999827,None,23.57142069999827,24.072073999996064,23.57142069999827,24.072073999996064,23.57142069999827,24.072073999996064,23.57142069999827,24.072073999996064,23.57142069999827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,25.07375349997892,26.07499110000208,25.07375349997892,26.07499110000208,25.07375349997892,26.07499110000208,25.07375349997892,26.07499110000208,right,1,0.4420133999956306,25.07375349997892,None,25.07375349997892,None,25.07375349997892,25.574566600000253,25.07375349997892,25.574566600000253,25.07375349997892,25.574566600000253,25.07375349997892,25.574566600000253,25.07375349997892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,26.576056499994593,27.57756919998792,26.576056499994593,27.57756919998792,26.576056499994593,27.57756919998792,26.576056499994593,27.57756919998792,down,1,0.5959366000024602,26.576056499994593,None,26.576056499994593,None,26.576056499994593,27.076992199989036,26.576056499994593,27.076992199989036,26.576056499994593,27.076992199989036,26.576056499994593,27.076992199989036,26.576056499994593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,28.078152799978852,29.080571400001645,28.078152799978852,29.080571400001645,28.078152799978852,29.080571400001645,28.078152799978852,29.080571400001645,left,1,0.45393079999485053,28.078152799978852,None,28.078152799978852,None,28.078152799978852,28.579014399991138,28.078152799978852,28.579014399991138,28.078152799978852,28.579014399991138,28.078152799978852,28.579014399991138,28.078152799978852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58049939997727,30.582031899975846,29.58049939997727,30.582031899975846,29.58049939997727,30.582031899975846,29.58049939997727,30.582031899975846,up,1,0.37560699999448843,29.58049939997727,None,29.58049939997727,None,29.58049939997727,30.082018499990227,29.58049939997727,30.082018499990227,29.58049939997727,30.082018499990227,29.58049939997727,30.082018499990227,29.58049939997727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,31.06605349999154,32.06754129999899,31.06605349999154,32.06754129999899,31.06605349999154,32.06754129999899,31.06605349999154,32.06754129999899,down,1,0.4180867999966722,31.06605349999154,None,31.06605349999154,None,31.06605349999154,31.567167499975767,31.06605349999154,31.567167499975767,31.06605349999154,31.567167499975767,31.06605349999154,31.567167499975767,31.06605349999154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5682902999979,33.57030130000203,32.5682902999979,33.57030130000203,32.5682902999979,33.57030130000203,32.5682902999979,33.57030130000203,right,1,0.38864119999925606,32.5682902999979,None,32.5682902999979,None,32.5682902999979,33.06975490000332,32.5682902999979,33.06975490000332,32.5682902999979,33.06975490000332,32.5682902999979,33.06975490000332,32.5682902999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,34.070802000002004,35.07212349999463,34.070802000002004,35.07212349999463,34.070802000002004,35.07212349999463,34.070802000002004,35.07212349999463,right,1,0.3892301000014413,34.070802000002004,None,34.070802000002004,None,34.070802000002004,34.57170119998045,34.070802000002004,34.57170119998045,34.070802000002004,34.57170119998045,34.070802000002004,34.57170119998045,34.070802000002004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,001,2024_Jun_09_1427,nback,2021.2.3,60.10717107989499,
