backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,35.389185999985784,36.39186720002908,35.389185999985784,36.39186720002908,35.389185999985784,36.39186720002908,35.389185999985784,36.39186720002908,None,0,35.389185999985784,None,35.389185999985784,None,35.389185999985784,35.890008399961516,35.389185999985784,35.890008399961516,35.389185999985784,35.890008399961516,35.389185999985784,35.890008399961516,35.389185999985784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,36.89161250006873,37.89311429997906,36.89161250006873,37.89311429997906,36.89161250006873,37.89311429997906,36.89161250006873,37.89311429997906,None,0,36.89161250006873,None,36.89161250006873,None,36.89161250006873,37.39302529999986,36.89161250006873,37.39302529999986,36.89161250006873,37.39302529999986,36.89161250006873,37.39302529999986,36.89161250006873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,38.39377730002161,39.39628570002969,38.39377730002161,39.39628570002969,38.39377730002161,39.39628570002969,38.39377730002161,39.39628570002969,None,0,38.39377730002161,None,38.39377730002161,None,38.39377730002161,38.89457340002991,38.39377730002161,38.89457340002991,38.39377730002161,38.89457340002991,38.39377730002161,38.89457340002991,38.39377730002161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,39.89622180000879,40.8977387000341,39.89622180000879,40.8977387000341,39.89622180000879,40.8977387000341,39.89622180000879,40.8977387000341,None,0,39.89622180000879,None,39.89622180000879,None,39.89622180000879,40.3975118000526,39.89622180000879,40.3975118000526,39.89622180000879,40.3975118000526,39.89622180000879,40.3975118000526,39.89622180000879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,41.398347400012426,42.40046739997342,41.398347400012426,42.40046739997342,41.398347400012426,42.40046739997342,41.398347400012426,42.40046739997342,None,0,41.398347400012426,None,41.398347400012426,None,41.398347400012426,41.89980859996285,41.398347400012426,41.89980859996285,41.398347400012426,41.89980859996285,41.398347400012426,41.89980859996285,41.398347400012426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,42.88522669998929,43.88573930005077,42.88522669998929,43.88573930005077,42.88522669998929,43.88573930005077,42.88522669998929,43.88573930005077,None,0,42.88522669998929,None,42.88522669998929,None,42.88522669998929,43.385802300064825,42.88522669998929,43.385802300064825,42.88522669998929,43.385802300064825,42.88522669998929,43.385802300064825,42.88522669998929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,44.38639390002936,45.388280100072734,44.38639390002936,45.388280100072734,44.38639390002936,45.388280100072734,44.38639390002936,45.388280100072734,left,1,44.38639390002936,None,44.38639390002936,None,44.38639390002936,44.887924700044096,44.38639390002936,44.887924700044096,44.38639390002936,44.887924700044096,44.38639390002936,44.887924700044096,44.38639390002936,None,0.7166437999112532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8885627000127,46.88984499999788,45.8885627000127,46.88984499999788,45.8885627000127,46.88984499999788,45.8885627000127,46.88984499999788,right,1,45.8885627000127,None,45.8885627000127,None,45.8885627000127,46.38927160005551,45.8885627000127,46.38927160005551,45.8885627000127,46.38927160005551,45.8885627000127,46.38927160005551,45.8885627000127,None,0.3344153999350965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,47.39084220002405,48.39331509999465,47.39084220002405,48.39331509999465,47.39084220002405,48.39331509999465,47.39084220002405,48.39331509999465,up,1,47.39084220002405,None,47.39084220002405,None,47.39084220002405,47.891712000011466,47.39084220002405,47.891712000011466,47.39084220002405,47.891712000011466,47.39084220002405,47.891712000011466,47.39084220002405,None,0.31179369997698814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,48.89299039996695,49.894539700006135,48.89299039996695,49.894539700006135,48.89299039996695,49.894539700006135,48.89299039996695,49.894539700006135,down,1,48.89299039996695,None,48.89299039996695,None,48.89299039996695,49.39375559997279,48.89299039996695,49.39375559997279,48.89299039996695,49.39375559997279,48.89299039996695,49.39375559997279,48.89299039996695,None,0.298206300009042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,001,2024_Jun_14_1717,nback,2021.2.3,59.77522128598783,
