backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.320238500018604,None,11.289275900053326,None,space,37.26697789999889,11.289275900053326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,48.628327500016894,None,space,53.70372670004144,48.628327500016894,None,102.49089330004063,106.99905530002434,106.96553380001569,None,107.38311880000401,108.38321759999963,107.38311880000401,108.38321759999963,107.38311880000401,108.38321759999963,107.38311880000401,108.38321759999963,up,1,0.5335186999873258,107.38311880000401,None,107.38311880000401,None,107.38311880000401,107.88368010002887,107.38311880000401,107.88368010002887,107.38311880000401,107.88368010002887,107.38311880000401,107.88368010002887,107.38311880000401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,108.86672990000807,109.86861870001303,108.86672990000807,109.86861870001303,108.86672990000807,109.86861870001303,108.86672990000807,109.86861870001303,left,1,0.40921039995737374,108.86672990000807,None,108.86672990000807,None,108.86672990000807,109.36775790003594,108.86672990000807,109.36775790003594,108.86672990000807,109.36775790003594,108.86672990000807,109.36775790003594,108.86672990000807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,110.36935600003926,111.3717561000376,110.36935600003926,111.3717561000376,110.36935600003926,111.3717561000376,110.36935600003926,111.3717561000376,right,1,0.5309108999790624,110.36935600003926,None,110.36935600003926,None,110.36935600003926,110.8714340000297,110.36935600003926,110.8714340000297,110.36935600003926,110.8714340000297,110.36935600003926,110.8714340000297,110.36935600003926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,111.87290450005094,112.8730461000232,111.87290450005094,112.8730461000232,111.87290450005094,112.8730461000232,111.87290450005094,112.8730461000232,down,1,0.49103630002355203,111.87290450005094,None,111.87290450005094,None,111.87290450005094,112.37313780002296,111.87290450005094,112.37313780002296,111.87290450005094,112.37313780002296,111.87290450005094,112.37313780002296,111.87290450005094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,113.37378050002735,114.37530800001696,113.37378050002735,114.37530800001696,113.37378050002735,114.37530800001696,113.37378050002735,114.37530800001696,left,1,0.3581271999864839,113.37378050002735,None,113.37378050002735,None,113.37378050002735,113.87450640002498,113.37378050002735,113.87450640002498,113.37378050002735,113.87450640002498,113.37378050002735,113.87450640002498,113.37378050002735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,114.87596690002829,115.87830660003237,114.87596690002829,115.87830660003237,114.87596690002829,115.87830660003237,114.87596690002829,115.87830660003237,up,1,0.38476709998212755,114.87596690002829,None,114.87596690002829,None,114.87596690002829,115.37677440000698,114.87596690002829,115.37677440000698,114.87596690002829,115.37677440000698,114.87596690002829,115.37677440000698,114.87596690002829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,116.37899780005682,117.38041940005496,116.37899780005682,117.38041940005496,116.37899780005682,117.38041940005496,116.37899780005682,117.38041940005496,down,1,0.5695038999547251,116.37899780005682,None,116.37899780005682,None,116.37899780005682,116.87990030000219,116.37899780005682,116.87990030000219,116.37899780005682,116.87990030000219,116.37899780005682,116.87990030000219,116.37899780005682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,117.86426060000667,118.86663890001364,117.86426060000667,118.86663890001364,117.86426060000667,118.86663890001364,117.86426060000667,118.86663890001364,right,1,0.39649909996660426,117.86426060000667,None,117.86426060000667,None,117.86426060000667,118.36505290004425,117.86426060000667,118.36505290004425,117.86426060000667,118.36505290004425,117.86426060000667,118.36505290004425,117.86426060000667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,119.36643960000947,120.3675285000354,119.36643960000947,120.3675285000354,119.36643960000947,120.3675285000354,119.36643960000947,120.3675285000354,right,1,0.43776689999504015,119.36643960000947,None,119.36643960000947,None,119.36643960000947,119.86667120002676,119.36643960000947,119.86667120002676,119.36643960000947,119.86667120002676,119.36643960000947,119.86667120002676,119.36643960000947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1036,nback,2021.2.3,60.0090973715877,
