backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image_2.started,key_resp.started,key_resp.keys,key_resp.rt,image_3.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,image_4.started,text.started,image_4.stopped,text.stopped,H1.started,H2.started,H3.started,H4.started,key_resp_3.started,text_4.started,F1.started,F2.started,F3.started,F4.started,image_7.started,F1.stopped,F2.stopped,F3.stopped,F4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,H1.stopped,H2.stopped,H3.stopped,H4.stopped,key_resp_3.stopped,text_4.stopped,image_7.stopped,text_5.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,image_5.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_5.started,text_3.started,H1_2.started,H2_2.started,H3_2.started,H4_2.started,F1_2.started,F2_2.started,F3_2.started,F4_2.started,image_8.started,F1_2.stopped,F2_2.stopped,F3_2.stopped,F4_2.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.stopped,text_3.stopped,H1_2.stopped,H2_2.stopped,H3_2.stopped,H4_2.stopped,image_8.stopped,text_2.started,text_2.stopped,image_6.started,participant,session,date,expName,psychopyVersion,frameRate,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,1,0,1,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,287.2395320000069,287.2395320000069,287.2395320000069,287.2395320000069,287.2395320000069,287.2395320000069,287.2395320000069,287.2395320000069,287.2395320000069,287.2395320000069,287.2395320000069,287.73530670000764,287.73530670000764,287.73530670000764,287.73530670000764,down,1,0.6656812000001082,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,1,0,1,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,288.74765469999693,289.2489002000075,289.2489002000075,289.2489002000075,289.2489002000075,right,1,0.39787169999908656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,290.2494310000038,290.2494310000038,290.2494310000038,290.2494310000038,290.2494310000038,290.2494310000038,290.2494310000038,290.2494310000038,290.2494310000038,290.2494310000038,290.2494310000038,290.748659600009,290.748659600009,290.748659600009,290.748659600009,up,1,0.2718910999974469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,1,0,1,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,291.74938320000365,291.74938320000365,291.74938320000365,291.74938320000365,291.74938320000365,291.74938320000365,291.74938320000365,291.74938320000365,291.74938320000365,291.74938320000365,291.74938320000365,292.24896130000707,292.24896130000707,292.24896130000707,292.24896130000707,left,1,0.2920782000001054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,1,0,1,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,293.25138240000524,293.25138240000524,293.25138240000524,293.25138240000524,293.25138240000524,293.25138240000524,293.25138240000524,293.25138240000524,293.25138240000524,293.25138240000524,293.25138240000524,293.7477860000072,293.7477860000072,293.7477860000072,293.7477860000072,right,1,0.5979428999999072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,294.75639390001015,294.75639390001015,294.75639390001015,294.75639390001015,294.75639390001015,294.75639390001015,294.75639390001015,294.75639390001015,294.75639390001015,294.75639390001015,294.75639390001015,295.2575083999982,295.2575083999982,295.2575083999982,295.2575083999982,up,1,0.38192410000192467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,1,0,1,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,296.25193130000844,296.25193130000844,296.25193130000844,296.25193130000844,296.25193130000844,296.25193130000844,296.25193130000844,296.25193130000844,296.25193130000844,296.25193130000844,296.25193130000844,296.74892110000656,296.74892110000656,296.74892110000656,296.74892110000656,down,1,0.6537640000024112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,1,0,1,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,297.74874779999664,297.74874779999664,297.74874779999664,297.74874779999664,297.74874779999664,297.74874779999664,297.74874779999664,297.74874779999664,297.74874779999664,297.74874779999664,297.74874779999664,298.24808770000527,298.24808770000527,298.24808770000527,298.24808770000527,left,1,0.32470240000111517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,1,0,1,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,299.38563489999797,299.38563489999797,space,19.697127399995225,319.18188460000965,323.5931910000072,323.68014640000183,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.09941029999754,324.60443819999637,324.60443819999637,324.60443819999637,324.60443819999637,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,325.60709810000844,325.60709810000844,325.60709810000844,325.60709810000844,325.60709810000844,325.60709810000844,325.60709810000844,325.60709810000844,325.60709810000844,325.60709810000844,325.60709810000844,326.1045202000096,326.1045202000096,326.1045202000096,326.1045202000096,left,0,0.8979471999919042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,1,0,1,0,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,327.10528960000374,327.10528960000374,327.10528960000374,327.10528960000374,327.10528960000374,327.10528960000374,327.10528960000374,327.10528960000374,327.10528960000374,327.10528960000374,327.10528960000374,327.6022076000081,327.6022076000081,327.6022076000081,327.6022076000081,left,1,0.8801594999968074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,1,0,1,0,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,328.60453589999815,328.60453589999815,328.60453589999815,328.60453589999815,328.60453589999815,328.60453589999815,328.60453589999815,328.60453589999815,328.60453589999815,328.60453589999815,328.60453589999815,329.10202659999777,329.10202659999777,329.10202659999777,329.10202659999777,right,1,0.3647331999964081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,330.10474320000503,330.10474320000503,330.10474320000503,330.10474320000503,330.10474320000503,330.10474320000503,330.10474320000503,330.10474320000503,330.10474320000503,330.10474320000503,330.10474320000503,330.6024941000069,330.6024941000069,330.6024941000069,330.6024941000069,left,0,1.3282274999946821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,1,0,1,0,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,331.6049856000027,331.6049856000027,331.6049856000027,331.6049856000027,331.6049856000027,331.6049856000027,331.6049856000027,331.6049856000027,331.6049856000027,331.6049856000027,331.6049856000027,332.102418399998,332.102418399998,332.102418399998,332.102418399998,down,0,1.044137300006696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,1,0,1,0,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,333.1064686000027,333.1064686000027,333.1064686000027,333.1064686000027,333.1064686000027,333.1064686000027,333.1064686000027,333.1064686000027,333.1064686000027,333.1064686000027,333.1064686000027,333.6030618000077,333.6030618000077,333.6030618000077,333.6030618000077,None,0,,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,1,0,1,0,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,334.6069653000013,335.1043223000015,335.1043223000015,335.1043223000015,335.1043223000015,None,0,,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,1,0,1,0,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.10734450000746,336.60436749999644,336.60436749999644,336.60436749999644,336.60436749999644,right,1,0.3503350999963004,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,1,0,1,0,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,337.6066559000028,338.10345880000386,338.10345880000386,338.10345880000386,338.10345880000386,down,0,1.3068621999991592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,339.1070774999971,339.1070774999971,339.1070774999971,339.1070774999971,339.1070774999971,339.1070774999971,339.1070774999971,339.1070774999971,339.1070774999971,339.1070774999971,339.1070774999971,339.60434350000287,339.60434350000287,339.60434350000287,339.60434350000287,up,0,1.0142501999944216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,340.60725680000905,340.60725680000905,340.60725680000905,340.60725680000905,340.60725680000905,340.60725680000905,340.60725680000905,340.60725680000905,340.60725680000905,340.60725680000905,340.60725680000905,341.1040279000008,341.1040279000008,341.1040279000008,341.1040279000008,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,1,0,1,0,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,342.1074254999985,342.1074254999985,342.1074254999985,342.1074254999985,342.1074254999985,342.1074254999985,342.1074254999985,342.1074254999985,342.1074254999985,342.1074254999985,342.1074254999985,342.6043467999989,342.6043467999989,342.6043467999989,342.6043467999989,down,0,1.421824100005324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,1,0,1,0,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,343.60711759999685,343.60711759999685,343.60711759999685,343.60711759999685,343.60711759999685,343.60711759999685,343.60711759999685,343.60711759999685,343.60711759999685,343.60711759999685,343.60711759999685,344.10388100000273,344.10388100000273,344.10388100000273,344.10388100000273,right,0,1.3058541000063997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,345.1069628999976,345.1069628999976,345.1069628999976,345.1069628999976,345.1069628999976,345.1069628999976,345.1069628999976,345.1069628999976,345.1069628999976,345.1069628999976,345.1069628999976,345.6044753000024,345.6044753000024,345.6044753000024,345.6044753000024,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,346.6144515000051,346.6144515000051,346.6144515000051,346.6144515000051,346.6144515000051,346.6144515000051,346.6144515000051,346.6144515000051,346.6144515000051,346.6144515000051,346.6144515000051,347.11525370000163,347.11525370000163,347.11525370000163,347.11525370000163,up,1,0.5060071999905631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,1,0,1,0,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,348.1056260000041,348.1056260000041,348.1056260000041,348.1056260000041,348.1056260000041,348.1056260000041,348.1056260000041,348.1056260000041,348.1056260000041,348.1056260000041,348.1056260000041,348.6059677000012,348.6059677000012,348.6059677000012,348.6059677000012,left,1,0.5435715000057826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,349.6167145000072,349.6167145000072,349.6167145000072,349.6167145000072,349.6167145000072,349.6167145000072,349.6167145000072,349.6167145000072,349.6167145000072,349.6167145000072,349.6167145000072,350.1156304000033,350.1156304000033,350.1156304000033,350.1156304000033,right,1,0.4962320000049658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,1,0,1,0,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,351.1058000000048,351.1058000000048,351.1058000000048,351.1058000000048,351.1058000000048,351.1058000000048,351.1058000000048,351.1058000000048,351.1058000000048,351.1058000000048,351.1058000000048,351.602237900006,351.602237900006,351.602237900006,351.602237900006,up,1,0.7271745000034571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,352.604376999996,352.604376999996,352.604376999996,352.604376999996,352.604376999996,352.604376999996,352.604376999996,352.604376999996,352.604376999996,352.604376999996,352.604376999996,353.10366649999924,353.10366649999924,353.10366649999924,353.10366649999924,down,1,0.38817459999700077,354.2295962000062,354.2295962000062,354.2295962000062,354.2295962000062,354.2295962000062,354.2295962000062,354.2295962000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,1,0,1,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,354.2295962000062,354.2295962000062,space,14.919923999987077,369.3036793000065,373.65726380000706,373.80449310000404,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.17024020000827,374.67079089999606,374.67079089999606,374.67079089999606,374.67079089999606,None,1,,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,None,1,0,1,0,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,375.67361549999623,376.1707844000048,376.1707844000048,376.1707844000048,376.1707844000048,None,1,,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.1727907000022,377.669739200006,377.669739200006,377.669739200006,377.669739200006,left,0,0.6449712000030559,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,1,0,1,0,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,378.67303060000995,379.1700320000091,379.1700320000091,379.1700320000091,379.1700320000091,up,0,0.7118138000078034,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.1727386999992,380.6708287000074,380.6708287000074,380.6708287000074,380.6708287000074,None,0,,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,381.6709627000091,382.1707813999965,382.1707813999965,382.1707813999965,382.1707813999965,None,0,,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,1,0,1,0,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.1727181000024,383.6708367000101,383.6708367000101,383.6708367000101,383.6708367000101,left,1,0.5877922999934526,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,384.6734315000067,385.170131699997,385.170131699997,385.170131699997,385.170131699997,None,0,,386.17366010000114,386.17366010000114,386.17366010000114,386.17366010000114,386.17366010000114,386.17366010000114,386.17366010000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,2024-06-14_17h17.42.471,nback,2022.2.4,None,
