backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.691572400000041,None,12.62686389999999,None,space,0.9102775000001202,12.62686389999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13.62789359999988,None,space,2.5768783000000894,13.62789359999988,None,16.598928200000046,21.106522199999972,20.9062093,None,21.37257569999997,22.375113000000056,21.37257569999997,22.375113000000056,21.37257569999997,22.375113000000056,21.37257569999997,22.375113000000056,up,1,0.5729151000000456,21.37257569999997,None,21.37257569999997,None,21.37257569999997,21.87453340000002,21.37257569999997,21.87453340000002,21.37257569999997,21.87453340000002,21.37257569999997,21.87453340000002,21.37257569999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7595781,23.76055109999993,22.7595781,23.76055109999993,22.7595781,23.76055109999993,22.7595781,23.76055109999993,left,1,0.4262757999999849,22.7595781,None,22.7595781,None,22.7595781,23.259666199999856,22.7595781,23.259666199999856,22.7595781,23.259666199999856,22.7595781,23.259666199999856,22.7595781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,24.244851400000016,25.24582119999991,24.244851400000016,25.24582119999991,24.244851400000016,25.24582119999991,24.244851400000016,25.24582119999991,right,1,0.26850500000000466,24.244851400000016,None,24.244851400000016,None,24.244851400000016,24.74537559999999,24.244851400000016,24.74537559999999,24.244851400000016,24.74537559999999,24.244851400000016,24.74537559999999,24.244851400000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,25.74626289999992,26.74841689999994,25.74626289999992,26.74841689999994,25.74626289999992,26.74841689999994,25.74626289999992,26.74841689999994,down,1,0.2792247000002135,25.74626289999992,None,25.74626289999992,None,25.74626289999992,26.24766529999988,25.74626289999992,26.24766529999988,25.74626289999992,26.24766529999988,25.74626289999992,26.24766529999988,25.74626289999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,27.266366399999924,28.267048599999953,27.266366399999924,28.267048599999953,27.266366399999924,28.267048599999953,27.266366399999924,28.267048599999953,left,1,0.3034852000000683,27.266366399999924,None,27.266366399999924,None,27.266366399999924,27.766647899999953,27.266366399999924,27.766647899999953,27.266366399999924,27.766647899999953,27.266366399999924,27.766647899999953,27.266366399999924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75117209999985,29.752498399999922,28.75117209999985,29.752498399999922,28.75117209999985,29.752498399999922,28.75117209999985,29.752498399999922,up,1,0.29892100000006394,28.75117209999985,None,28.75117209999985,None,28.75117209999985,29.25243189999992,28.75117209999985,29.25243189999992,28.75117209999985,29.25243189999992,28.75117209999985,29.25243189999992,28.75117209999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25248089999991,31.254376200000024,30.25248089999991,31.254376200000024,30.25248089999991,31.254376200000024,30.25248089999991,31.254376200000024,down,1,0.5730773000000227,30.25248089999991,None,30.25248089999991,None,30.25248089999991,30.753406999999925,30.25248089999991,30.753406999999925,30.25248089999991,30.753406999999925,30.25248089999991,30.753406999999925,30.25248089999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,31.73793869999986,32.740688699999964,31.73793869999986,32.740688699999964,31.73793869999986,32.740688699999964,31.73793869999986,32.740688699999964,right,1,0.3843280999999479,31.73793869999986,None,31.73793869999986,None,31.73793869999986,32.24024469999995,31.73793869999986,32.24024469999995,31.73793869999986,32.24024469999995,31.73793869999986,32.24024469999995,31.73793869999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,33.24044479999998,34.242668099999946,33.24044479999998,34.242668099999946,33.24044479999998,34.242668099999946,33.24044479999998,34.242668099999946,right,1,0.42522520000011355,33.24044479999998,None,33.24044479999998,None,33.24044479999998,33.7417860999999,33.24044479999998,33.7417860999999,33.24044479999998,33.7417860999999,33.24044479999998,33.7417860999999,33.24044479999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,001,2024_Jun_15_1756,nback,2021.2.3,59.83541670280967,
