backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.24008740001591,None,14.174816400045529,None,space,2.847281299997121,14.174816400045529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,17.078323900001124,None,space,3.591459999966901,17.078323900001124,None,20.85133830003906,25.359355000022333,25.308175300015137,None,25.70911580004031,26.710533000004943,25.70911580004031,26.710533000004943,25.70911580004031,26.710533000004943,25.70911580004031,26.710533000004943,up,1,0.561051300028339,25.70911580004031,None,25.70911580004031,None,25.70911580004031,26.20953870000085,25.70911580004031,26.20953870000085,25.70911580004031,26.20953870000085,25.70911580004031,26.20953870000085,25.70911580004031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,27.19435240002349,28.195931100053713,27.19435240002349,28.195931100053713,27.19435240002349,28.195931100053713,27.19435240002349,28.195931100053713,left,1,0.47582380002131686,27.19435240002349,None,27.19435240002349,None,27.19435240002349,27.695098200056236,27.19435240002349,27.695098200056236,27.19435240002349,27.695098200056236,27.19435240002349,27.695098200056236,27.19435240002349,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,28.696506700012833,29.69810530001996,28.696506700012833,29.69810530001996,28.696506700012833,29.69810530001996,28.696506700012833,29.69810530001996,right,1,0.4374752000439912,28.696506700012833,None,28.696506700012833,None,28.696506700012833,29.19746610004222,28.696506700012833,29.19746610004222,28.696506700012833,29.19746610004222,28.696506700012833,29.19746610004222,28.696506700012833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,30.198757900041528,31.201046000001952,30.198757900041528,31.201046000001952,30.198757900041528,31.201046000001952,30.198757900041528,31.201046000001952,down,1,0.375501099973917,30.198757900041528,None,30.198757900041528,None,30.198757900041528,30.700146900024265,30.198757900041528,30.700146900024265,30.198757900041528,30.700146900024265,30.198757900041528,30.700146900024265,30.198757900041528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,31.701450500055216,32.70281150005758,31.701450500055216,32.70281150005758,31.701450500055216,32.70281150005758,31.701450500055216,32.70281150005758,left,1,0.3365137999644503,31.701450500055216,None,31.701450500055216,None,31.701450500055216,32.20202630001586,31.701450500055216,32.20202630001586,31.701450500055216,32.20202630001586,31.701450500055216,32.20202630001586,31.701450500055216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,33.20377500000177,34.204966800054535,33.20377500000177,34.204966800054535,33.20377500000177,34.204966800054535,33.20377500000177,34.204966800054535,up,1,0.4105184999643825,33.20377500000177,None,33.20377500000177,None,33.20377500000177,33.70430200005649,33.20377500000177,33.70430200005649,33.20377500000177,33.70430200005649,33.20377500000177,33.70430200005649,33.20377500000177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,34.68896380002843,35.69061040005181,34.68896380002843,35.69061040005181,34.68896380002843,35.69061040005181,34.68896380002843,35.69061040005181,down,1,0.5173595999949612,34.68896380002843,None,34.68896380002843,None,34.68896380002843,35.18978800001787,34.68896380002843,35.18978800001787,34.68896380002843,35.18978800001787,34.68896380002843,35.18978800001787,34.68896380002843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1910738000297,37.19301470002392,36.1910738000297,37.19301470002392,36.1910738000297,37.19301470002392,36.1910738000297,37.19301470002392,right,1,0.35941420000744984,36.1910738000297,None,36.1910738000297,None,36.1910738000297,36.69205180002609,36.1910738000297,36.69205180002609,36.1910738000297,36.69205180002609,36.1910738000297,36.69205180002609,36.1910738000297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,37.693663400015794,38.69507460005116,37.693663400015794,38.69507460005116,37.693663400015794,38.69507460005116,37.693663400015794,38.69507460005116,right,1,0.3366925999871455,37.693663400015794,None,37.693663400015794,None,37.693663400015794,38.19457240001066,37.693663400015794,38.19457240001066,37.693663400015794,38.19457240001066,37.693663400015794,38.19457240001066,37.693663400015794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1620,nback,2021.2.3,60.149797046807336,
