backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.243405099958181,None,10.16305299999658,None,space,0.8381486000726,10.16305299999658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11.08058379997965,None,space,3.160271400003694,11.08058379997965,None,14.53619669994805,19.042898999992758,18.894345399923623,None,19.34304309997242,20.345229499973357,19.34304309997242,20.345229499973357,19.34304309997242,20.345229499973357,19.34304309997242,20.345229499973357,up,1,0.7197353999363258,19.34304309997242,None,19.34304309997242,None,19.34304309997242,19.843538700020872,19.34304309997242,19.843538700020872,19.34304309997242,19.843538700020872,19.34304309997242,19.843538700020872,19.34304309997242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,20.77841799997259,21.78063639998436,20.77841799997259,21.78063639998436,20.77841799997259,21.78063639998436,20.77841799997259,21.78063639998436,left,1,0.3883566000731662,20.77841799997259,None,20.77841799997259,None,20.77841799997259,21.279915099963546,20.77841799997259,21.279915099963546,20.77841799997259,21.279915099963546,20.77841799997259,21.279915099963546,20.77841799997259,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,22.280454399995506,23.282078000018373,22.280454399995506,23.282078000018373,22.280454399995506,23.282078000018373,22.280454399995506,23.282078000018373,right,1,0.3664111999096349,22.280454399995506,None,22.280454399995506,None,22.280454399995506,22.78218829992693,22.280454399995506,22.78218829992693,22.280454399995506,22.78218829992693,22.280454399995506,22.78218829992693,22.280454399995506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,23.783107499941252,24.785127399954945,23.783107499941252,24.785127399954945,23.783107499941252,24.785127399954945,23.783107499941252,24.785127399954945,down,1,0.5838312999112532,23.783107499941252,None,23.783107499941252,None,23.783107499941252,24.283422600012273,23.783107499941252,24.283422600012273,23.783107499941252,24.283422600012273,23.783107499941252,24.283422600012273,23.783107499941252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2866094999481,26.287404999951832,25.2866094999481,26.287404999951832,25.2866094999481,26.287404999951832,25.2866094999481,26.287404999951832,left,1,0.480311399907805,25.2866094999481,None,25.2866094999481,None,25.2866094999481,25.785974900005385,25.2866094999481,25.785974900005385,25.2866094999481,25.785974900005385,25.2866094999481,25.785974900005385,25.2866094999481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,26.78811959992163,27.789066300028935,26.78811959992163,27.789066300028935,26.78811959992163,27.789066300028935,26.78811959992163,27.789066300028935,up,1,0.37872089992742985,26.78811959992163,None,26.78811959992163,None,26.78811959992163,27.289241299964488,26.78811959992163,27.289241299964488,26.78811959992163,27.289241299964488,26.78811959992163,27.289241299964488,26.78811959992163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,28.274076899979264,29.274508700007573,28.274076899979264,29.274508700007573,28.274076899979264,29.274508700007573,28.274076899979264,29.274508700007573,down,1,0.3894702000543475,28.274076899979264,None,28.274076899979264,None,28.274076899979264,28.774467599927448,28.274076899979264,28.774467599927448,28.274076899979264,28.774467599927448,28.274076899979264,28.774467599927448,28.274076899979264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.776522999978624,30.776857699966058,29.776522999978624,30.776857699966058,29.776522999978624,30.776857699966058,29.776522999978624,30.776857699966058,right,1,0.38245740009006113,29.776522999978624,None,29.776522999978624,None,29.776522999978624,30.27629219996743,29.776522999978624,30.27629219996743,29.776522999978624,30.27629219996743,29.776522999978624,30.27629219996743,29.776522999978624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,31.27721530001145,32.27910499996506,31.27721530001145,32.27910499996506,31.27721530001145,32.27910499996506,31.27721530001145,32.27910499996506,right,1,0.4032058999873698,31.27721530001145,None,31.27721530001145,None,31.27721530001145,31.779495000024326,31.27721530001145,31.779495000024326,31.27721530001145,31.779495000024326,31.27721530001145,31.779495000024326,31.27721530001145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,001,2024_Jun_13_1739,nback,2021.2.3,59.503231308789424,
