backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94012990000192,None,10.90976030001184,None,space,7.833216099999845,10.90976030001184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18.802513000031468,None,space,53.733038800011855,18.802513000031468,None,72.68301780003821,77.19178079999983,77.17352890002076,None,77.59095380001236,78.59201840002788,77.59095380001236,78.59201840002788,77.59095380001236,78.59201840002788,77.59095380001236,78.59201840002788,up,1,0.7523154999944381,77.59095380001236,None,77.59095380001236,None,77.59095380001236,78.09189999999944,77.59095380001236,78.09189999999944,77.59095380001236,78.09189999999944,77.59095380001236,78.09189999999944,77.59095380001236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,79.075954800006,80.07755700004054,79.075954800006,80.07755700004054,79.075954800006,80.07755700004054,79.075954800006,80.07755700004054,left,1,0.5073762000538409,79.075954800006,None,79.075954800006,None,79.075954800006,79.57683150004596,79.075954800006,79.57683150004596,79.075954800006,79.57683150004596,79.075954800006,79.57683150004596,79.075954800006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,80.57812850002665,81.57976049999706,80.57812850002665,81.57976049999706,80.57812850002665,81.57976049999706,80.57812850002665,81.57976049999706,right,1,0.34106980002252385,80.57812850002665,None,80.57812850002665,None,80.57812850002665,81.07948110002326,80.57812850002665,81.07948110002326,80.57812850002665,81.07948110002326,80.57812850002665,81.07948110002326,80.57812850002665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,82.08057829999598,83.08238989999518,82.08057829999598,83.08238989999518,82.08057829999598,83.08238989999518,82.08057829999598,83.08238989999518,down,1,0.34257760003674775,82.08057829999598,None,82.08057829999598,None,82.08057829999598,82.5818750000326,82.08057829999598,82.5818750000326,82.08057829999598,82.5818750000326,82.08057829999598,82.5818750000326,82.08057829999598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,83.58249630004866,84.58348180004396,83.58249630004866,84.58348180004396,83.58249630004866,84.58348180004396,83.58249630004866,84.58348180004396,left,1,0.32071140001062304,83.58249630004866,None,83.58249630004866,None,83.58249630004866,84.08389400003944,83.58249630004866,84.08389400003944,83.58249630004866,84.08389400003944,83.58249630004866,84.08389400003944,83.58249630004866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,85.08477360004326,86.08702540001832,85.08477360004326,86.08702540001832,85.08477360004326,86.08702540001832,85.08477360004326,86.08702540001832,up,1,0.2584745000349358,85.08477360004326,None,85.08477360004326,None,85.08477360004326,85.5852832000237,85.08477360004326,85.5852832000237,85.08477360004326,85.5852832000237,85.08477360004326,85.5852832000237,85.08477360004326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,86.58731100003934,87.58836250001332,86.58731100003934,87.58836250001332,86.58731100003934,87.58836250001332,86.58731100003934,87.58836250001332,down,1,0.5639739999896847,86.58731100003934,None,86.58731100003934,None,86.58731100003934,87.08775589999277,86.58731100003934,87.08775589999277,86.58731100003934,87.08775589999277,86.58731100003934,87.08775589999277,86.58731100003934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0726237000199,89.0747903000447,88.0726237000199,89.0747903000447,88.0726237000199,89.0747903000447,88.0726237000199,89.0747903000447,right,1,0.31059469998581335,88.0726237000199,None,88.0726237000199,None,88.0726237000199,88.57325880002463,88.0726237000199,88.57325880002463,88.0726237000199,88.57325880002463,88.0726237000199,88.57325880002463,88.0726237000199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,89.57567869999912,90.5768834000337,89.57567869999912,90.5768834000337,89.57567869999912,90.5768834000337,89.57567869999912,90.5768834000337,right,1,0.3514918999862857,89.57567869999912,None,89.57567869999912,None,89.57567869999912,90.07576010003686,89.57567869999912,90.07576010003686,89.57567869999912,90.07576010003686,89.57567869999912,90.07576010003686,89.57567869999912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,001,2024_Jan_01_1033,nback,2021.2.3,60.02336110931093,
