backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.162747900001705,None,10.065539900009753,None,space,1.2106432000000495,10.065539900009753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11.332595799991395,None,space,3.081677200010745,11.332595799991395,None,14.586713099997723,19.09447939999518,19.028204000002006,None,19.511716700013494,20.513162299990654,19.511716700013494,20.513162299990654,19.511716700013494,20.513162299990654,19.511716700013494,20.513162299990654,up,1,0.8145629000209738,19.511716700013494,None,19.511716700013494,None,19.511716700013494,20.012550000014016,19.511716700013494,20.012550000014016,19.511716700013494,20.012550000014016,19.511716700013494,20.012550000014016,19.511716700013494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94728620001115,21.948772800009465,20.94728620001115,21.948772800009465,20.94728620001115,21.948772800009465,20.94728620001115,21.948772800009465,left,1,0.9871945999911986,20.94728620001115,None,20.94728620001115,None,20.94728620001115,21.448730100004468,20.94728620001115,21.448730100004468,20.94728620001115,21.448730100004468,20.94728620001115,21.448730100004468,20.94728620001115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,22.449362899991684,23.450960999995004,22.449362899991684,23.450960999995004,22.449362899991684,23.450960999995004,22.449362899991684,23.450960999995004,right,1,0.4051292999938596,22.449362899991684,None,22.449362899991684,None,22.449362899991684,22.950246299995342,22.449362899991684,22.950246299995342,22.449362899991684,22.950246299995342,22.449362899991684,22.950246299995342,22.449362899991684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,23.95202860000427,24.953894500009483,23.95202860000427,24.953894500009483,23.95202860000427,24.953894500009483,23.95202860000427,24.953894500009483,down,1,0.4704708999779541,23.95202860000427,None,23.95202860000427,None,23.95202860000427,24.452411400008714,23.95202860000427,24.452411400008714,23.95202860000427,24.452411400008714,23.95202860000427,24.452411400008714,23.95202860000427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,25.454336399998283,26.455906299990602,25.454336399998283,26.455906299990602,25.454336399998283,26.455906299990602,25.454336399998283,26.455906299990602,left,1,0.43248139999923296,25.454336399998283,None,25.454336399998283,None,25.454336399998283,25.955003300012322,25.454336399998283,25.955003300012322,25.454336399998283,25.955003300012322,25.454336399998283,25.955003300012322,25.454336399998283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,26.956262399995467,27.957848699996248,26.956262399995467,27.957848699996248,26.956262399995467,27.957848699996248,26.956262399995467,27.957848699996248,up,1,0.3142486000142526,26.956262399995467,None,26.956262399995467,None,26.956262399995467,27.456979700014926,26.956262399995467,27.456979700014926,26.956262399995467,27.456979700014926,26.956262399995467,27.456979700014926,26.956262399995467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,28.44187820001389,29.44441480000387,28.44187820001389,29.44441480000387,28.44187820001389,29.44441480000387,28.44187820001389,29.44441480000387,down,1,0.5722488999890629,28.44187820001389,None,28.44187820001389,None,28.44187820001389,28.942648199998075,28.44187820001389,28.942648199998075,28.44187820001389,28.942648199998075,28.44187820001389,28.942648199998075,28.44187820001389,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94452610000735,30.94582409999566,29.94452610000735,30.94582409999566,29.94452610000735,30.94582409999566,29.94452610000735,30.94582409999566,right,1,0.28581500001018867,29.94452610000735,None,29.94452610000735,None,29.94452610000735,30.444854900008067,29.94452610000735,30.444854900008067,29.94452610000735,30.444854900008067,29.94452610000735,30.444854900008067,29.94452610000735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,31.44613890000619,32.447923400002765,31.44613890000619,32.447923400002765,31.44613890000619,32.447923400002765,31.44613890000619,32.447923400002765,right,1,0.33666190001531504,31.44613890000619,None,31.44613890000619,None,31.44613890000619,31.94721889999346,31.44613890000619,31.94721889999346,31.44613890000619,31.94721889999346,31.44613890000619,31.94721889999346,31.44613890000619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12011,001,2024_Jun_17_0845,nback,2021.2.3,60.16260750105006,
