backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.426572400145233,None,11.364085800014436,None,space,9.985729600070044,11.364085800014436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,21.427020500181243,None,space,3.5547937999945134,21.427020500181243,None,25.16562270000577,29.67313430015929,29.62280990020372,None,30.023211600026116,31.02464360021986,30.023211600026116,31.02464360021986,30.023211600026116,31.02464360021986,30.023211600026116,31.02464360021986,up,1,0.8146593999117613,30.023211600026116,None,30.023211600026116,None,30.023211600026116,30.52377980016172,30.023211600026116,30.52377980016172,30.023211600026116,30.52377980016172,30.023211600026116,30.52377980016172,30.023211600026116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,31.508504200028256,32.51066210004501,31.508504200028256,32.51066210004501,31.508504200028256,32.51066210004501,31.508504200028256,32.51066210004501,left,1,0.4093625999521464,31.508504200028256,None,31.508504200028256,None,31.508504200028256,32.00950859999284,31.508504200028256,32.00950859999284,31.508504200028256,32.00950859999284,31.508504200028256,32.00950859999284,31.508504200028256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0121599000413,34.01246530003846,33.0121599000413,34.01246530003846,33.0121599000413,34.01246530003846,33.0121599000413,34.01246530003846,right,1,0.30544820008799434,33.0121599000413,None,33.0121599000413,None,33.0121599000413,33.51176260015927,33.0121599000413,33.51176260015927,33.0121599000413,33.51176260015927,33.0121599000413,33.51176260015927,33.0121599000413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,34.51335860020481,35.51540370006114,34.51335860020481,35.51540370006114,34.51335860020481,35.51540370006114,34.51335860020481,35.51540370006114,down,1,0.3565334000159055,34.51335860020481,None,34.51335860020481,None,34.51335860020481,35.01368660014123,34.51335860020481,35.01368660014123,34.51335860020481,35.01368660014123,34.51335860020481,35.01368660014123,34.51335860020481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,36.01542770001106,37.01686210022308,36.01542770001106,37.01686210022308,36.01542770001106,37.01686210022308,36.01542770001106,37.01686210022308,left,1,0.3026562000159174,36.01542770001106,None,36.01542770001106,None,36.01542770001106,36.51736600021832,36.01542770001106,36.51736600021832,36.01542770001106,36.51736600021832,36.01542770001106,36.51736600021832,36.01542770001106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51769810006954,38.51934300013818,37.51769810006954,38.51934300013818,37.51769810006954,38.51934300013818,37.51769810006954,38.51934300013818,up,1,0.36836840002797544,37.51769810006954,None,37.51769810006954,None,37.51769810006954,38.019737700000405,37.51769810006954,38.019737700000405,37.51769810006954,38.019737700000405,37.51769810006954,38.019737700000405,37.51769810006954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,39.00333170010708,40.00607350002974,39.00333170010708,40.00607350002974,39.00333170010708,40.00607350002974,39.00333170010708,40.00607350002974,down,1,0.4586087001953274,39.00333170010708,None,39.00333170010708,None,39.00333170010708,39.504012500168756,39.00333170010708,39.504012500168756,39.00333170010708,39.504012500168756,39.00333170010708,39.504012500168756,39.00333170010708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5056007001549,41.506895300000906,40.5056007001549,41.506895300000906,40.5056007001549,41.506895300000906,40.5056007001549,41.506895300000906,right,1,0.38787960004992783,40.5056007001549,None,40.5056007001549,None,40.5056007001549,41.00641100015491,40.5056007001549,41.00641100015491,40.5056007001549,41.00641100015491,40.5056007001549,41.00641100015491,40.5056007001549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,"(15, 8)",practice,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00772630004212,43.00995870004408,42.00772630004212,43.00995870004408,42.00772630004212,43.00995870004408,42.00772630004212,43.00995870004408,right,1,0.3738688000012189,42.00772630004212,None,42.00772630004212,None,42.00772630004212,42.509619100019336,42.00772630004212,42.509619100019336,42.00772630004212,42.509619100019336,42.00772630004212,42.509619100019336,42.00772630004212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11035,001,2024_Mar_10_1411,nback,2021.2.3,59.92599140912863,
