backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,350.01900229998864,351.021775900037,350.01900229998864,351.021775900037,350.01900229998864,351.021775900037,350.01900229998864,351.021775900037,up,1,350.01900229998864,None,350.01900229998864,None,350.01900229998864,350.51994659996126,350.01900229998864,350.51994659996126,350.01900229998864,350.51994659996126,350.01900229998864,350.51994659996126,350.01900229998864,None,0.39536289998795837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,1,0,1,0,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,351.52119240001775,352.52357840002514,351.52119240001775,352.52357840002514,351.52119240001775,352.52357840002514,351.52119240001775,352.52357840002514,left,1,351.52119240001775,None,351.52119240001775,None,351.52119240001775,352.0225476999767,351.52119240001775,352.0225476999767,351.52119240001775,352.0225476999767,351.52119240001775,352.0225476999767,351.52119240001775,None,0.3654709999682382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,1,0,1,0,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0234729000367,354.0251516000135,353.0234729000367,354.0251516000135,353.0234729000367,354.0251516000135,353.0234729000367,354.0251516000135,down,1,353.0234729000367,None,353.0234729000367,None,353.0234729000367,353.52454010001384,353.0234729000367,353.52454010001384,353.0234729000367,353.52454010001384,353.0234729000367,353.52454010001384,353.0234729000367,None,0.3193176999920979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,354.50902710005175,355.5116623999784,354.50902710005175,355.5116623999784,354.50902710005175,355.5116623999784,354.50902710005175,355.5116623999784,right,1,354.50902710005175,None,354.50902710005175,None,354.50902710005175,355.0096403999487,354.50902710005175,355.0096403999487,354.50902710005175,355.0096403999487,354.50902710005175,355.0096403999487,354.50902710005175,None,0.3611914999783039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0118544000434,357.0127616999671,356.0118544000434,357.0127616999671,356.0118544000434,357.0127616999671,356.0118544000434,357.0127616999671,up,1,356.0118544000434,None,356.0118544000434,None,356.0118544000434,356.5125283000525,356.0118544000434,356.5125283000525,356.0118544000434,356.5125283000525,356.0118544000434,356.5125283000525,356.0118544000434,None,0.33849379990715533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,1,0,1,0,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,357.5134488999611,358.5155473999912,357.5134488999611,358.5155473999912,357.5134488999611,358.5155473999912,357.5134488999611,358.5155473999912,left,1,357.5134488999611,None,357.5134488999611,None,357.5134488999611,358.0149265000364,357.5134488999611,358.0149265000364,357.5134488999611,358.0149265000364,357.5134488999611,358.0149265000364,357.5134488999611,None,0.332978600054048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0157679000404,360.01737360004336,359.0157679000404,360.01737360004336,359.0157679000404,360.01737360004336,359.0157679000404,360.01737360004336,right,1,359.0157679000404,None,359.0157679000404,None,359.0157679000404,359.51644170004874,359.0157679000404,359.51644170004874,359.0157679000404,359.51644170004874,359.0157679000404,359.51644170004874,359.0157679000404,None,0.30253610003273934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,1,0,1,0,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,360.5178504999494,361.5216541000409,360.5178504999494,361.5216541000409,360.5178504999494,361.5216541000409,360.5178504999494,361.5216541000409,up,1,360.5178504999494,None,360.5178504999494,None,360.5178504999494,361.0187862999737,360.5178504999494,361.0187862999737,360.5178504999494,361.0187862999737,360.5178504999494,361.0187862999737,360.5178504999494,None,0.4724210000131279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,362.02018390002195,363.0228808999527,362.02018390002195,363.0228808999527,362.02018390002195,363.0228808999527,362.02018390002195,363.0228808999527,down,1,362.02018390002195,None,362.02018390002195,None,362.02018390002195,362.5213365999516,362.02018390002195,362.5213365999516,362.02018390002195,362.5213365999516,362.02018390002195,362.5213365999516,362.02018390002195,None,0.49876129999756813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,"(25, 15)",,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,1,0,1,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,363.672593700001,None,space,1.7504488000413403,363.672593700001,None,365.5751341000432,370.08314180001616,370.0325156999752,None,370.46665680001024,371.46749239997007,370.46665680001024,371.46749239997007,370.46665680001024,371.46749239997007,370.46665680001024,371.46749239997007,None,1,370.46665680001024,None,370.46665680001024,None,370.46665680001024,370.9667116999626,370.46665680001024,370.9667116999626,370.46665680001024,370.9667116999626,370.46665680001024,370.9667116999626,370.46665680001024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,None,1,0,1,0,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,371.9513498999877,372.95358129998203,371.9513498999877,372.95358129998203,371.9513498999877,372.95358129998203,371.9513498999877,372.95358129998203,None,1,371.9513498999877,None,371.9513498999877,None,371.9513498999877,372.45271139999386,371.9513498999877,372.45271139999386,371.9513498999877,372.45271139999386,371.9513498999877,372.45271139999386,371.9513498999877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,373.4535861000186,374.455249599996,373.4535861000186,374.455249599996,373.4535861000186,374.455249599996,373.4535861000186,374.455249599996,up,1,373.4535861000186,None,373.4535861000186,None,373.4535861000186,373.95549740002025,373.4535861000186,373.95549740002025,373.4535861000186,373.95549740002025,373.4535861000186,373.95549740002025,373.4535861000186,None,0.4166408999590203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,1,0,1,0,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,374.95604229997844,375.9582191000227,374.95604229997844,375.9582191000227,374.95604229997844,375.9582191000227,374.95604229997844,375.9582191000227,left,1,374.95604229997844,None,374.95604229997844,None,374.95604229997844,375.45654889999423,374.95604229997844,375.45654889999423,374.95604229997844,375.45654889999423,374.95604229997844,375.45654889999423,374.95604229997844,None,0.3541961999144405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,376.45858760003466,377.45970200002193,376.45858760003466,377.45970200002193,376.45858760003466,377.45970200002193,376.45858760003466,377.45970200002193,right,1,376.45858760003466,None,376.45858760003466,None,376.45858760003466,376.95992499997374,376.45858760003466,376.95992499997374,376.45858760003466,376.95992499997374,376.45858760003466,376.95992499997374,376.45858760003466,None,0.33199259999673814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,377.96050709998235,378.96434890001547,377.96050709998235,378.96434890001547,377.96050709998235,378.96434890001547,377.96050709998235,378.96434890001547,down,1,377.96050709998235,None,377.96050709998235,None,377.96050709998235,378.4610259999754,377.96050709998235,378.4610259999754,377.96050709998235,378.4610259999754,377.96050709998235,378.4610259999754,377.96050709998235,None,0.29383229999803007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,1,0,1,0,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,379.44606139999814,380.44863310002256,379.44606139999814,380.44863310002256,379.44606139999814,380.44863310002256,379.44606139999814,380.44863310002256,left,1,379.44606139999814,None,379.44606139999814,None,379.44606139999814,379.946662100032,379.44606139999814,379.946662100032,379.44606139999814,379.946662100032,379.44606139999814,379.946662100032,379.44606139999814,None,0.2884018999757245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,380.9480860000476,381.95274300000165,380.9480860000476,381.95274300000165,380.9480860000476,381.95274300000165,380.9480860000476,381.95274300000165,up,1,380.9480860000476,None,380.9480860000476,None,380.9480860000476,381.4492223999696,380.9480860000476,381.4492223999696,380.9480860000476,381.4492223999696,380.9480860000476,381.4492223999696,380.9480860000476,None,0.29893249995075166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,382.45043149997946,383.45304179994855,382.45043149997946,383.45304179994855,382.45043149997946,383.45304179994855,382.45043149997946,383.45304179994855,down,1,382.45043149997946,None,382.45043149997946,None,382.45043149997946,382.9512179000303,382.45043149997946,382.9512179000303,382.45043149997946,382.9512179000303,382.45043149997946,382.9512179000303,382.45043149997946,None,0.2598698000656441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,1,0,1,0,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,383.9527022000402,384.9545188000193,383.9527022000402,384.9545188000193,383.9527022000402,384.9545188000193,383.9527022000402,384.9545188000193,right,1,383.9527022000402,None,383.9527022000402,None,383.9527022000402,384.45332900003996,383.9527022000402,384.45332900003996,383.9527022000402,384.45332900003996,383.9527022000402,384.45332900003996,383.9527022000402,None,0.262051000026986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,385.45545580005273,386.45726319996174,385.45545580005273,386.45726319996174,385.45545580005273,386.45726319996174,385.45545580005273,386.45726319996174,right,1,385.45545580005273,None,385.45545580005273,None,385.45545580005273,385.95554470003117,385.45545580005273,385.95554470003117,385.45545580005273,385.95554470003117,385.45545580005273,385.95554470003117,385.45545580005273,None,0.3588299999246374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,386.95715319993906,387.9597147000022,386.95715319993906,387.9597147000022,386.95715319993906,387.9597147000022,386.95715319993906,387.9597147000022,down,1,386.95715319993906,None,386.95715319993906,None,386.95715319993906,387.4585600999417,386.95715319993906,387.4585600999417,386.95715319993906,387.4585600999417,386.95715319993906,387.4585600999417,386.95715319993906,None,0.2816103999502957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,1,0,1,0,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,388.4593403999461,389.4611291999463,388.4593403999461,389.4611291999463,388.4593403999461,389.4611291999463,388.4593403999461,389.4611291999463,up,1,388.4593403999461,None,388.4593403999461,None,388.4593403999461,388.9607906000456,388.4593403999461,388.9607906000456,388.4593403999461,388.9607906000456,388.4593403999461,388.9607906000456,388.4593403999461,None,0.2674464000156149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,1,0,1,0,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,389.96133059996646,390.9630310999928,389.96133059996646,390.9630310999928,389.96133059996646,390.9630310999928,389.96133059996646,390.9630310999928,left,1,389.96133059996646,None,389.96133059996646,None,389.96133059996646,390.4628208000213,389.96133059996646,390.4628208000213,389.96133059996646,390.4628208000213,389.96133059996646,390.4628208000213,389.96133059996646,None,0.3331294000381604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,1,0,1,0,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,391.4475256999722,392.4494430000195,391.4475256999722,392.4494430000195,391.4475256999722,392.4494430000195,391.4475256999722,392.4494430000195,down,1,391.4475256999722,None,391.4475256999722,None,391.4475256999722,391.94864610000513,391.4475256999722,391.94864610000513,391.4475256999722,391.94864610000513,391.4475256999722,391.94864610000513,391.4475256999722,None,0.24662690004333854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,1,0,1,0,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9493841000367,393.95150970004033,392.9493841000367,393.95150970004033,392.9493841000367,393.95150970004033,392.9493841000367,393.95150970004033,right,1,392.9493841000367,None,392.9493841000367,None,392.9493841000367,393.45050010003615,392.9493841000367,393.45050010003615,392.9493841000367,393.45050010003615,392.9493841000367,393.45050010003615,392.9493841000367,None,0.2571957999607548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,394.4520072999876,395.4540451000212,394.4520072999876,395.4540451000212,394.4520072999876,395.4540451000212,394.4520072999876,395.4540451000212,up,1,394.4520072999876,None,394.4520072999876,None,394.4520072999876,394.95235669997055,394.4520072999876,394.95235669997055,394.4520072999876,394.95235669997055,394.4520072999876,394.95235669997055,394.4520072999876,None,0.2582366999704391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,1,0,1,0,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,395.9538653000491,396.95531530003063,395.9538653000491,396.95531530003063,395.9538653000491,396.95531530003063,395.9538653000491,396.95531530003063,left,1,395.9538653000491,None,395.9538653000491,None,395.9538653000491,396.4552551000379,395.9538653000491,396.4552551000379,395.9538653000491,396.4552551000379,395.9538653000491,396.4552551000379,395.9538653000491,None,0.28443769994191825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,1,0,1,0,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4560423999792,398.4579080999829,397.4560423999792,398.4579080999829,397.4560423999792,398.4579080999829,397.4560423999792,398.4579080999829,right,1,397.4560423999792,None,397.4560423999792,None,397.4560423999792,397.9568320000544,397.4560423999792,397.9568320000544,397.4560423999792,397.9568320000544,397.4560423999792,397.9568320000544,397.4560423999792,None,0.35828819999005646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,1,0,1,0,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,398.958535999991,399.96044399996754,398.958535999991,399.96044399996754,398.958535999991,399.96044399996754,398.958535999991,399.96044399996754,up,1,398.958535999991,None,398.958535999991,None,398.958535999991,399.45959590002894,398.958535999991,399.45959590002894,398.958535999991,399.45959590002894,398.958535999991,399.45959590002894,398.958535999991,None,0.42394889995921403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.4617115999572,None,space,3.9284944999963045,400.4617115999572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.41619679995347,None,space,20.478003999916837,404.41619679995347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,425.08021949999966,429.5875195999397,429.53743649995886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.5644756000256166,429.9382574999472,None,429.9382574999472,None,429.9382574999472,430.93945189996157,429.9382574999472,430.93945189996157,429.9382574999472,430.93945189996157,429.9382574999472,430.93945189996157,429.9382574999472,430.4385463000508,429.9382574999472,430.4385463000508,429.9382574999472,430.4385463000508,429.9382574999472,430.4385463000508,429.9382574999472,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.3914486999856308,431.42284849996213,None,431.42284849996213,None,431.42284849996213,432.42451959999744,431.42284849996213,432.42451959999744,431.42284849996213,432.42451959999744,431.42284849996213,432.42451959999744,431.42284849996213,431.92443549993914,431.42284849996213,431.92443549993914,431.42284849996213,431.92443549993914,431.42284849996213,431.92443549993914,431.42284849996213,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
