TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,8.435482500004582,None,8.435482500004582,None,space,3.3702468999981647,8.435482500004582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
,,,,,,,,,,,,,,,,,,11.824984600003518,None,11.824984600003518,None,space,9.060442000001785,11.824984600003518,None,,,,,,,,,,,,,,,,,,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
,,,,,,,,,,,,,,,,,,,,,,,,,,20.92157109999971,None,20.92157109999971,None,space,32.49955929999851,20.92157109999971,None,,,,,,,,,,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
go,triangle.png,space,1973,1.973,2.473,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,,53.5190866999983,54.02021400000376,54.0031822000019,55.98987969999871,space,1,1.7981872000018484,53.5190866999983,None,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
go,triangle.png,space,1761,1.761,2.261,0,1,1,95,,,,,,,,,,,,,,,,,,,,,,,,,56.006275100000494,56.50690759999998,56.49016400000255,58.261004600004526,space,1,0.4477190999969025,56.006275100000494,56.006275100000494,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
go,triangle.png,space,1630,1.63,2.13,0,2,2,79,,,,,,,,,,,,,,,,,,,,,,,,,58.27598399999988,58.77694650000194,58.76031499999954,60.396304300003976,space,1,0.457145300002594,58.27598399999988,58.27598399999988,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
go,triangle.png,space,1447,1.447,1.947,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,60.412728700001026,60.91397280000092,60.89743080000335,62.34889249999833,space,1,0.3446620000031544,60.412728700001026,60.412728700001026,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
go,triangle.png,space,1532,1.532,2.032,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,62.36597759999859,62.86708020000515,62.850513199999114,64.38672049999877,space,1,0.31083899999794085,62.36597759999859,62.36597759999859,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
go,triangle.png,space,1796,1.796,2.296,0,5,5,58,,,,,,,,,,,,,,,,,,,,,,,,,64.40205180000339,64.90254950000235,64.88633110000228,66.68893899999966,space,1,0.2678479000023799,64.40205180000339,64.40205180000339,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
go,triangle.png,space,1448,1.448,1.948,0,6,6,43,,,,,,,,,,,,,,,,,,,,,,,,,66.7058223999993,67.20700100000249,67.18994160000148,68.6422223000045,space,1,0.32318169999780366,66.7058223999993,66.7058223999993,,,,,,,11002,001,2023_Dec_29_1257,gonogo_T,2021.2.3,60.16003773148638,
