TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.started,key_resp_9.stopped,key_resp_9.rt,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
nogo,square.png,None,1776,1.776,2.276,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,32.09411129984073,32.59469059994444,32.57797779981047,34.36432069982402,None,1,32.09411129984073,32.09411129984073,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1105,1.105,1.605,0,8,8,57,,,,,,,,,,,,,,,,,,,,,,,,,34.38071829988621,34.88191409991123,34.86524780001491,35.98534399992786,space,1,34.38071829988621,34.38071829988621,0.21554839983582497,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1329,1.329,1.829,0,9,9,90,,,,,,,,,,,,,,,,,,,,,,,,,36.0000026000198,36.50066010002047,36.485877899918705,37.81913489988074,space,1,36.0000026000198,36.0000026000198,0.3164401000831276,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1532,1.532,2.032,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,37.83611349994317,38.33660759986378,38.32049539987929,39.855775699950755,space,1,37.83611349994317,37.83611349994317,0.27236609999090433,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1960,1.96,2.46,0,11,11,31,,,,,,,,,,,,,,,,,,,,,,,,,39.87245879997499,40.373015200020745,40.356656399788335,42.32657389994711,space,1,39.87245879997499,39.87245879997499,0.21962920017540455,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1413,1.413,1.913,0,12,12,16,,,,,,,,,,,,,,,,,,,,,,,,,42.34261389984749,42.84336489997804,42.827293399954215,44.24522829987109,None,1,42.34261389984749,42.34261389984749,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1611,1.611,2.111,0,13,13,28,,,,,,,,,,,,,,,,,,,,,,,,,44.2619370999746,44.76299689989537,44.74619589978829,46.36528649996035,space,0,44.2619370999746,44.2619370999746,0.22242760006338358,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1674,1.674,2.174,0,14,14,47,,,,,,,,,,,,,,,,,,,,,,,,,46.38196379994042,46.88267089985311,46.86594589985907,48.55269739986397,space,1,46.38196379994042,46.38196379994042,0.41457549994811416,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1074,1.074,1.574,0,15,15,41,,,,,,,,,,,,,,,,,,,,,,,,,48.56955109979026,49.06942730001174,49.052374799968675,50.13764289999381,space,1,48.56955109979026,48.56955109979026,0.38665639981627464,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1233,1.233,1.733,0,16,16,44,,,,,,,,,,,,,,,,,,,,,,,,,50.155314499977976,50.65624629985541,50.63830089988187,51.87365369987674,None,1,50.155314499977976,50.155314499977976,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1180,1.18,1.68,0,17,17,81,,,,,,,,,,,,,,,,,,,,,,,,,51.89063969999552,52.390839299885556,52.37438049982302,53.560402599861845,space,1,51.89063969999552,51.89063969999552,0.35346730006858706,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1791,1.791,2.291,0,18,18,55,,,,,,,,,,,,,,,,,,,,,,,,,53.57595759979449,54.076663999818265,54.06006950000301,55.86298969993368,space,1,53.57595759979449,53.57595759979449,0.4200416998937726,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1087,1.087,1.587,0,19,19,50,,,,,,,,,,,,,,,,,,,,,,,,,55.87923379987478,56.381065299967304,56.36381319980137,57.46555389999412,space,1,55.87923379987478,55.87923379987478,0.4928757001180202,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1825,1.825,2.325,0,20,20,10,,,,,,,,,,,,,,,,,,,,,,,,,57.48191349999979,57.98293169983663,57.96711249998771,59.80328009999357,space,1,57.48191349999979,57.48191349999979,0.4181806000415236,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1962,1.962,2.462,0,21,21,74,,,,,,,,,,,,,,,,,,,,,,,,,59.81856289994903,60.31915629981086,60.30258879996836,62.27262059994973,space,1,59.81856289994903,59.81856289994903,0.4182198999915272,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1913,1.913,2.413,0,22,22,36,,,,,,,,,,,,,,,,,,,,,,,,,62.289024699945,62.78951789997518,62.77349749999121,64.69172359979711,None,1,62.289024699945,62.289024699945,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1478,1.478,1.978,0,23,23,75,,,,,,,,,,,,,,,,,,,,,,,,,64.70905099995434,65.20982739981264,65.19371629995294,66.67868279991671,space,1,64.70905099995434,64.70905099995434,0.38392690010368824,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1940,1.94,2.44,0,24,24,49,,,,,,,,,,,,,,,,,,,,,,,,,66.69605499994941,67.19664249988273,67.17950839991681,69.13303889986128,space,1,66.69605499994941,66.69605499994941,0.37224450008943677,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1233,1.233,1.733,0,25,25,46,,,,,,,,,,,,,,,,,,,,,,,,,69.14910869998857,69.64980859984644,69.63302969979122,70.86807349999435,space,1,69.14910869998857,69.14910869998857,0.43123740004375577,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1165,1.165,1.665,0,26,26,76,,,,,,,,,,,,,,,,,,,,,,,,,70.88500949996524,71.38544019986875,71.36986119998619,72.53715519979596,None,1,70.88500949996524,70.88500949996524,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1600,1.6,2.1,0,27,27,92,,,,,,,,,,,,,,,,,,,,,,,,,72.55403869994916,73.05493439990096,73.03857749979943,74.64053679979406,None,1,72.55403869994916,72.55403869994916,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1879,1.879,2.379,0,28,28,11,,,,,,,,,,,,,,,,,,,,,,,,,74.65726080001332,75.15840209997259,75.14138849987648,77.02736729988828,space,1,74.65726080001332,74.65726080001332,0.3230231001507491,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1052,1.052,1.552,0,29,29,89,,,,,,,,,,,,,,,,,,,,,,,,,77.04435350000858,77.54482369986363,77.52830039989203,78.58144869981334,space,1,77.04435350000858,77.04435350000858,0.42393689998425543,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1139,1.139,1.639,0,30,30,48,,,,,,,,,,,,,,,,,,,,,,,,,78.59661569981836,79.09700359986164,79.08040479989722,80.2318582998123,None,1,78.59661569981836,78.59661569981836,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1002,1.002,1.502,0,31,31,34,,,,,,,,,,,,,,,,,,,,,,,,,80.24871239997447,80.75018620002083,80.7335534999147,None,space,1,80.24871239997447,80.24871239997447,0.355661700014025,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1651,1.651,2.151,0,32,32,30,,,,,,,,,,,,,,,,,,,,,,,,,81.75115009979345,82.25164919998497,82.23613289999776,83.88845729990862,space,1,81.75115009979345,81.75115009979345,0.39730069995857775,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1716,1.716,2.216,0,33,33,14,,,,,,,,,,,,,,,,,,,,,,,,,83.90526659996249,84.40553549979813,84.3881345000118,86.10796579997987,space,1,83.90526659996249,83.90526659996249,0.30691999988630414,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1329,1.329,1.829,0,34,34,27,,,,,,,,,,,,,,,,,,,,,,,,,86.12445639981888,86.62478289986029,86.60809679981321,87.94453269988298,space,1,86.12445639981888,86.12445639981888,0.40005000005476177,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1739,1.739,2.239,0,35,35,17,,,,,,,,,,,,,,,,,,,,,,,,,87.9604577999562,88.46086109988391,88.44464099989273,90.19754419988021,space,1,87.9604577999562,87.9604577999562,0.3881455999799073,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1131,1.131,1.631,0,36,36,52,,,,,,,,,,,,,,,,,,,,,,,,,90.21352739981376,90.71407749992795,90.6973607998807,91.83300470001996,None,1,90.21352739981376,90.21352739981376,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1003,1.003,1.503,0,37,37,15,,,,,,,,,,,,,,,,,,,,,,,,,91.84970629983582,92.35071469983086,92.334068399854,None,space,1,91.84970629983582,91.84970629983582,0.4185087000951171,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1457,1.457,1.957,0,38,38,66,,,,,,,,,,,,,,,,,,,,,,,,,93.35211499989964,93.85228469991125,93.8358626998961,95.30467249988578,space,1,93.35211499989964,93.35211499989964,0.3965431998949498,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1102,1.102,1.602,0,39,39,80,,,,,,,,,,,,,,,,,,,,,,,,,95.32122809998691,95.82187469978817,95.80506579997018,96.90725619997829,None,1,95.32122809998691,95.32122809998691,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1154,1.154,1.654,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,96.92354839993641,97.42504070000723,97.40751419984736,98.57571939984336,None,1,96.92354839993641,96.92354839993641,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1280,1.28,1.78,0,41,41,18,,,,,,,,,,,,,,,,,,,,,,,,,98.59252729988657,99.09389259992167,99.07668829988688,100.36341269989498,space,1,98.59252729988657,98.59252729988657,0.387605199823156,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1095,1.095,1.595,0,42,42,63,,,,,,,,,,,,,,,,,,,,,,,,,100.37969289999455,100.8801648998633,100.86340639996342,101.96435749996454,space,1,100.37969289999455,100.37969289999455,0.2886913998518139,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1466,1.466,1.966,0,43,43,94,,,,,,,,,,,,,,,,,,,,,,,,,101.98099419986829,102.4822148999665,102.46498339995742,103.93404289986938,space,1,101.98099419986829,101.98099419986829,0.3997181998565793,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1869,1.869,2.369,0,44,44,59,,,,,,,,,,,,,,,,,,,,,,,,,103.95120899984613,104.45198209979571,104.43465589988045,106.30426639993675,space,1,103.95120899984613,103.95120899984613,0.3570530000142753,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1582,1.582,2.082,0,45,45,67,,,,,,,,,,,,,,,,,,,,,,,,,106.32125329994597,106.82134459982626,106.80477499985136,108.39060929999687,space,1,106.32125329994597,106.32125329994597,0.3870642001274973,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1414,1.414,1.914,0,46,46,68,,,,,,,,,,,,,,,,,,,,,,,,,108.40723599982448,108.90827479981817,108.89159599994309,110.31098969979212,None,1,108.40723599982448,108.40723599982448,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1590,1.59,2.09,0,47,47,19,,,,,,,,,,,,,,,,,,,,,,,,,110.32698669983074,110.82738939998671,110.8108743999619,112.41316300001927,space,1,110.32698669983074,110.32698669983074,0.453737499890849,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1021,1.021,1.521,0,48,48,91,,,,,,,,,,,,,,,,,,,,,,,,,112.4298509999644,112.93126460001804,112.91404760000296,113.94897279981524,space,1,112.4298509999644,112.4298509999644,0.27042299997992814,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1262,1.262,1.762,0,49,49,61,,,,,,,,,,,,,,,,,,,,,,,,,113.96609180001542,114.4661424998194,114.44974259985611,115.7185460999608,space,1,113.96609180001542,113.96609180001542,0.4066494998987764,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1437,1.437,1.937,0,50,50,45,,,,,,,,,,,,,,,,,,,,,,,,,115.73484799987637,116.23727849987336,116.21918479981832,None,space,1,115.73484799987637,115.73484799987637,0.31796110002323985,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1973,1.973,2.473,0,51,51,37,,,,,,,,,,,,,,,,,,,,,,,,,117.67135349987075,118.17194189992733,118.15477789985016,120.14212400000542,space,1,117.67135349987075,117.67135349987075,0.2849010000936687,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1074,1.074,1.574,0,52,52,6,,,,,,,,,,,,,,,,,,,,,,,,,120.15773979993537,120.65941899991594,120.64228369994089,121.72730199992657,space,1,120.15773979993537,120.15773979993537,0.3184915999881923,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1448,1.448,1.948,0,53,53,43,,,,,,,,,,,,,,,,,,,,,,,,,121.74364839983173,122.24454390001483,122.22774399979971,123.67970619979315,space,1,121.74364839983173,121.74364839983173,0.30853460007347167,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1323,1.323,1.823,0,54,54,21,,,,,,,,,,,,,,,,,,,,,,,,,123.69672139990143,124.19715099991299,124.18071109987795,125.51574789988808,space,1,123.69672139990143,123.69672139990143,0.340012599946931,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1589,1.589,2.089,0,55,55,39,,,,,,,,,,,,,,,,,,,,,,,,,125.53246289980598,126.03327829996124,126.01663699978963,127.61926269996911,space,1,125.53246289980598,125.53246289980598,0.2718130999710411,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1337,1.337,1.837,0,56,56,64,,,,,,,,,,,,,,,,,,,,,,,,,127.6356441997923,128.13673509983346,128.1203275998123,None,space,0,127.6356441997923,127.6356441997923,0.2570746000856161,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1344,1.344,1.844,0,57,57,53,,,,,,,,,,,,,,,,,,,,,,,,,129.47227699984796,129.97252359986305,129.95595249999315,131.30852209986188,space,1,129.47227699984796,129.47227699984796,0.3969781999476254,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1698,1.698,2.198,0,58,58,32,,,,,,,,,,,,,,,,,,,,,,,,,131.32477509998716,131.82547649997286,131.80913709988818,133.51107909996063,None,1,131.32477509998716,131.32477509998716,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1370,1.37,1.87,0,59,59,13,,,,,,,,,,,,,,,,,,,,,,,,,133.52895539999008,134.02889489987865,134.01168300001882,135.38019579998218,space,1,133.52895539999008,133.52895539999008,0.2592559000477195,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1636,1.636,2.136,0,60,60,0,,,,,,,,,,,,,,,,,,,,,,,,,135.4136514000129,135.9146872998681,135.89860399998724,137.53437359980308,None,1,135.4136514000129,135.4136514000129,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1036,1.036,1.536,0,61,61,70,,,,,,,,,,,,,,,,,,,,,,,,,137.55048509989865,138.05130749987438,138.03469939995557,None,space,1,137.55048509989865,137.55048509989865,0.30975309992209077,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1866,1.866,2.366,0,62,62,42,,,,,,,,,,,,,,,,,,,,,,,,,139.08596819988452,139.58669569995254,139.57007579994388,141.43951509986073,space,1,139.08596819988452,139.08596819988452,0.43834350001998246,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1161,1.161,1.661,0,63,63,62,,,,,,,,,,,,,,,,,,,,,,,,,141.45621229987592,141.95703269983642,141.94013009988703,143.1092623998411,space,1,141.45621229987592,141.45621229987592,0.356241799890995,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1806,1.806,2.306,0,64,64,73,,,,,,,,,,,,,,,,,,,,,,,,,143.12583529995754,143.6279550998006,143.6101169998292,145.43038649996743,space,1,143.12583529995754,143.12583529995754,0.3345391000621021,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1641,1.641,2.141,0,65,65,86,,,,,,,,,,,,,,,,,,,,,,,,,145.44543359987438,145.9464109998662,145.9298425000161,147.58233070001006,space,1,145.44543359987438,145.44543359987438,0.2868931000120938,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1493,1.493,1.993,0,66,66,69,,,,,,,,,,,,,,,,,,,,,,,,,147.59899959992617,148.0994773998391,148.08267639996484,149.58702889992855,space,1,147.59899959992617,147.59899959992617,0.3412830999586731,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1630,1.63,2.13,0,67,67,79,,,,,,,,,,,,,,,,,,,,,,,,,149.6016159998253,150.10245339991525,150.08650549990125,151.72242040000856,space,1,149.6016159998253,149.6016159998253,0.2906285000499338,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1267,1.267,1.767,0,68,68,20,,,,,,,,,,,,,,,,,,,,,,,,,151.73869589995593,152.23890649992973,152.22254360001534,153.49065079982392,None,1,151.73869589995593,151.73869589995593,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1217,1.217,1.717,0,69,69,1,,,,,,,,,,,,,,,,,,,,,,,,,153.50727049983107,154.0079963998869,153.99172159982845,155.21055449987762,space,1,153.50727049983107,153.50727049983107,0.30514599988237023,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1767,1.767,2.267,0,70,70,77,,,,,,,,,,,,,,,,,,,,,,,,,155.22645309986547,155.72732479986735,155.71059739985503,157.48050719988532,space,1,155.22645309986547,155.22645309986547,0.3378367000259459,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1379,1.379,1.879,0,71,71,84,,,,,,,,,,,,,,,,,,,,,,,,,157.49677670001984,157.9972182000056,157.98046759981662,159.36676459992304,None,1,157.49677670001984,157.49677670001984,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1630,1.63,2.13,0,72,72,23,,,,,,,,,,,,,,,,,,,,,,,,,159.38335209991783,159.88335439981893,159.8666358999908,161.5025286998134,space,1,159.38335209991783,159.38335209991783,0.276957199908793,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1844,1.844,2.344,0,73,73,88,,,,,,,,,,,,,,,,,,,,,,,,,161.51922479993664,162.01988959987648,162.00313349999487,163.85590590001084,None,1,161.51922479993664,161.51922479993664,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1895,1.895,2.395,0,74,74,4,,,,,,,,,,,,,,,,,,,,,,,,,163.87260909983888,164.37356309988536,164.35671359999105,166.2597240000032,None,1,163.87260909983888,163.87260909983888,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1955,1.955,2.455,0,75,75,35,,,,,,,,,,,,,,,,,,,,,,,,,166.27650819998235,166.77682039979845,166.76020679995418,168.73003189987503,space,1,166.27650819998235,166.27650819998235,0.2962646000087261,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1714,1.714,2.214,0,76,76,22,,,,,,,,,,,,,,,,,,,,,,,,,168.74664979986846,169.2478897999972,169.23052429989912,170.9503668998368,space,1,168.74664979986846,168.74664979986846,0.4338115998543799,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1445,1.445,1.945,0,77,77,5,,,,,,,,,,,,,,,,,,,,,,,,,170.9667147998698,171.46789209987037,171.45048719993792,172.90367259993218,space,1,170.9667147998698,170.9667147998698,0.4779366999864578,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
nogo,square.png,None,1518,1.518,2.018,0,78,78,56,,,,,,,,,,,,,,,,,,,,,,,,,172.9194061998278,173.42030959995463,173.4034362998791,174.92273309989832,None,1,172.9194061998278,172.9194061998278,,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1447,1.447,1.947,0,79,79,7,,,,,,,,,,,,,,,,,,,,,,,,,174.93905319995247,175.43982389988378,175.4231010999065,176.87533589988016,space,1,174.93905319995247,174.93905319995247,0.25720179989002645,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
go,triangle.png,space,1357,1.357,1.857,0,80,80,29,,,,,,,,,,,,,,,,,,,,,,,,,176.89268950000405,177.3925705999136,177.3759957998991,178.7446463999804,space,1,176.89268950000405,176.89268950000405,0.34357320005074143,,,,,,,11029,001,2024_Jan_10_1550,gonogo_T,2021.2.3,59.55472130796131,
