TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.started,key_resp_9.stopped,key_resp_9.rt,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
go,triangle.png,space,1822,1.822,2.322,0,39,39,26,,,,,,,,,,,,,,,,,,,,,,,,,102.79949669982307,103.30085679981858,103.28372139995918,105.11970899999142,space,1,102.79949669982307,102.79949669982307,0.4084895998239517,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1357,1.357,1.857,0,40,40,29,,,,,,,,,,,,,,,,,,,,,,,,,105.13607469992712,105.637023499934,105.62025399995036,106.98930549994111,space,1,105.13607469992712,105.13607469992712,0.5124440998770297,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
nogo,square.png,None,1413,1.413,1.913,0,41,41,16,,,,,,,,,,,,,,,,,,,,,,,,,107.00576029997319,107.50669719977304,107.49044399987906,108.90894689993002,None,1,107.00576029997319,107.00576029997319,,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1457,1.457,1.957,0,42,42,66,,,,,,,,,,,,,,,,,,,,,,,,,108.92568459990434,109.4260900998488,109.40927979978733,110.87823489983566,space,1,108.92568459990434,108.92568459990434,0.3381602999288589,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1448,1.448,1.948,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,110.89587799995206,111.39560229983181,111.37893709982745,112.83174519985914,space,1,110.89587799995206,110.89587799995206,0.44906549993902445,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1714,1.714,2.214,0,44,44,22,,,,,,,,,,,,,,,,,,,,,,,,,112.84847309999168,113.34851509984583,113.33168649999425,115.05131209990941,space,1,112.84847309999168,112.84847309999168,0.36723740003071725,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1388,1.388,1.888,0,45,45,9,,,,,,,,,,,,,,,,,,,,,,,,,115.06781999999657,115.56867079995573,115.55190799990669,116.95467309979722,space,1,115.06781999999657,115.06781999999657,0.5005566999316216,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1217,1.217,1.717,0,46,46,1,,,,,,,,,,,,,,,,,,,,,,,,,116.971206799848,117.47153389989398,117.45486719999462,118.67382269981317,space,1,116.971206799848,116.971206799848,0.3329888000153005,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
nogo,square.png,None,1139,1.139,1.639,0,47,47,48,,,,,,,,,,,,,,,,,,,,,,,,,118.68985299998894,119.19135119998828,119.17487619980238,120.326785299927,None,1,118.68985299998894,118.68985299998894,,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1386,1.386,1.886,0,48,48,83,,,,,,,,,,,,,,,,,,,,,,,,,120.34271649993025,120.84355079988018,120.82707289978862,122.21219589980319,space,1,120.34271649993025,120.34271649993025,0.385339800035581,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
