TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.started,key_resp_9.stopped,key_resp_9.rt,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,7.168381300056353,None,7.168381300056353,None,space,1.2571878000162542,7.168381300056353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
,,,,,,,,,,,,,,,,,,8.45424500014633,None,8.45424500014633,None,space,14.411346199922264,8.45424500014633,None,,,,,,,,,,,,,,,,,,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
,,,,,,,,,,,,,,,,,,,,,,,,,,22.91183380014263,None,22.91183380014263,None,space,11.186955600045621,22.91183380014263,None,,,,,,,,,,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
nogo,square.png,None,1518,1.518,2.018,0,0,0,56,,,,,,,,,,,,,,,,,,,,,,,,,34.193049299996346,34.69387810002081,34.67740330006927,36.19674440007657,None,1,34.193049299996346,None,,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
go,triangle.png,space,1960,1.96,2.46,0,1,1,31,,,,,,,,,,,,,,,,,,,,,,,,,36.21286510000937,36.714340100064874,36.697016700170934,38.66727970005013,space,1,36.21286510000937,36.21286510000937,0.30920860008336604,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
go,triangle.png,space,1674,1.674,2.174,0,2,2,47,,,,,,,,,,,,,,,,,,,,,,,,,38.6832303002011,39.183900400064886,39.16720869997516,40.85333880013786,space,1,38.6832303002011,38.6832303002011,0.4068342999089509,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
go,triangle.png,space,1869,1.869,2.369,0,3,3,59,,,,,,,,,,,,,,,,,,,,,,,,,40.87074370007031,41.37083490006626,41.35457119997591,43.22474400000647,space,1,40.87074370007031,40.87074370007031,0.39538259990513325,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
go,triangle.png,space,1154,1.154,1.654,0,4,4,71,,,,,,,,,,,,,,,,,,,,,,,,,43.240115200169384,43.74075540015474,43.724113000091165,None,space,1,43.240115200169384,43.240115200169384,0.37000039988197386,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
go,triangle.png,space,1003,1.003,1.503,0,5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,44.89328990015201,45.39339580014348,45.37668750016019,46.37949840002693,space,1,44.89328990015201,44.89328990015201,0.32448219996877015,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
go,triangle.png,space,1246,1.246,1.746,0,6,6,87,,,,,,,,,,,,,,,,,,,,,,,,,46.395029900129884,46.89602480013855,46.87909040017985,48.13160000019707,space,1,46.395029900129884,46.395029900129884,0.2791826000902802,,,,,,,11036,001,2024_Mar_10_1456,gonogo_T,2021.2.3,59.802889706266875,
