TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,7.5961445000139065,None,7.5961445000139065,None,space,1.5701214000000618,7.5961445000139065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
,,,,,,,,,,,,,,,,,,9.182005500013474,None,9.182005500013474,None,space,18.88049150002189,9.182005500013474,None,,,,,,,,,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
,,,,,,,,,,,,,,,,,,,,,,,,,,28.110880799998995,None,28.110880799998995,None,space,14.887988000002224,28.110880799998995,None,,,,,,,,,,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1529,1.529,2.029,0,0,0,51,,,,,,,,,,,,,,,,,,,,,,,,,43.09949150000466,43.60047140001552,43.58354220003821,45.11933350004256,space,1,0.5551746999844909,43.09949150000466,None,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1991,1.991,2.491,0,1,1,82,,,,,,,,,,,,,,,,,,,,,,,,,45.136433400039095,45.636533400043845,45.619980600022245,47.62384800001746,space,1,0.39822140004253015,45.136433400039095,45.136433400039095,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1714,1.714,2.214,0,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,47.63943290000316,48.13993659999687,48.12322770000901,49.84306089999154,space,1,0.38345029996708035,47.63943290000316,47.63943290000316,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1161,1.161,1.661,0,3,3,62,,,,,,,,,,,,,,,,,,,,,,,,,49.8600243999972,50.36107919999631,50.3435587999993,51.512157700024545,space,1,0.42629049997776747,49.8600243999972,49.8600243999972,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
nogo,square.png,None,1165,1.165,1.665,0,4,4,76,,,,,,,,,,,,,,,,,,,,,,,,,51.52834910003003,52.02922100003343,52.01355190004688,53.181163600005675,None,1,,51.52834910003003,51.52834910003003,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1806,1.806,2.306,0,5,5,73,,,,,,,,,,,,,,,,,,,,,,,,,53.19738170003984,53.698147299990524,53.68209180003032,55.50192440004321,space,1,0.43308350001461804,53.19738170003984,53.19738170003984,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1493,1.493,1.993,0,6,6,69,,,,,,,,,,,,,,,,,,,,,,,,,55.51747379999142,56.01899070001673,56.00219379999908,57.50465780001832,space,1,0.4498985999962315,55.51747379999142,55.51747379999142,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1180,1.18,1.68,0,7,7,81,,,,,,,,,,,,,,,,,,,,,,,,,57.52146429999266,58.02206240000669,58.005367400008254,59.190036899992265,space,1,0.3651835999917239,57.52146429999266,57.52146429999266,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1074,1.074,1.574,0,8,8,41,,,,,,,,,,,,,,,,,,,,,,,,,59.206107200006954,59.707926900009625,59.6905967000057,60.77516180003295,space,1,0.34441989997867495,59.206107200006954,59.206107200006954,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
go,triangle.png,space,1437,1.437,1.937,0,9,9,45,,,,,,,,,,,,,,,,,,,,,,,,,60.792875200044364,61.29314460000023,61.27612019999651,62.72808570001507,space,1,0.32601590000558645,60.792875200044364,60.792875200044364,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
nogo,square.png,None,1844,1.844,2.344,0,10,10,88,,,,,,,,,,,,,,,,,,,,,,,,,62.74478310003178,63.246167900040746,63.22937890002504,65.0821482000174,None,1,,62.74478310003178,62.74478310003178,,,,,,,11011,001,2024_Jan_02_1032,gonogo_T,2021.2.3,59.744437176135584,
