TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,9.108156300033443,None,9.108156300033443,None,space,1.5912560000433587,9.108156300033443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
,,,,,,,,,,,,,,,,,,10.72732210002141,None,10.72732210002141,None,space,1.1077245000051335,10.72732210002141,None,,,,,,,,,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
,,,,,,,,,,,,,,,,,,,,,,,,,,11.879627800022718,None,11.879627800022718,None,space,0.9154152999981306,11.879627800022718,None,,,,,,,,,,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
go,square.png,space,1940,1.94,2.44,0,0,0,47,,,,,,,,,,,,,,,,,,,,,,,,,12.880093800020404,13.381809000042267,13.364532000035979,15.317445199994836,space,1,0.7310336999944411,12.880093800020404,None,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
go,square.png,space,1420,1.42,1.92,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,15.33385440002894,15.834617400018033,15.81823400000576,17.23681360000046,space,1,0.3254892000113614,15.33385440002894,15.33385440002894,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
go,square.png,space,1227,1.227,1.727,0,2,2,34,,,,,,,,,,,,,,,,,,,,,,,,,17.253643800038844,17.755540400044993,17.73748200002592,18.973108100006357,space,1,0.3506241000141017,17.253643800038844,17.253643800038844,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
go,square.png,space,1060,1.06,1.56,0,3,3,51,,,,,,,,,,,,,,,,,,,,,,,,,18.98961310001323,19.490595900046173,19.473680800001603,20.541874499991536,space,1,0.2938513000262901,18.98961310001323,18.98961310001323,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
go,square.png,space,1462,1.462,1.962,0,4,4,72,,,,,,,,,,,,,,,,,,,,,,,,,20.558312500012107,21.059279500041157,21.042525299999397,22.512283299991395,space,1,0.27682039997307584,20.558312500012107,20.558312500012107,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
go,square.png,space,1249,1.249,1.749,0,5,5,71,,,,,,,,,,,,,,,,,,,,,,,,,22.52808560000267,23.028873400005978,23.012225100013893,24.264401799999177,space,1,0.35574190004263073,22.52808560000267,22.52808560000267,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
go,square.png,space,1552,1.552,2.052,0,6,6,59,,,,,,,,,,,,,,,,,,,,,,,,,24.28080070001306,24.781563099997584,24.76472650002688,26.317236600036267,space,1,0.2905027999659069,24.28080070001306,24.28080070001306,,,,,,,11042,001,2024_Mar_15_1615,gonogo_S,2021.2.3,59.83974915064171,
