TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,9.23280410002917,None,9.23280410002917,None,space,3.9544963999651372,9.23280410002917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
,,,,,,,,,,,,,,,,,,13.20552060008049,None,13.20552060008049,None,space,3.989092899952084,13.20552060008049,None,,,,,,,,,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
,,,,,,,,,,,,,,,,,,,,,,,,,,17.228248399915174,None,17.228248399915174,None,space,12.670256100129336,17.228248399915174,None,,,,,,,,,,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
go,square.png,space,1899,1.899,2.399,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,29.979776500025764,30.48147469991818,30.465110999997705,32.367184000089765,space,1,0.5428655000869185,29.979776500025764,None,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
go,square.png,space,1552,1.552,2.052,0,1,1,59,,,,,,,,,,,,,,,,,,,,,,,,,32.3844073000364,32.88532999996096,32.867993500083685,34.42148749995977,space,1,0.49009529990144074,32.3844073000364,32.3844073000364,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
nogo,triangle.png,None,1325,1.325,1.825,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,34.43690410000272,34.939093499910086,34.92105700005777,36.256602300098166,None,1,,34.43690410000272,34.43690410000272,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
go,square.png,space,1210,1.21,1.71,0,3,3,80,,,,,,,,,,,,,,,,,,,,,,,,,36.272992599988356,36.773858200060204,36.757749600103125,37.97564149997197,space,1,0.3376277999486774,36.272992599988356,36.272992599988356,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
go,square.png,space,1546,1.546,2.0460000000000003,0,4,4,68,,,,,,,,,,,,,,,,,,,,,,,,,37.992551600094885,38.49299530009739,38.47631089994684,40.02881549997255,space,1,0.4659589999355376,37.992551600094885,37.992551600094885,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
nogo,triangle.png,None,1577,1.577,2.077,0,5,5,89,,,,,,,,,,,,,,,,,,,,,,,,,40.04557879990898,40.54645229992457,40.529793000081554,42.117569300113246,None,1,,40.04557879990898,40.04557879990898,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
go,square.png,space,1967,1.967,2.467,0,6,6,54,,,,,,,,,,,,,,,,,,,,,,,,,42.132004499901086,42.63256109994836,42.61647669994272,44.58506159996614,space,1,0.35068830009549856,42.132004499901086,42.132004499901086,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
go,square.png,space,1428,1.428,1.928,0,7,7,62,,,,,,,,,,,,,,,,,,,,,,,,,44.60187239991501,45.10286849993281,45.08616379997693,46.52155510010198,space,1,0.3447710999753326,44.60187239991501,44.60187239991501,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
nogo,triangle.png,None,1771,1.771,2.271,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,46.53878069994971,47.03889419999905,47.022848800057545,None,None,1,,46.53878069994971,46.53878069994971,,,,,,,11028,001,2024_Jan_10_1431,gonogo_S,2021.2.3,59.750612898839336,
