TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.started,key_resp_9.stopped,key_resp_9.rt,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
nogo,square.png,None,1337,1.337,1.837,0,58,58,64,,,,,,,,,,,,,,,,,,,,,,,,,141.51195880002342,142.01375239994377,141.99686569999903,None,None,1,141.51195880002342,141.51195880002342,,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1590,1.59,2.09,0,59,59,19,,,,,,,,,,,,,,,,,,,,,,,,,143.34807500010356,143.84924879996106,143.83264080015942,145.4352398000192,space,1,143.34807500010356,143.34807500010356,0.4995862999930978,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
nogo,square.png,None,1518,1.518,2.018,0,60,60,56,,,,,,,,,,,,,,,,,,,,,,,,,145.4518349999562,145.95282150013372,145.93574290000834,147.45534550002776,None,1,145.4518349999562,145.4518349999562,,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1233,1.233,1.733,0,61,61,46,,,,,,,,,,,,,,,,,,,,,,,,,147.47166260005906,147.97184529993683,147.9558060001582,149.19122870010324,space,1,147.47166260005906,147.47166260005906,0.3998486001510173,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1641,1.641,2.141,0,62,62,86,,,,,,,,,,,,,,,,,,,,,,,,,149.20696290000342,149.7083549001254,149.69108609994873,151.3446235000156,space,1,149.20696290000342,149.20696290000342,0.4491950999945402,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1329,1.329,1.829,0,63,63,90,,,,,,,,,,,,,,,,,,,,,,,,,151.36034440016374,151.86179789993912,151.84522800007835,153.1797082000412,space,1,151.36034440016374,151.36034440016374,0.4010177000891417,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1979,1.979,2.479,0,64,64,93,,,,,,,,,,,,,,,,,,,,,,,,,153.19690260011703,153.69712339993566,153.68059929995798,155.66685139993206,space,1,153.19690260011703,153.19690260011703,0.354951900197193,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1450,1.45,1.95,0,65,65,78,,,,,,,,,,,,,,,,,,,,,,,,,155.6836127000861,156.1854988001287,156.1688936999999,157.6204405000899,space,1,155.6836127000861,155.6836127000861,0.3484942000359297,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1822,1.822,2.322,0,66,66,26,,,,,,,,,,,,,,,,,,,,,,,,,157.63712790003046,158.13788669998758,158.12131369998679,159.95667660003528,space,1,157.63712790003046,157.63712790003046,0.4184579001739621,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1955,1.955,2.455,0,67,67,35,,,,,,,,,,,,,,,,,,,,,,,,,159.9732427999843,160.47474940004759,160.4579503000714,None,space,1,159.9732427999843,159.9732427999843,0.39505630009807646,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1991,1.991,2.491,0,68,68,82,,,,,,,,,,,,,,,,,,,,,,,,,162.42666150000878,162.9289772999473,162.9109767000191,164.9140517001506,space,1,162.42666150000878,162.42666150000878,0.39760009991005063,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1095,1.095,1.595,0,69,69,63,,,,,,,,,,,,,,,,,,,,,,,,,164.9316577001009,165.43149000010453,165.4153944000136,166.51644919998944,space,1,164.9316577001009,164.9316577001009,0.38875290006399155,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1180,1.18,1.68,0,70,70,81,,,,,,,,,,,,,,,,,,,,,,,,,166.5333511000499,167.0337950999383,167.01963039999828,168.20288689993322,space,1,166.5333511000499,166.5333511000499,0.3706271001137793,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
nogo,square.png,None,1600,1.6,2.1,0,71,71,92,,,,,,,,,,,,,,,,,,,,,,,,,168.2195673000533,168.72043700003996,168.70421850006096,170.3069766999688,None,1,168.2195673000533,168.2195673000533,,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1087,1.087,1.587,0,72,72,50,,,,,,,,,,,,,,,,,,,,,,,,,170.32230190001428,170.8229809999466,170.80690310010687,171.90984200011007,space,1,170.32230190001428,170.32230190001428,0.44582929997704923,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
go,triangle.png,space,1973,1.973,2.473,0,73,73,37,,,,,,,,,,,,,,,,,,,,,,,,,171.92531810002401,172.42749210004695,172.40874500013888,174.39508270006627,space,1,171.92531810002401,171.92531810002401,0.3709605000913143,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
nogo,square.png,None,1895,1.895,2.395,0,74,74,4,,,,,,,,,,,,,,,,,,,,,,,,,174.41262540011667,174.91301170014776,174.89649359998293,176.798543300014,None,1,174.41262540011667,174.41262540011667,,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
nogo,square.png,None,1453,1.453,1.953,0,75,75,12,,,,,,,,,,,,,,,,,,,,,,,,,176.81530130002648,177.31622990011238,177.29942389996722,178.7524670001585,None,1,176.81530130002648,176.81530130002648,,,,,,,,11037,001,2024_Mar_11_1529,gonogo_T,2021.2.3,60.45221892016567,
