TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.started,key_resp_9.stopped,key_resp_9.rt,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
nogo,square.png,None,1636,1.636,2.136,0,73,73,0,,,,,,,,,,,,,,,,,,,,,,,,,179.8364545000004,180.33785750000243,180.3212407999963,181.9561823999975,None,1,179.8364545000004,179.8364545000004,,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
nogo,square.png,None,1453,1.453,1.953,0,74,74,12,,,,,,,,,,,,,,,,,,,,,,,,,181.97290539999813,182.47436539999762,182.4576248000012,None,None,1,181.97290539999813,181.97290539999813,,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
nogo,square.png,None,1895,1.895,2.395,0,75,75,4,,,,,,,,,,,,,,,,,,,,,,,,,183.9267925000022,184.42654519999633,184.41056289999688,186.3130960999988,None,1,183.9267925000022,183.9267925000022,,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1370,1.37,1.87,0,76,76,13,,,,,,,,,,,,,,,,,,,,,,,,,186.32961619999696,186.8304988000018,186.81414309999673,None,space,1,186.32961619999696,186.32961619999696,0.4621622999984538,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1960,1.96,2.46,0,77,77,31,,,,,,,,,,,,,,,,,,,,,,,,,188.19863579999947,188.70053560000088,188.68333490000077,190.6528096999973,space,1,188.19863579999947,188.19863579999947,0.2731382999991183,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1825,1.825,2.325,0,78,78,10,,,,,,,,,,,,,,,,,,,,,,,,,190.66936239999632,191.1697550999961,191.15402580000227,192.9894789999962,space,1,190.66936239999632,190.66936239999632,0.2264770999972825,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1714,1.714,2.214,0,79,79,22,,,,,,,,,,,,,,,,,,,,,,,,,193.00594009999622,193.50770829999965,193.49084700000094,195.209202799997,space,1,193.00594009999622,193.00594009999622,0.30610349999915343,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1105,1.105,1.605,0,80,80,57,,,,,,,,,,,,,,,,,,,,,,,,,195.2265591999967,195.7274632999979,195.71060510000098,196.8280894999989,space,1,195.2265591999967,195.2265591999967,0.3093908000009833,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1002,1.002,1.502,0,81,81,34,,,,,,,,,,,,,,,,,,,,,,,,,196.8449255000014,197.34555209999962,197.3294801000011,198.3309952999989,space,1,196.8449255000014,196.8449255000014,0.27498710000509163,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1630,1.63,2.13,0,82,82,79,,,,,,,,,,,,,,,,,,,,,,,,,198.3484696000014,198.84788690000278,198.83263479999732,200.46753180000087,space,1,198.3484696000014,198.3484696000014,0.2839996000038809,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1217,1.217,1.717,0,83,83,1,,,,,,,,,,,,,,,,,,,,,,,,,200.48437959999865,200.98500950000016,200.96838169999683,202.18674029999966,space,1,200.48437959999865,200.48437959999865,0.42774630000349134,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1822,1.822,2.322,0,84,84,26,,,,,,,,,,,,,,,,,,,,,,,,,202.20318879999832,202.70347239999683,202.68724549999752,204.52276459999848,space,1,202.20318879999832,202.20318879999832,0.3965535000024829,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1879,1.879,2.379,0,85,85,11,,,,,,,,,,,,,,,,,,,,,,,,,204.5394798999987,205.04042879999906,205.0237991000031,206.91067029999977,space,1,204.5394798999987,204.5394798999987,0.31712709999555955,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1767,1.767,2.267,0,86,86,77,,,,,,,,,,,,,,,,,,,,,,,,,206.9265802000009,207.4273241999981,207.41058260000136,209.18151399999624,space,1,206.9265802000009,206.9265802000009,0.39323480000166455,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1478,1.478,1.978,0,87,87,75,,,,,,,,,,,,,,,,,,,,,,,,,209.19649229999777,209.697333899996,209.68136480000248,211.16683519999788,space,1,209.19649229999777,209.19649229999777,0.3717136999985087,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1493,1.493,1.993,0,88,88,69,,,,,,,,,,,,,,,,,,,,,,,,,211.18409139999858,211.684030299999,211.66760860000068,213.16984399999637,space,1,211.18409139999858,211.18409139999858,0.32811450000008335,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1448,1.448,1.948,0,89,89,43,,,,,,,,,,,,,,,,,,,,,,,,,213.1863480999964,213.6863153000013,213.66991430000053,215.12292960000195,space,1,213.1863480999964,213.1863480999964,0.3254206999990856,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1589,1.589,2.089,0,90,90,39,,,,,,,,,,,,,,,,,,,,,,,,,215.14026690000173,215.64017510000122,215.62346879999677,217.22633759999735,space,1,215.14026690000173,215.14026690000173,0.3236271999994642,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
nogo,square.png,None,1267,1.267,1.767,0,91,91,20,,,,,,,,,,,,,,,,,,,,,,,,,217.2419402000014,217.74244239999825,217.72564969999803,218.99514590000035,space,0,217.2419402000014,217.2419402000014,0.36618150000140304,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1457,1.457,1.957,0,92,92,66,,,,,,,,,,,,,,,,,,,,,,,,,219.01108589999785,219.51282560000254,219.49590940000053,220.96486749999895,space,1,219.01108589999785,219.01108589999785,0.26088090000121156,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1575,1.575,2.075,0,93,93,33,,,,,,,,,,,,,,,,,,,,,,,,,220.98068069999863,221.48215039999923,221.4659446000005,223.05139200000121,space,1,220.98068069999863,220.98068069999863,0.27504059999773744,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1466,1.466,1.966,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,223.06714410000131,223.56790409999667,223.55155479999667,225.02251789999718,space,1,223.06714410000131,223.06714410000131,0.2687441000016406,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
go,triangle.png,space,1344,1.344,1.844,0,95,95,53,,,,,,,,,,,,,,,,,,,,,,,,,225.03745869999693,225.53829889999906,225.52137960000255,226.87338579999778,space,1,225.03745869999693,225.03745869999693,0.25827099999878556,,,,,,,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.88973540000006,None,space,5.125996000002488,226.88973540000006,None,11004,001,2023_Dec_29_1401,gonogo_T,2021.2.3,59.60619379958503,
