TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,7.914655800006585,None,7.914655800006585,None,space,2.832276400004048,7.914655800006585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
,,,,,,,,,,,,,,,,,,10.77067710000847,None,10.77067710000847,None,space,1.6478026999975555,10.77067710000847,None,,,,,,,,,,,,,,,,,,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
,,,,,,,,,,,,,,,,,,,,,,,,,,12.455497900009505,None,12.455497900009505,None,space,1.8272066000063205,12.455497900009505,None,,,,,,,,,,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
go,square.png,space,1445,1.445,1.945,0,0,0,74,,,,,,,,,,,,,,,,,,,,,,,,,14.374595400004182,14.87604430000647,14.859132500001579,16.31106200000795,space,1,0.6197724999947241,14.374595400004182,None,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
go,square.png,space,1780,1.78,2.2800000000000002,0,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,16.328270500001963,16.82860590000928,16.81188390000898,18.597825600008946,space,1,0.3625127999985125,16.328270500001963,16.328270500001963,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
go,square.png,space,1899,1.899,2.399,0,2,2,55,,,,,,,,,,,,,,,,,,,,,,,,,18.61426250000659,19.115308000007644,19.09857919999922,21.00124589999905,space,1,0.3085897999990266,18.61426250000659,18.61426250000659,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
nogo,triangle.png,None,1790,1.79,2.29,0,3,3,93,,,,,,,,,,,,,,,,,,,,,,,,,21.018228700006148,21.518958700005896,21.503553200003807,23.304821099998662,None,1,,21.018228700006148,21.018228700006148,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
go,square.png,space,1546,1.546,2.0460000000000003,0,4,4,68,,,,,,,,,,,,,,,,,,,,,,,,,23.321582799995667,23.822667000000365,23.80576960000326,25.35797040000034,space,1,0.4026882000034675,23.321582799995667,23.321582799995667,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
go,square.png,space,1991,1.991,2.491,0,5,5,88,,,,,,,,,,,,,,,,,,,,,,,,,25.37477540000691,25.87547060000361,25.858795699998154,27.861632400003145,space,1,0.284161799994763,25.37477540000691,25.37477540000691,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
go,square.png,space,1822,1.822,2.322,0,6,6,60,,,,,,,,,,,,,,,,,,,,,,,,,27.878788100002566,28.379245300006005,28.36238449999655,30.198532599999453,space,1,0.38878290000138804,27.878788100002566,27.878788100002566,,,,,,,11044,001,2024_Mar_24_1025,gonogo_S,2021.2.3,59.98818232888169,
