TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,8.863659200025722,None,8.863659200025722,None,space,5.428133799927309,8.863659200025722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
,,,,,,,,,,,,,,,,,,14.32141670002602,None,14.32141670002602,None,space,3.514610700076446,14.32141670002602,None,,,,,,,,,,,,,,,,,,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
,,,,,,,,,,,,,,,,,,,,,,,,,,17.877026499947533,None,17.877026499947533,None,space,13.151063200086355,17.877026499947533,None,,,,,,,,,,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1105,1.105,1.605,0,0,0,57,,,,,,,,,,,,,,,,,,,,,,,,,31.13015739992261,31.63072820007801,31.61387210013345,32.73229270009324,space,1,0.8419373999349773,31.13015739992261,None,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1739,1.739,2.239,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,32.748722800053656,33.25067110010423,33.23398889997043,34.987937700003386,space,1,0.29534139996394515,32.748722800053656,32.748722800053656,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1940,1.94,2.44,0,2,2,49,,,,,,,,,,,,,,,,,,,,,,,,,35.00223480002023,35.50278580002487,35.48612829996273,37.44013030012138,space,1,0.32219330011866987,35.00223480002023,35.00223480002023,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1003,1.003,1.503,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,37.45568190002814,37.957514100009575,37.939925000071526,38.942622600123286,space,1,0.30104349995963275,37.45568190002814,37.45568190002814,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1388,1.388,1.888,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,38.95797560014762,39.45898939995095,39.44187689991668,40.84415709995665,space,1,0.3746888998430222,38.95797560014762,38.95797560014762,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1262,1.262,1.762,0,5,5,61,,,,,,,,,,,,,,,,,,,,,,,,,40.86181230004877,41.36186890001409,41.345461500110105,42.61563319992274,space,1,0.24671859992668033,40.86181230004877,40.86181230004877,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1767,1.767,2.267,0,6,6,77,,,,,,,,,,,,,,,,,,,,,,,,,42.6302007001359,43.13104450004175,43.11465570004657,44.88354790001176,space,1,0.3501836999785155,42.6302007001359,42.6302007001359,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1575,1.575,2.075,0,7,7,33,,,,,,,,,,,,,,,,,,,,,,,,,44.90168370003812,45.40161240007728,45.38494300004095,46.97194979991764,space,1,0.2467356000561267,44.90168370003812,44.90168370003812,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1918,1.918,2.418,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,46.986456600017846,47.4880862000864,47.47133560013026,49.3903117000591,space,1,0.27373660006560385,46.986456600017846,46.986456600017846,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
nogo,square.png,None,1414,1.414,1.914,0,9,9,68,,,,,,,,,,,,,,,,,,,,,,,,,49.40663440013304,49.90843469998799,49.891540500102565,51.31042520003393,space,0,0.26948519982397556,49.40663440013304,49.40663440013304,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1594,1.594,2.094,0,10,10,38,,,,,,,,,,,,,,,,,,,,,,,,,51.32644570013508,51.82748560002074,51.81068979995325,53.41336070001125,space,1,0.39792539994232357,51.32644570013508,51.32644570013508,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1002,1.002,1.502,0,11,11,34,,,,,,,,,,,,,,,,,,,,,,,,,53.4304426999297,53.93062609992921,53.914128500036895,54.91525169997476,space,1,0.4216613001190126,53.4304426999297,53.4304426999297,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1716,1.716,2.216,0,12,12,14,,,,,,,,,,,,,,,,,,,,,,,,,54.93179009994492,55.43242219998501,55.41550710005686,57.13497389992699,space,1,0.44912000000476837,54.93179009994492,54.93179009994492,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1180,1.18,1.68,0,13,13,81,,,,,,,,,,,,,,,,,,,,,,,,,57.15158369997516,57.652318299980834,57.63558489992283,58.82181890006177,space,1,0.404391200048849,57.15158369997516,57.15158369997516,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
nogo,square.png,None,1413,1.413,1.913,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,58.83753250003792,59.338235000148416,59.32258959999308,60.74002459994517,None,1,,58.83753250003792,58.83753250003792,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1825,1.825,2.325,0,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,,60.756746999919415,61.259302499936894,61.2410671999678,63.07799919997342,space,1,0.2792136000934988,60.756746999919415,60.756746999919415,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
go,triangle.png,space,1590,1.59,2.09,0,16,16,19,,,,,,,,,,,,,,,,,,,,,,,,,63.09463330009021,63.59456710005179,63.57823460013606,65.18184800003655,space,1,0.34935889998450875,63.09463330009021,63.09463330009021,,,,,,,11026,001,2024_Jan_10_1025,gonogo_T,2021.2.3,60.28930425446079,
