TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.started,key_resp_9.stopped,key_resp_9.rt,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
nogo,triangle.png,None,1542,1.542,2.042,0,39,39,21,,,,,,,,,,,,,,,,,,,,,,,,,112.66037390008569,113.1611314000329,113.14385660004336,114.696343800053,None,1,112.66037390008569,112.66037390008569,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1683,1.683,2.183,0,40,40,29,,,,,,,,,,,,,,,,,,,,,,,,,114.71310579997953,115.21332280000206,115.19669870007783,116.88264620001428,None,1,114.71310579997953,114.71310579997953,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1849,1.849,2.349,0,41,41,91,,,,,,,,,,,,,,,,,,,,,,,,,116.89927000005264,117.40004640002735,117.38328200008254,119.23706509999465,space,1,116.89927000005264,116.89927000005264,0.42921480000950396,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1790,1.79,2.29,0,42,42,93,,,,,,,,,,,,,,,,,,,,,,,,,119.25306390004698,119.75347540003713,119.73710859997664,121.54024140001275,None,1,119.25306390004698,119.25306390004698,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1209,1.209,1.709,0,43,43,10,,,,,,,,,,,,,,,,,,,,,,,,,121.55718840006739,122.05714330007322,122.04030800005421,123.2598399000708,space,1,121.55718840006739,121.55718840006739,0.4670180999673903,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1559,1.559,2.059,0,44,44,61,,,,,,,,,,,,,,,,,,,,,,,,,123.2754108000081,123.77604230004363,123.75963830004912,125.32841020007618,None,1,123.2754108000081,123.2754108000081,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1520,1.52,2.02,0,45,45,32,,,,,,,,,,,,,,,,,,,,,,,,,125.34520270000212,125.84622920001857,125.82945740001742,None,space,1,125.34520270000212,125.34520270000212,0.29488479997962713,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1865,1.865,2.365,0,46,46,75,,,,,,,,,,,,,,,,,,,,,,,,,127.36535320000257,127.86807870003395,127.8488996999804,129.71914390008897,space,1,127.36535320000257,127.36535320000257,0.379484299919568,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1194,1.194,1.694,0,47,47,26,,,,,,,,,,,,,,,,,,,,,,,,,129.73523690004367,130.2363654000219,130.2189754000865,131.42146740003955,space,1,129.73523690004367,129.73523690004367,0.32086810003966093,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1899,1.899,2.399,0,48,48,55,,,,,,,,,,,,,,,,,,,,,,,,,131.43857080000453,131.93835940002464,131.9215683999937,133.8247577000875,space,1,131.43857080000453,131.43857080000453,0.329683699994348,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1240,1.24,1.74,0,49,49,86,,,,,,,,,,,,,,,,,,,,,,,,,133.8411462000804,134.34192700008862,134.3278808000032,135.57879130006768,space,1,133.8411462000804,133.8411462000804,0.37498790002427995,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1190,1.19,1.69,0,50,50,53,,,,,,,,,,,,,,,,,,,,,,,,,135.593667200068,136.0953350000782,136.07816969999112,137.2795308000641,None,1,135.593667200068,135.593667200068,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1218,1.218,1.718,0,51,51,25,,,,,,,,,,,,,,,,,,,,,,,,,137.2963162000524,137.7975147999823,137.78122280002572,138.99895670008846,None,1,137.2963162000524,137.2963162000524,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1317,1.317,1.817,0,52,52,85,,,,,,,,,,,,,,,,,,,,,,,,,139.01568479998969,139.51651079999283,139.50019270007033,140.81901019997895,None,1,139.01568479998969,139.01568479998969,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1297,1.297,1.797,0,53,53,56,,,,,,,,,,,,,,,,,,,,,,,,,140.83479330001865,141.3361030999804,141.31934749998618,142.6216167000821,space,1,140.83479330001865,140.83479330001865,0.34938930009957403,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1503,1.503,2.003,0,54,54,78,,,,,,,,,,,,,,,,,,,,,,,,,142.63757430005353,143.13827080000192,143.12233550008386,None,space,1,142.63757430005353,142.63757430005353,0.3946828000480309,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1361,1.361,1.861,0,55,55,67,,,,,,,,,,,,,,,,,,,,,,,,,144.6410092000151,145.14116660004947,145.12440690002404,146.49329550005496,space,1,144.6410092000151,144.6410092000151,0.3192966999486089,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1822,1.822,2.322,0,56,56,60,,,,,,,,,,,,,,,,,,,,,,,,,146.5104647000553,147.01061290001962,146.9939492000267,148.830555499997,space,1,146.5104647000553,146.5104647000553,0.3701227999990806,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1325,1.325,1.825,0,57,57,17,,,,,,,,,,,,,,,,,,,,,,,,,148.8471978000598,149.34856900002342,149.33082500007004,150.66640420001931,None,1,148.8471978000598,148.8471978000598,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1629,1.629,2.129,0,58,58,73,,,,,,,,,,,,,,,,,,,,,,,,,150.6831133000087,151.18343660002574,151.16684530000202,152.80278859997634,None,1,150.6831133000087,150.6831133000087,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1057,1.057,1.557,0,59,59,40,,,,,,,,,,,,,,,,,,,,,,,,,152.81915950006805,153.32044819998555,153.30358579999302,154.3742691000225,space,1,152.81915950006805,152.81915950006805,0.47700700000859797,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1745,1.745,2.245,0,60,60,38,,,,,,,,,,,,,,,,,,,,,,,,,154.3884178000735,154.88949039997533,154.87224599998444,156.62700830004178,space,1,154.3884178000735,154.3884178000735,0.507617500028573,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1909,1.909,2.409,0,61,61,9,,,,,,,,,,,,,,,,,,,,,,,,,156.64147540007252,157.14251620008145,157.1262600000482,159.04503849998582,None,1,156.64147540007252,156.64147540007252,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1940,1.94,2.44,0,62,62,47,,,,,,,,,,,,,,,,,,,,,,,,,159.06281889998354,159.56320259999484,159.54589379997924,161.4988369999919,space,1,159.06281889998354,159.06281889998354,0.42540129995904863,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1136,1.136,1.636,0,63,63,43,,,,,,,,,,,,,,,,,,,,,,,,,161.51546120003331,162.0163484000368,161.9995201000711,None,space,1,161.51546120003331,161.51546120003331,0.3651466000592336,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1780,1.78,2.2800000000000002,0,64,64,18,,,,,,,,,,,,,,,,,,,,,,,,,163.15190360008273,163.6517968000844,163.63593600003514,165.42113760008942,space,1,163.15190360008273,163.15190360008273,0.4012796999886632,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1889,1.889,2.3890000000000002,0,65,65,15,,,,,,,,,,,,,,,,,,,,,,,,,165.43792749999557,165.9387429000344,165.92202900000848,167.82586650003213,space,1,165.43792749999557,165.43792749999557,0.3304820000194013,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
nogo,triangle.png,None,1384,1.384,1.884,0,66,66,77,,,,,,,,,,,,,,,,,,,,,,,,,167.84160280006472,168.34253880009055,168.32613010006025,169.7122459000675,None,1,167.84160280006472,167.84160280006472,,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1387,1.387,1.887,0,67,67,66,,,,,,,,,,,,,,,,,,,,,,,,,169.72756889997981,170.22878430003766,170.21269379998557,None,space,1,169.72756889997981,169.72756889997981,0.32054410001728684,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1991,1.991,2.491,0,68,68,88,,,,,,,,,,,,,,,,,,,,,,,,,171.6138259000145,172.11504699999932,172.09795980004128,174.10072860005312,space,1,171.6138259000145,171.6138259000145,0.38653070002328604,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1967,1.967,2.467,0,69,69,54,,,,,,,,,,,,,,,,,,,,,,,,,174.1178307000082,174.61855420004576,174.60142860002816,176.571295700036,space,1,174.1178307000082,174.1178307000082,0.3544904999434948,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1513,1.513,2.013,0,70,70,31,,,,,,,,,,,,,,,,,,,,,,,,,176.58781850000378,177.0890548999887,177.07228169997688,178.5908691000659,space,1,176.58781850000378,176.58781850000378,0.3167596999555826,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1806,1.806,2.306,0,71,71,63,,,,,,,,,,,,,,,,,,,,,,,,,178.6074084000429,179.1082247000886,179.09219060000032,180.91143370000646,space,1,178.6074084000429,178.6074084000429,0.321766100008972,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1562,1.562,2.0620000000000003,0,72,72,46,,,,,,,,,,,,,,,,,,,,,,,,,180.92751180008054,181.42940880008973,181.41157400002703,182.98148000007495,space,1,180.92751180008054,180.92751180008054,0.329169699922204,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1249,1.249,1.749,0,73,73,71,,,,,,,,,,,,,,,,,,,,,,,,,182.99792590003926,183.49863520008512,183.48121970007196,184.73430240002926,space,1,182.99792590003926,182.99792590003926,0.3707101000472903,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1420,1.42,1.92,0,74,74,6,,,,,,,,,,,,,,,,,,,,,,,,,184.7501560000237,185.25182110001333,185.2361159999855,None,space,1,184.7501560000237,184.7501560000237,0.8422256000339985,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
go,square.png,space,1670,1.67,2.17,0,75,75,94,,,,,,,,,,,,,,,,,,,,,,,,,186.66945350007154,187.17026929999702,187.15389800001867,186.66945350007154,space,1,186.66945350007154,186.66945350007154,0.43488499999511987,,,,,,,11019,001,2024_Jan_05_0947,gonogo_S,2021.2.3,60.12972387406447,
