TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,9.202921499992954,None,9.202921499992954,None,space,2.3238515999983065,9.202921499992954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
,,,,,,,,,,,,,,,,,,11.57143479998922,None,11.57143479998922,None,space,1.811080999992555,11.57143479998922,None,,,,,,,,,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
,,,,,,,,,,,,,,,,,,,,,,,,,,13.426094599999487,None,13.426094599999487,None,space,10.884360700001707,13.426094599999487,None,,,,,,,,,,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
go,triangle.png,space,1641,1.641,2.141,0,0,0,86,,,,,,,,,,,,,,,,,,,,,,,,,24.406857299996773,24.910109799995553,24.89148949997616,26.54421779999393,space,1,0.3757154999766499,24.406857299996773,None,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
go,triangle.png,space,1357,1.357,1.857,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,26.561946799978614,27.062126099976012,27.045455799991032,28.41369479999412,space,1,0.34071200000471435,26.561946799978614,26.561946799978614,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
go,triangle.png,space,1529,1.529,2.029,0,2,2,51,,,,,,,,,,,,,,,,,,,,,,,,,28.43051479998394,28.93181729997741,28.91509729999234,30.45186659999308,space,1,0.3363242000050377,28.43051479998394,28.43051479998394,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
go,triangle.png,space,1761,1.761,2.261,0,3,3,95,,,,,,,,,,,,,,,,,,,,,,,,,30.46666059998097,30.967325399979018,30.950825699983397,32.71999389998382,space,1,0.348369699990144,30.46666059998097,30.46666059998097,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
go,triangle.png,space,1074,1.074,1.574,0,4,4,41,,,,,,,,,,,,,,,,,,,,,,,,,32.73741939998581,33.237880799977574,33.22170199998072,34.306194199976744,space,1,0.30946759998914786,32.73741939998581,32.73741939998581,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
go,triangle.png,space,1590,1.59,2.09,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,,,,34.32240519998595,34.82434799999464,34.807807799981674,36.40992629999528,space,1,0.2922787999850698,34.32240519998595,34.32240519998595,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
nogo,square.png,None,1139,1.139,1.639,0,6,6,48,,,,,,,,,,,,,,,,,,,,,,,,,36.425319000001764,36.92708009999478,36.9100687999744,38.06117010000162,None,1,,36.425319000001764,36.425319000001764,,,,,,,11034,001,2024_Jan_16_1054,gonogo_T,2021.2.3,60.335610803821204,
