TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,7.206831399991643,None,7.206831399991643,None,space,1.873369199980516,7.206831399991643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
,,,,,,,,,,,,,,,,,,9.110617799975444,None,9.110617799975444,None,space,6.769876100006513,9.110617799975444,None,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
,,,,,,,,,,,,,,,,,,,,,,,,,,15.920327799976803,None,15.920327799976803,None,space,13.680191399995238,15.920327799976803,None,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
go,triangle.png,space,1388,1.388,1.888,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,29.689881299971603,30.191883699968457,30.175114499987103,None,space,1,0.5981799000292085,29.689881299971603,None,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
go,triangle.png,space,1806,1.806,2.306,0,1,1,73,,,,,,,,,,,,,,,,,,,,,,,,,31.577144299983047,32.07823189999908,32.061619799991604,33.8805832999642,space,1,0.4313893999787979,31.577144299983047,31.577144299983047,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
go,triangle.png,space,1447,1.447,1.947,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,33.89649999997346,34.39727650000714,34.381069499999285,35.83312759996625,space,1,0.30381160002434626,33.89649999997346,33.89649999997346,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
nogo,square.png,None,1636,1.636,2.136,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,35.84951839997666,36.35067839996191,36.33411860000342,37.97114789998159,None,1,,35.84951839997666,35.84951839997666,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
go,triangle.png,space,1074,1.074,1.574,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,37.987361299979966,38.48712179996073,38.47132700000657,39.55543289997149,space,1,0.42085529997712,37.987361299979966,37.987361299979966,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
go,triangle.png,space,1105,1.105,1.605,0,5,5,57,,,,,,,,,,,,,,,,,,,,,,,,,39.57197270001052,40.07296309998492,40.05629849998513,41.174738999980036,space,1,0.40412110002944246,39.57197270001052,39.57197270001052,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
go,triangle.png,space,1457,1.457,1.957,0,6,6,66,,,,,,,,,,,,,,,,,,,,,,,,,41.19169609999517,41.69208199996501,41.67627850000281,43.14382319996366,space,1,0.32054109999444336,41.19169609999517,41.19169609999517,,,,,,,11005,001,2024_Jan_01_0932,gonogo_T,2021.2.3,59.95545310115069,
