TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,9.263603999977931,None,9.263603999977931,None,space,22.896985200000927,9.263603999977931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
,,,,,,,,,,,,,,,,,,32.18071859993506,None,32.18071859993506,None,space,1.9077943000011146,32.18071859993506,None,,,,,,,,,,,,,,,,,,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
,,,,,,,,,,,,,,,,,,,,,,,,,,34.13426309998613,None,34.13426309998613,None,space,2.5229801000095904,34.13426309998613,None,,,,,,,,,,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1821,1.821,2.3209999999999997,0,0,0,58,,,,,,,,,,,,,,,,,,,,,,,,,36.75428869994357,37.255417899927124,37.23881259991322,None,space,1,0.7743077001068741,36.75428869994357,None,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1564,1.564,2.064,0,1,1,82,,,,,,,,,,,,,,,,,,,,,,,,,39.07435729994904,39.57669829996303,39.55939980002586,41.128196500008926,space,1,0.42214520007837564,39.07435729994904,39.07435729994904,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
nogo,triangle.png,None,1924,1.924,2.424,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,41.14419739996083,41.64562909991946,41.629022100009024,43.56509339995682,None,1,,41.14419739996083,41.14419739996083,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
nogo,triangle.png,None,1577,1.577,2.077,0,3,3,89,,,,,,,,,,,,,,,,,,,,,,,,,43.581606399966404,44.0819072999293,44.06513310002629,45.651004799990915,None,1,,43.581606399966404,43.581606399966404,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1865,1.865,2.365,0,4,4,75,,,,,,,,,,,,,,,,,,,,,,,,,45.66753650002647,46.168879200005904,46.152212999993935,48.022854699986055,space,1,0.3567994999466464,45.66753650002647,45.66753650002647,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1899,1.899,2.399,0,5,5,55,,,,,,,,,,,,,,,,,,,,,,,,,48.0375518000219,48.539051199913956,48.52258230000734,50.425622900016606,space,1,0.32300089998170733,48.0375518000219,48.0375518000219,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1420,1.42,1.92,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,50.44126479991246,50.94270429993048,50.92589459998999,52.34424130001571,space,1,0.41563409997615963,50.44126479991246,50.44126479991246,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1843,1.843,2.343,0,7,7,64,,,,,,,,,,,,,,,,,,,,,,,,,52.36114029993769,52.86148989992216,52.84471879992634,54.69831110001542,space,1,0.36805339995771646,52.36114029993769,52.36114029993769,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1190,1.19,1.69,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,54.7147642999189,55.21563029999379,55.198957999935374,56.40088739991188,space,1,0.4462656000396237,54.7147642999189,54.7147642999189,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1428,1.428,1.928,0,9,9,62,,,,,,,,,,,,,,,,,,,,,,,,,56.41758759994991,56.91828159999568,56.901364899938926,58.337326299981214,space,1,0.38360089994966984,56.41758759994991,56.41758759994991,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1513,1.513,2.013,0,10,10,31,,,,,,,,,,,,,,,,,,,,,,,,,58.35335539991502,58.8546059000073,58.83693959994707,60.35636919992976,space,1,0.3838493999792263,58.35335539991502,58.35335539991502,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1889,1.889,2.3890000000000002,0,11,11,15,,,,,,,,,,,,,,,,,,,,,,,,,60.373053499963135,60.873273200006224,60.857237400021404,62.76108029996976,space,1,0.35578750004060566,60.373053499963135,60.373053499963135,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1057,1.057,1.557,0,12,12,40,,,,,,,,,,,,,,,,,,,,,,,,,62.77618759998586,63.27790530002676,63.26129489997402,64.32842629996594,space,1,0.3920993000501767,62.77618759998586,62.77618759998586,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1209,1.209,1.709,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,64.34529189998284,64.84668329998385,64.83000409998931,66.04891589994077,space,1,0.36732990003656596,64.34529189998284,64.34529189998284,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
nogo,triangle.png,None,1450,1.45,1.95,0,14,14,37,,,,,,,,,,,,,,,,,,,,,,,,,66.064451299957,66.56565809994936,66.54909480002243,68.00139460002538,None,1,,66.064451299957,66.064451299957,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
nogo,triangle.png,None,1384,1.384,1.884,0,15,15,77,,,,,,,,,,,,,,,,,,,,,,,,,68.0172520999331,68.51888579991646,68.50221379997674,69.88797449995764,None,1,,68.0172520999331,68.0172520999331,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1069,1.069,1.569,0,16,16,20,,,,,,,,,,,,,,,,,,,,,,,,,69.90347599994857,70.40471199993044,70.38860790000763,None,space,1,0.31336649996228516,69.90347599994857,69.90347599994857,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
nogo,triangle.png,None,1939,1.939,2.439,0,17,17,65,,,,,,,,,,,,,,,,,,,,,,,,,71.47250089992303,71.97415599995293,71.95709619997069,73.910279899952,None,1,,71.47250089992303,71.47250089992303,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1991,1.991,2.491,0,18,18,88,,,,,,,,,,,,,,,,,,,,,,,,,73.92605799995363,74.42752109991852,74.41098359995522,76.4138122999575,space,1,0.36344790004659444,73.92605799995363,73.92605799995363,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1513,1.513,2.013,0,19,19,8,,,,,,,,,,,,,,,,,,,,,,,,,76.43047109991312,76.93095049995463,76.91403270000592,78.43336869997438,space,1,0.3619216999504715,76.43047109991312,76.43047109991312,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1900,1.9,2.4,0,20,20,52,,,,,,,,,,,,,,,,,,,,,,,,,78.45005729992408,78.95096469996497,78.93338019994553,80.83703289995901,space,1,0.42252499994356185,78.45005729992408,78.45005729992408,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
nogo,triangle.png,None,1273,1.273,1.773,0,21,21,5,,,,,,,,,,,,,,,,,,,,,,,,,80.85373520001303,81.35387440002523,81.3369855999481,82.62305139994714,None,1,,80.85373520001303,80.85373520001303,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
nogo,triangle.png,None,1325,1.325,1.825,0,22,22,17,,,,,,,,,,,,,,,,,,,,,,,,,82.63906119996682,83.1403271999443,83.12373170000501,84.45905740000308,None,1,,82.63906119996682,82.63906119996682,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
go,square.png,space,1150,1.15,1.65,0,23,23,19,,,,,,,,,,,,,,,,,,,,,,,,,84.47494769992772,84.97599289997015,84.95954640000127,86.11074689996894,space,1,0.29351699992548674,84.47494769992772,84.47494769992772,,,,,,,11024,001,2024_Jan_07_1130,gonogo_S,2021.2.3,60.137787684179614,
