TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,8.060958599904552,None,8.060958599904552,None,space,1.1478569998871535,8.060958599904552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
,,,,,,,,,,,,,,,,,,9.22850489988923,None,9.22850489988923,None,space,1.5561054002027959,9.22850489988923,None,,,,,,,,,,,,,,,,,,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
,,,,,,,,,,,,,,,,,,,,,,,,,,10.831890000030398,None,10.831890000030398,None,space,1.1206398999784142,10.831890000030398,None,,,,,,,,,,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1869,1.869,2.369,0,0,0,59,,,,,,,,,,,,,,,,,,,,,,,,,12.049020800041035,12.55098219984211,12.55098219984211,None,space,1,0.4477339999284595,12.049020800041035,None,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1370,1.37,1.87,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,14.419614000013098,14.920916799921542,14.90542079997249,14.419614000013098,space,1,0.4369708001613617,14.419614000013098,14.419614000013098,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1493,1.493,1.993,0,2,2,69,,,,,,,,,,,,,,,,,,,,,,,,,16.289799799909815,16.789609599858522,16.773434599861503,18.275693899951875,space,1,0.3353128000162542,16.289799799909815,16.289799799909815,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1532,1.532,2.032,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,18.29195209988393,18.792538499925286,18.775980199920014,20.31250480003655,space,1,0.39700919995084405,18.29195209988393,18.29195209988393,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1761,1.761,2.261,0,4,4,95,,,,,,,,,,,,,,,,,,,,,,,,,20.32869049999863,20.82922299997881,20.812877299962565,22.58173680002801,space,1,0.4404290998354554,20.32869049999863,20.32869049999863,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1246,1.246,1.746,0,5,5,87,,,,,,,,,,,,,,,,,,,,,,,,,22.59902759990655,23.09923899988644,23.08266650000587,24.334116499871016,space,1,0.4574651999864727,22.59902759990655,22.59902759990655,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1739,1.739,2.239,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,,,24.3511880999431,24.851582099916413,24.835062599973753,None,space,1,0.657348700100556,24.3511880999431,24.3511880999431,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1002,1.002,1.502,0,7,7,34,,,,,,,,,,,,,,,,,,,,,,,,,26.588164299959317,27.088948499877006,27.072467499878258,28.07324819988571,space,1,0.3810151999350637,26.588164299959317,26.588164299959317,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
go,triangle.png,space,1879,1.879,2.379,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,28.090787699911743,28.5914441999048,28.574773299973458,30.461523100035265,space,1,0.5504560000263155,28.090787699911743,28.090787699911743,,,,,,,11030,001,2024_Jan_11_0830,gonogo_T,2021.2.3,60.09619000854601,
